# ANI ranges report for assembly: GCA_000016265.1
# Submitted organism: Rhizobium rhizogenes K84 (taxid = 311403, rank = no rank, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium)
# Submitted Organism Has Type Assembly: Yes
# Best match: Rhizobium rhizogenes (taxid = 359, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	CP000629.1	CIRCULAR	691667	692878	2650913	SGOG01000039.1	1	1203	GCA_007002985.1	Rhizobium rhizogenes	97.3595	96	0.0457201
-	CP000629.1	CIRCULAR	692879	694315	2650913	SGOG01000039.1	1451	2885	GCA_007002985.1	Rhizobium rhizogenes	97.3595	96	0.0542077
-	CP000629.1	CIRCULAR	694316	694423	2650913	BAYX01000019.1	43288	43395	GCA_000696095.1	Rhizobium rhizogenes	99.0741	96	0.00407407
-	CP000629.1	CIRCULAR	694424	697346	2650913	SGOG01000026.1	40478	43399	GCA_007002985.1	Rhizobium rhizogenes	98.7	96	0.110264
S	CP000629.1	CIRCULAR	698115	698293	2650913	JACIDG010000018.1	35548	35725	GCA_014196235.1	Rhizobium fabae	85.6354	96	0.00675239
-	CP000629.1	CIRCULAR	700564	704843	2650913	SGOG01000026.1	34731	38995	GCA_007002985.1	Rhizobium rhizogenes	97.921	96	0.161454
S	CP000629.1	CIRCULAR	756465	757692	2650913	FMAH01000029.1	81185	82414	GCA_900094545.1	Rhizobium miluonense	84.6591	96	0.0463237
S	CP000629.1	CIRCULAR	757724	757905	2650913	FMAF01000010.1	33615	33796	GCA_900094565.1	Rhizobium lusitanum	92.3077	96	0.00686556
S	CP000629.1	CIRCULAR	761132	763410	2650913	JAWXXW010000003.1	3327082	3329347	GCA_033842645.1	Rhizobium leguminosarum	82.73	96	0.0859704
S	CP000629.1	CIRCULAR	785725	786051	2650913	FMAF01000049.1	29225	29551	GCA_900094565.1	Rhizobium lusitanum	92.0489	96	0.0123354
-	CP000629.1	CIRCULAR	786474	788591	2650913	SGOG01000018.1	83360	85477	GCA_007002985.1	Rhizobium rhizogenes	99.8111	96	0.079897
-	CP000629.1	CIRCULAR	790843	869697	2650913	SGOG01000005.1	64402	143259	GCA_007002985.1	Rhizobium rhizogenes	98.8413	96	2.97464
S	CP000629.1	CIRCULAR	894176	896683	2650913	FMAF01000019.1	80982	83489	GCA_900094565.1	Rhizobium lusitanum	87.9984	96	0.0946089
-	CP000629.1	CIRCULAR	896730	974063	2650913	SGOG01000005.1	143341	220687	GCA_007002985.1	Rhizobium rhizogenes	98.3418	96	2.91726
-	CP000629.1	CIRCULAR	974064	984999	2650913	SGOG01000005.1	240790	251727	GCA_007002985.1	Rhizobium rhizogenes	98.3418	96	0.412537
-	CP000629.1	CIRCULAR	985221	1086806	2650913	SGOG01000005.1	251728	353341	GCA_007002985.1	Rhizobium rhizogenes	98.2001	96	3.83211
-	CP000629.1	CIRCULAR	1087744	1100819	2650913	SGOG01000005.1	353441	366515	GCA_007002985.1	Rhizobium rhizogenes	97.4232	96	0.493264
-	CP000629.1	CIRCULAR	1100861	1155432	2650913	SGOG01000005.1	369260	423823	GCA_007002985.1	Rhizobium rhizogenes	97.3079	96	2.05861
-	CP000629.1	CIRCULAR	1155455	1204821	2650913	SGOG01000005.1	425851	475205	GCA_007002985.1	Rhizobium rhizogenes	98.0901	96	1.86226
-	CP000629.1	CIRCULAR	1204822	1205721	2650913	BAYX01000006.1	475097	475996	GCA_000696095.1	Rhizobium rhizogenes	95.5556	96	0.0339506
-	CP000629.1	CIRCULAR	1205722	1216257	2650913	SGOG01000011.1	2	10536	GCA_007002985.1	Rhizobium rhizogenes	97.8838	96	0.397448
S	CP000629.1	CIRCULAR	1216932	1217133	2650913	FMAF01000033.1	56799	57014	GCA_900094565.1	Rhizobium lusitanum	70.0461	96	0.00762002
-	CP000629.1	CIRCULAR	1217134	1272955	2650913	SGOG01000011.1	11283	67099	GCA_007002985.1	Rhizobium rhizogenes	97.7718	96	2.10577
-	CP000629.1	CIRCULAR	1273778	1314576	2650913	SGOG01000011.1	67194	107991	GCA_007002985.1	Rhizobium rhizogenes	97.7084	96	1.53905
S	CP000629.1	CIRCULAR	1314847	1315993	2650913	CP032696.1	347620	348767	GCA_003627755.1	Rhizobium jaguaris	84.5486	96	0.0432681
-	CP000629.1	CIRCULAR	1316067	1321287	2650913	SGOG01000011.1	107992	113212	GCA_007002985.1	Rhizobium rhizogenes	98.0276	96	0.196951
S	CP000629.1	CIRCULAR	1322262	1327119	2650913	FMAF01000009.1	154792	159649	GCA_900094565.1	Rhizobium lusitanum	94.6491	96	0.183258
S	CP000629.1	CIRCULAR	1327268	1327693	2650913	JAWXXW010000002.1	213532	213956	GCA_033842645.1	Rhizobium leguminosarum	86.8545	96	0.0160699
S	CP000629.1	CIRCULAR	1327702	1327992	2650913	JARFYM010000044.1	35370	35652	GCA_030272705.1	Rhizobium mayense	80.4795	96	0.0109774
S	CP000629.1	CIRCULAR	1327993	1329462	2650913	FMAF01000012.1	38948	40427	GCA_900094565.1	Rhizobium lusitanum	93.0546	96	0.0554526
S	CP000629.1	CIRCULAR	1329572	1338234	2650913	FMAF01000010.1	54437	63107	GCA_900094565.1	Rhizobium lusitanum	92.0904	96	0.326793
S	CP000629.1	CIRCULAR	1338235	1342459	2650913	FMAG01000010.1	121271	125495	GCA_900094585.1	Rhizobium multihospitium	97.7988	96	0.159379
S	CP000629.1	CIRCULAR	1342460	1344740	2650913	FMAF01000010.1	47936	50210	GCA_900094565.1	Rhizobium lusitanum	88.3021	96	0.0860458
-	CP000629.1	CIRCULAR	1345762	1346105	2650913	BAYX01000020.1	678	1021	GCA_000696095.1	Rhizobium rhizogenes	99.4186	96	0.0129767
-	CP000629.1	CIRCULAR	1346718	1346876	2650913	SGOG01000027.1	36172	36330	GCA_007002985.1	Rhizobium rhizogenes	94.3396	96	0.00599793
-	CP000629.1	CIRCULAR	1346877	1347813	2650913	BAYX01000031.1	2299	3238	GCA_000696095.1	Rhizobium rhizogenes	84.4846	96	0.0353463
S	CP000629.1	CIRCULAR	1350415	1355240	2650913	CP140637.1	865184	870009	GCA_034554815.1	Rhizobium indigoferae	83.6367	96	0.18205
S	CP000629.1	CIRCULAR	1358656	1365139	2650913	CP004018.1	56194	62679	GCA_000330885.1	Rhizobium tropici	80.4165	96	0.244595
S	CP000629.1	CIRCULAR	1365367	1366231	2650913	FMAF01000038.1	35761	36626	GCA_900094565.1	Rhizobium lusitanum	88.7152	96	0.0326303
S	CP000629.1	CIRCULAR	1366232	1366834	2650913	FMAF01000038.1	861	1463	GCA_900094565.1	Rhizobium lusitanum	88.7152	96	0.0227469
S	CP000629.1	CIRCULAR	1366838	1367097	2650913	FMAF01000009.1	66618	66875	GCA_900094565.1	Rhizobium lusitanum	93.0769	96	0.00980794
-	CP000629.1	CIRCULAR	1376596	1387795	2650913	SGOG01000011.1	118278	129476	GCA_007002985.1	Rhizobium rhizogenes	99.25	96	0.422496
S	CP000629.1	CIRCULAR	1389137	1389955	2650913	FMAF01000057.1	4855	5674	GCA_900094565.1	Rhizobium lusitanum	83.4348	96	0.030895
-	CP000629.1	CIRCULAR	1390311	1404194	2650913	SGOG01000011.1	129477	143359	GCA_007002985.1	Rhizobium rhizogenes	98.4947	96	0.523744
-	CP000629.1	CIRCULAR	1413085	1434823	2650913	SGOG01000011.1	143360	165076	GCA_007002985.1	Rhizobium rhizogenes	97.659	96	0.820057
-	CP000629.1	CIRCULAR	1435476	1495456	2650913	SGOG01000011.1	165500	225503	GCA_007002985.1	Rhizobium rhizogenes	98.2002	96	2.26265
-	CP000629.1	CIRCULAR	1495598	1508218	2650913	SGOG01000011.1	226629	239249	GCA_007002985.1	Rhizobium rhizogenes	97.7899	96	0.4761
S	CP000629.1	CIRCULAR	1508219	1509118	2650913	FMAG01000001.1	1415466	1416356	GCA_900094585.1	Rhizobium multihospitium	82.8889	96	0.0339506
-	CP000629.1	CIRCULAR	1509119	1684754	2650913	SGOG01000006.1	291083	466709	GCA_007002985.1	Rhizobium rhizogenes	97.9096	96	6.62549
-	CP000629.1	CIRCULAR	1685402	1723685	2650913	SGOG01000006.1	252803	291082	GCA_007002985.1	Rhizobium rhizogenes	96.8871	96	1.44418
S	CP000629.1	CIRCULAR	1724106	1724492	2650913	FMAF01000037.1	32065	32450	GCA_900094565.1	Rhizobium lusitanum	88.6305	96	0.0145987
-	CP000629.1	CIRCULAR	1724525	1725748	2650913	SGOG01000006.1	250977	252179	GCA_007002985.1	Rhizobium rhizogenes	90.6863	96	0.0461728
-	CP000629.1	CIRCULAR	1725758	1976693	2650913	SGOG01000006.1	1	250925	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	9.46602
-	CP000629.1	CIRCULAR	1976694	1977151	2650913	SGOG01000055.1	112	569	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	0.0172771
-	CP000629.1	CIRCULAR	1977152	2012028	2650913	SGOG01000028.1	2	34878	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	1.31566
-	CP000629.1	CIRCULAR	2012029	2013557	2650913	SGOG01000041.1	111	1639	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	0.0576782
-	CP000629.1	CIRCULAR	2013558	2083456	2650913	SGOG01000009.1	319876	389771	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	2.63679
-	CP000629.1	CIRCULAR	2083457	2104154	2650913	SGOG01000009.1	298021	318741	GCA_007002985.1	Rhizobium rhizogenes	99.6758	96	0.780788
-	CP000629.1	CIRCULAR	2104326	2218362	2650913	SGOG01000009.1	180520	294564	GCA_007002985.1	Rhizobium rhizogenes	97.7538	96	4.3018
-	CP000629.1	CIRCULAR	2219983	2400261	2650913	SGOG01000009.1	111	180391	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	6.80064
-	CP000629.1	CIRCULAR	2400262	2456351	2650913	SGOG01000022.1	115	56204	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	2.11587
-	CP000629.1	CIRCULAR	2456352	2456560	2650913	SGOG01000064.1	112	320	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	0.00788408
-	CP000629.1	CIRCULAR	2456561	2470643	2650913	SGOG01000030.1	1	14043	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	0.531251
-	CP000629.1	CIRCULAR	2470644	2528340	2650913	SGOG01000021.1	111	57780	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	2.1765
-	CP000629.1	CIRCULAR	2528341	2535863	2650913	SGOG01000031.1	1	7522	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	0.283789
-	CP000629.1	CIRCULAR	2535864	2536684	2650913	SGOG01000050.1	112	932	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	0.0309705
-	CP000629.1	CIRCULAR	2536685	2565225	2650913	SGOG01000018.1	85478	114024	GCA_007002985.1	Rhizobium rhizogenes	99.3897	96	1.07665
-	CP000629.1	CIRCULAR	2567477	2631746	2650913	SGOG01000005.1	111	64401	GCA_007002985.1	Rhizobium rhizogenes	98.5555	96	2.42445
-	CP000629.1	CIRCULAR	2631747	2650913	2650913	SGOG01000003.1	560574	579741	GCA_007002985.1	Rhizobium rhizogenes	98.5555	96	0.723034
S	CP000630.1	CIRCULAR|PLASMID	14093	15706	184668	LFIO01001733.1	264399	266013	GCA_001187535.1	Rhizobium ecuadorense	87.0588	96	0.874001
S	CP000630.1	CIRCULAR|PLASMID	15748	16955	184668	JWJH01000035.1	17760	18968	GCA_000949865.1	Rhizobium nepotum	87.3449	96	0.654147
S	CP000630.1	CIRCULAR|PLASMID	20312	25706	184668	JWJH01000050.1	5575	10970	GCA_000949865.1	Rhizobium nepotum	96.5434	96	2.92146
S	CP000630.1	CIRCULAR|PLASMID	25707	26500	184668	JWJH01000055.1	34	827	GCA_000949865.1	Rhizobium nepotum	96.5434	96	0.429961
S	CP000630.1	CIRCULAR|PLASMID	26639	28458	184668	JWJH01000055.1	828	2647	GCA_000949865.1	Rhizobium nepotum	95.9839	96	0.985552
S	CP000630.1	CIRCULAR|PLASMID	28459	44751	184668	JWJH01000035.1	1346	17627	GCA_000949865.1	Rhizobium nepotum	95.9839	96	8.82286
S	CP000630.1	CIRCULAR|PLASMID	52137	54070	184668	JWJH01000035.1	20654	22586	GCA_000949865.1	Rhizobium nepotum	99.1872	96	1.04728
S	CP000630.1	CIRCULAR|PLASMID	54071	55345	184668	JWJH01000067.1	1	1275	GCA_000949865.1	Rhizobium nepotum	99.1872	96	0.690428
S	CP000630.1	CIRCULAR|PLASMID	55346	55826	184668	JWJH01000072.1	1	481	GCA_000949865.1	Rhizobium nepotum	99.1872	96	0.260467
S	CP000630.1	CIRCULAR|PLASMID	55893	72350	184668	JWJH01000041.1	1	16458	GCA_000949865.1	Rhizobium nepotum	99.7327	96	8.91221
S	CP000630.1	CIRCULAR|PLASMID	72747	86517	184668	JWJH01000044.1	1	13771	GCA_000949865.1	Rhizobium nepotum	99.9129	96	7.45717
S	CP000630.1	CIRCULAR|PLASMID	86549	91093	184668	JWJH01000060.1	1	4545	GCA_000949865.1	Rhizobium nepotum	99.9575	96	2.46117
S	CP000630.1	CIRCULAR|PLASMID	91094	100678	184668	JWJH01000053.1	1	9585	GCA_000949865.1	Rhizobium nepotum	99.9575	96	5.1904
S	CP000630.1	CIRCULAR|PLASMID	100925	114973	184668	JWJH01000042.1	1	14050	GCA_000949865.1	Rhizobium nepotum	98.5154	96	7.60771
S	CP000630.1	CIRCULAR|PLASMID	114974	119041	184668	JWJH01000048.1	49	4115	GCA_000949865.1	Rhizobium nepotum	98.5154	96	2.20287
S	CP000630.1	CIRCULAR|PLASMID	119123	127816	184668	JWJH01000048.1	4325	13018	GCA_000949865.1	Rhizobium nepotum	92.4869	96	4.70791
S	CP000630.1	CIRCULAR|PLASMID	127817	129627	184668	JWJH01000036.1	30	1840	GCA_000949865.1	Rhizobium nepotum	92.4869	96	0.980679
S	CP000630.1	CIRCULAR|PLASMID	132388	136203	184668	JWJH01000036.1	4350	8152	GCA_000949865.1	Rhizobium nepotum	91.7539	96	2.06641
S	CP000630.1	CIRCULAR|PLASMID	140452	141949	184668	JWJH01000036.1	8747	10244	GCA_000949865.1	Rhizobium nepotum	95.4606	96	0.811185
S	CP000630.1	CIRCULAR|PLASMID	179702	184519	184668	JWJH01000036.1	10245	15062	GCA_000949865.1	Rhizobium nepotum	94.4065	96	2.60901
-	CP000631.1	CIRCULAR|PLASMID	5682	11013	388169	SGOG01000016.1	59922	65253	GCA_007002985.1	Rhizobium rhizogenes	96.3122	96	1.37363
-	CP000631.1	CIRCULAR|PLASMID	11014	30988	388169	SGOG01000016.1	66641	86639	GCA_007002985.1	Rhizobium rhizogenes	96.3122	96	5.14595
-	CP000631.1	CIRCULAR|PLASMID	39744	63694	388169	SGOG01000016.1	102011	125920	GCA_007002985.1	Rhizobium rhizogenes	93.19	96	6.17025
S	CP000631.1	CIRCULAR|PLASMID	74316	74780	388169	JAWXXW010000002.1	147509	147970	GCA_033842645.1	Rhizobium leguminosarum	85.4701	96	0.119793
S	CP000631.1	CIRCULAR|PLASMID	76272	79695	388169	FMAF01000060.1	1	3424	GCA_900094565.1	Rhizobium lusitanum	98.6277	96	0.88209
S	CP000631.1	CIRCULAR|PLASMID	82435	83082	388169	SILG01000002.1	315079	315726	GCA_004306515.1	Rhizobium beringeri	96.9136	96	0.166938
-	CP000631.1	CIRCULAR|PLASMID	95528	96866	388169	SGOG01000018.1	3901	5240	GCA_007002985.1	Rhizobium rhizogenes	93.5279	96	0.344953
-	CP000631.1	CIRCULAR|PLASMID	96867	97887	388169	SGOG01000019.1	45683	46697	GCA_007002985.1	Rhizobium rhizogenes	93.5279	96	0.26303
S	CP000631.1	CIRCULAR|PLASMID	97996	98999	388169	AQHN01000084.1	320200	321203	GCA_000359745.1	Rhizobium freirei	86.255	96	0.25865
S	CP000631.1	CIRCULAR|PLASMID	99000	105662	388169	JWJH01000021.1	18819	25457	GCA_000949865.1	Rhizobium nepotum	78.777	96	1.71652
-	CP000631.1	CIRCULAR|PLASMID	106182	113249	388169	SGOG01000019.1	4894	11951	GCA_007002985.1	Rhizobium rhizogenes	87.6743	96	1.82086
-	CP000631.1	CIRCULAR|PLASMID	113277	122084	388169	SGOG01000019.1	12020	20830	GCA_007002985.1	Rhizobium rhizogenes	90.9204	96	2.26911
-	CP000631.1	CIRCULAR|PLASMID	125608	127364	388169	SGOG01000018.1	1265	3023	GCA_007002985.1	Rhizobium rhizogenes	93.64	96	0.452638
-	CP000631.1	CIRCULAR|PLASMID	127365	128517	388169	BAYX01000017.1	1	1153	GCA_000696095.1	Rhizobium rhizogenes	99.0506	96	0.297036
-	CP000631.1	CIRCULAR|PLASMID	128518	128628	388169	BAYX01000048.1	1	111	GCA_000696095.1	Rhizobium rhizogenes	99.0506	96	0.0285958
-	CP000631.1	CIRCULAR|PLASMID	128629	129490	388169	SGOG01000049.1	112	973	GCA_007002985.1	Rhizobium rhizogenes	99.42	96	0.222068
-	CP000631.1	CIRCULAR|PLASMID	129491	129695	388169	BAYX01000048.1	974	1178	GCA_000696095.1	Rhizobium rhizogenes	99.0244	96	0.052812
-	CP000631.1	CIRCULAR|PLASMID	129696	131822	388169	SGOG01000024.1	47400	49526	GCA_007002985.1	Rhizobium rhizogenes	93.9821	96	0.547957
-	CP000631.1	CIRCULAR|PLASMID	131889	133828	388169	SGOG01000024.1	45103	47041	GCA_007002985.1	Rhizobium rhizogenes	89.3354	96	0.499782
-	CP000631.1	CIRCULAR|PLASMID	138236	138811	388169	SGOG01000019.1	20831	21405	GCA_007002985.1	Rhizobium rhizogenes	94.9635	96	0.148389
-	CP000631.1	CIRCULAR|PLASMID	138812	162840	388169	SGOG01000019.1	21488	45538	GCA_007002985.1	Rhizobium rhizogenes	94.9635	96	6.19034
-	CP000631.1	CIRCULAR|PLASMID	162846	183182	388169	SGOG01000019.1	47029	67349	GCA_007002985.1	Rhizobium rhizogenes	95.0663	96	5.23921
-	CP000631.1	CIRCULAR|PLASMID	183244	203049	388169	SGOG01000019.1	67927	87720	GCA_007002985.1	Rhizobium rhizogenes	97.1652	96	5.10242
S	CP000631.1	CIRCULAR|PLASMID	208595	209433	388169	FMAH01000083.1	952	1800	GCA_900094545.1	Rhizobium miluonense	85.5464	96	0.216143
-	CP000631.1	CIRCULAR|PLASMID	211115	212143	388169	SGOG01000019.1	457	1482	GCA_007002985.1	Rhizobium rhizogenes	92.6142	96	0.265091
S	CP000631.1	CIRCULAR|PLASMID	212144	212817	388169	AQHN01000094.1	54706	55379	GCA_000359745.1	Rhizobium freirei	87.4631	96	0.173636
S	CP000631.1	CIRCULAR|PLASMID	254655	255355	388169	FMAF01000036.1	9171	9887	GCA_900094565.1	Rhizobium lusitanum	92.4686	96	0.180591
-	CP000631.1	CIRCULAR|PLASMID	255690	264071	388169	SGOG01000019.1	87808	96205	GCA_007002985.1	Rhizobium rhizogenes	85.6193	96	2.15937
S	CP000631.1	CIRCULAR|PLASMID	282314	283066	388169	JAWXXW010000001.1	179986	180734	GCA_033842645.1	Rhizobium leguminosarum	89.2573	96	0.193988
S	CP000631.1	CIRCULAR|PLASMID	366004	368766	388169	AQHN01000069.1	25211	27976	GCA_000359745.1	Rhizobium freirei	90.3506	96	0.711803
-	CP000631.1	CIRCULAR|PLASMID	382486	383508	388169	SGOG01000008.1	419646	420670	GCA_007002985.1	Rhizobium rhizogenes	99.5122	96	0.263545
S	CP000631.1	CIRCULAR|PLASMID	383509	384369	388169	JWJH01000009.1	1	861	GCA_000949865.1	Rhizobium nepotum	88.1533	96	0.221811
S	CP000631.1	CIRCULAR|PLASMID	384370	384508	388169	FMAF01000039.1	917	1055	GCA_900094565.1	Rhizobium lusitanum	98.5612	96	0.0358091
S	CP000632.1	CIRCULAR|PLASMID	29804	30543	44420	JACIDW010000012.1	62340	63106	GCA_014196505.1	Rhizobium metallidurans	80.1546	96	1.66592
S	CP000632.1	CIRCULAR|PLASMID	40129	40531	44420	JAPCZO010000019.1	11278	11680	GCA_025941625.1	Rhizobium acaciae	83.1683	96	0.907249
