# ANI ranges report for assembly: GCA_000017685.1
# Submitted organism: Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)' (taxid = 456481, rank = no rank, lineage = Bacteria; Pseudomonadati; Spirochaetota; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira)
# Submitted Organism Has Type Assembly: Yes
# Best match: Leptospira yanagawae (taxid = 293069, rank = species, lineage = Bacteria; Pseudomonadati; Spirochaetota; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP000786.1	CIRCULAR	915367	915611	3599677	NPDM01000001.1	196214	196449	GCA_002812085.1	Leptospira levettii	88.9474	96	0.00680617
S	CP000786.1	CIRCULAR	915612	915743	3599677	NPDM01000001.1	201502	201633	GCA_002812085.1	Leptospira levettii	88.9474	96	0.003667
S	CP000786.1	CIRCULAR	915744	915971	3599677	AOGX02000029.1	7805	8029	GCA_000332475.2	Leptospira yanagawae	83.913	96	0.0063339
S	CP000786.1	CIRCULAR	920407	921366	3599677	AOGW02000021.1	1262	2250	GCA_000332495.2	Leptospira terpstrae	71.6284	96	0.0266691
S	CP000786.1	CIRCULAR	921367	922497	3599677	CP162142.1	911389	912519	GCA_040833965.1	Leptospira iowaensis	82.8797	96	0.0314195
S	CP000786.1	CIRCULAR	922498	922602	3599677	JAFFPS010000066.1	25189	25293	GCA_016919165.1	Leptospira chreensis	90.6542	96	0.00291693
S	CP000786.1	CIRCULAR	922802	928155	3599677	CP162142.1	913250	918605	GCA_040833965.1	Leptospira iowaensis	78.1505	96	0.148736
S	CP000786.1	CIRCULAR	928156	928899	3599677	AOGW02000008.1	257598	258343	GCA_000332495.2	Leptospira terpstrae	85.676	96	0.0206685
S	CP000786.1	CIRCULAR	928900	929996	3599677	CP162142.1	919350	920443	GCA_040833965.1	Leptospira iowaensis	73.5986	96	0.030475
S	CP000786.1	CIRCULAR	929997	930195	3599677	JAMQPR010000001.1	2615696	2615894	GCA_026151345.1	Leptospira paudalimensis	63.285	96	0.00552827
S	CP000786.1	CIRCULAR	930196	952464	3599677	CP162142.1	920643	942916	GCA_040833965.1	Leptospira iowaensis	78.517	96	0.618639
S	CP000786.1	CIRCULAR	952734	964963	3599677	CP162142.1	943187	955420	GCA_040833965.1	Leptospira iowaensis	82.803	96	0.339753
S	CP000786.1	CIRCULAR	966850	972725	3599677	CP162142.1	957382	963253	GCA_040833965.1	Leptospira iowaensis	81.8243	96	0.163237
S	CP000786.1	CIRCULAR	974817	975271	3599677	NPDM01000001.1	143513	143961	GCA_002812085.1	Leptospira levettii	68.5897	96	0.01264
S	CP000786.1	CIRCULAR	975272	983120	3599677	CP162142.1	965797	973623	GCA_040833965.1	Leptospira iowaensis	87.7336	96	0.218047
S	CP000786.1	CIRCULAR	983194	987657	3599677	CP162142.1	973672	978135	GCA_040833965.1	Leptospira iowaensis	82.794	96	0.124011
S	CP000786.1	CIRCULAR	987658	987771	3599677	NPDQ01000006.1	166575	166681	GCA_002812125.1	Leptospira brenneri	56.4516	96	0.00316695
S	CP000786.1	CIRCULAR	987772	989191	3599677	BFAZ01000009.1	131475	132894	GCA_003114815.1	Leptospira ellinghausenii	85.1513	96	0.039448
S	CP000786.1	CIRCULAR	989192	996962	3599677	CP162142.1	979611	987375	GCA_040833965.1	Leptospira iowaensis	82.8729	96	0.21588
S	CP000786.1	CIRCULAR	1001077	1002115	3599677	SORO01000001.1	1336099	1337137	GCA_004368965.1	Leptospira meyeri	80.1153	96	0.0288637
S	CP000786.1	CIRCULAR	1002188	1003620	3599677	CP162142.1	992444	993876	GCA_040833965.1	Leptospira iowaensis	81.2544	96	0.0398091
S	CP000786.1	CIRCULAR	1003720	1007180	3599677	CP162142.1	993933	997397	GCA_040833965.1	Leptospira iowaensis	89.5329	96	0.0961475
S	CP000786.1	CIRCULAR	1007375	1019162	3599677	CP162142.1	997528	1009306	GCA_040833965.1	Leptospira iowaensis	80.6196	96	0.327474
S	CP000786.1	CIRCULAR	1019309	1019420	3599677	JAMQPR010000001.1	2527546	2527656	GCA_026151345.1	Leptospira paudalimensis	69.0265	96	0.00311139
S	CP000786.1	CIRCULAR	1019421	1025630	3599677	CP162142.1	1009528	1015722	GCA_040833965.1	Leptospira iowaensis	78.0083	96	0.172515
S	CP000786.1	CIRCULAR	1040606	1040705	3599677	BFAZ01000009.1	80662	80756	GCA_003114815.1	Leptospira ellinghausenii	74.2574	96	0.00277803
S	CP000786.1	CIRCULAR	1040706	1048727	3599677	CP162142.1	1030814	1038854	GCA_040833965.1	Leptospira iowaensis	81.0014	96	0.222853
S	CP000786.1	CIRCULAR	1048902	1057843	3599677	CP162142.1	1039027	1047969	GCA_040833965.1	Leptospira iowaensis	84.6025	96	0.248411
S	CP000786.1	CIRCULAR	1058048	1063305	3599677	CP162142.1	1048184	1053425	GCA_040833965.1	Leptospira iowaensis	82.3918	96	0.146069
S	CP000786.1	CIRCULAR	1063596	1093407	3599677	AOGX02000010.1	2077	31869	GCA_000332475.2	Leptospira yanagawae	85.9285	96	0.828185
S	CP000786.1	CIRCULAR	1093408	1095418	3599677	CP162142.1	1083514	1085530	GCA_040833965.1	Leptospira iowaensis	76.3902	96	0.0558661
S	CP000786.1	CIRCULAR	1095419	1095574	3599677	BFAZ01000009.1	25845	25992	GCA_003114815.1	Leptospira ellinghausenii	60.119	96	0.00433372
S	CP000786.1	CIRCULAR	1095575	1101795	3599677	CP162142.1	1085681	1091901	GCA_040833965.1	Leptospira iowaensis	87.8272	96	0.172821
S	CP000786.1	CIRCULAR	1103164	1107844	3599677	AOGX02000010.1	40140	44813	GCA_000332475.2	Leptospira yanagawae	92.0581	96	0.130039
S	CP000786.1	CIRCULAR	1114227	1114956	3599677	AOGX02000010.1	51321	52051	GCA_000332475.2	Leptospira yanagawae	71.3333	96	0.0202796
S	CP000786.1	CIRCULAR	1114957	1120422	3599677	CP162142.1	1105264	1110724	GCA_040833965.1	Leptospira iowaensis	79.8107	96	0.151847
S	CP000786.1	CIRCULAR	1120799	1122661	3599677	JAMQPR010000001.1	2424070	2425935	GCA_026151345.1	Leptospira paudalimensis	97.1643	96	0.0517546
S	CP000786.1	CIRCULAR	1127168	1128372	3599677	AOGY02000042.1	260830	262036	GCA_000332455.2	Leptospira vanthielii	86.8595	96	0.0334752
S	CP000786.1	CIRCULAR	1148199	1150422	3599677	AOGX02000022.1	33410	35656	GCA_000332475.2	Leptospira yanagawae	72.1613	96	0.0617833
S	CP000786.1	CIRCULAR	1150423	1172447	3599677	CP162142.1	1156048	1178068	GCA_040833965.1	Leptospira iowaensis	81.4863	96	0.61186
S	CP000786.1	CIRCULAR	1172577	1174832	3599677	CP162142.1	1178210	1180467	GCA_040833965.1	Leptospira iowaensis	82.553	96	0.0626723
S	CP000786.1	CIRCULAR	1175552	1176444	3599677	NPDM01000008.1	78509	79401	GCA_002812085.1	Leptospira levettii	74.4751	96	0.0248078
S	CP000786.1	CIRCULAR	1176445	1182272	3599677	CP162142.1	1182081	1187898	GCA_040833965.1	Leptospira iowaensis	86.9625	96	0.161903
S	CP000786.1	CIRCULAR	1182834	1187501	3599677	CP162142.1	1188460	1193136	GCA_040833965.1	Leptospira iowaensis	82.4054	96	0.129678
S	CP000786.1	CIRCULAR	1187502	1188297	3599677	JAMQPR010000001.1	2350120	2350888	GCA_026151345.1	Leptospira paudalimensis	71.8362	96	0.0221131
S	CP000786.1	CIRCULAR	1188635	1188862	3599677	SORO01000001.1	1139152	1139379	GCA_004368965.1	Leptospira meyeri	67.9487	96	0.0063339
S	CP000786.1	CIRCULAR	1188863	1190126	3599677	JAFFPR010000054.1	64805	66062	GCA_016918735.1	Leptospira abararensis	76.1346	96	0.0351143
S	CP000786.1	CIRCULAR	1190127	1193312	3599677	CP162142.1	1195749	1198933	GCA_040833965.1	Leptospira iowaensis	85.8036	96	0.0885079
S	CP000786.1	CIRCULAR	1193313	1193586	3599677	JAMQPR010000001.1	2344763	2345031	GCA_026151345.1	Leptospira paudalimensis	65.6028	96	0.00761179
S	CP000786.1	CIRCULAR	1193587	1199453	3599677	CP162142.1	1199239	1205094	GCA_040833965.1	Leptospira iowaensis	81.4107	96	0.162987
S	CP000786.1	CIRCULAR	1199454	1203373	3599677	NPDX01000001.1	1001097	1005010	GCA_002811945.1	Leptospira harrisiae	85.7506	96	0.108899
S	CP000786.1	CIRCULAR	1203374	1203584	3599677	CP162142.1	1209011	1209221	GCA_040833965.1	Leptospira iowaensis	69.7248	96	0.00586164
S	CP000786.1	CIRCULAR	1203585	1203894	3599677	CP162133.1	1145440	1145749	GCA_040833955.1	Leptospira milleri	72.293	96	0.00861188
S	CP000786.1	CIRCULAR	1203895	1211646	3599677	CP162142.1	1209532	1217270	GCA_040833965.1	Leptospira iowaensis	80.7717	96	0.215353
S	CP000786.1	CIRCULAR	1211849	1221750	3599677	CP162142.1	1217471	1227374	GCA_040833965.1	Leptospira iowaensis	79.8855	96	0.27508
S	CP000786.1	CIRCULAR	1222158	1230128	3599677	CP162142.1	1227531	1235505	GCA_040833965.1	Leptospira iowaensis	81.825	96	0.221437
S	CP000786.1	CIRCULAR	1230328	1237318	3599677	CP162142.1	1236722	1243713	GCA_040833965.1	Leptospira iowaensis	83.0124	96	0.194212
S	CP000786.1	CIRCULAR	1237319	1237754	3599677	JAMQPR010000001.1	2299891	2300327	GCA_026151345.1	Leptospira paudalimensis	72.4215	96	0.0121122
S	CP000786.1	CIRCULAR	1237755	1238116	3599677	BFAZ01000001.1	124491	124852	GCA_003114815.1	Leptospira ellinghausenii	64.9596	96	0.0100565
S	CP000786.1	CIRCULAR	1238117	1247256	3599677	CP162142.1	1244494	1253629	GCA_040833965.1	Leptospira iowaensis	81.746	96	0.253912
S	CP000786.1	CIRCULAR	1247257	1247472	3599677	JAMQPR010000001.1	2290155	2290388	GCA_026151345.1	Leptospira paudalimensis	66.8033	96	0.00600054
S	CP000786.1	CIRCULAR	1247473	1253359	3599677	CP162142.1	1253887	1259790	GCA_040833965.1	Leptospira iowaensis	78.4284	96	0.163542
S	CP000786.1	CIRCULAR	1253360	1254028	3599677	JAMQPR010000001.1	2283600	2284263	GCA_026151345.1	Leptospira paudalimensis	68.3526	96	0.018585
S	CP000786.1	CIRCULAR	1254134	1255968	3599677	CP162142.1	1114066	1115903	GCA_040833965.1	Leptospira iowaensis	97.3927	96	0.0509768
S	CP000786.1	CIRCULAR	1255972	1256661	3599677	AOGX02000002.1	97	785	GCA_000332475.2	Leptospira yanagawae	97.974	96	0.0191684
S	CP000786.1	CIRCULAR	1257349	1257597	3599677	JAMQPP010000014.1	12116	12364	GCA_026151335.1	Leptospira soteropolitanensis	91.5663	96	0.00691729
S	CP000786.1	CIRCULAR	1258144	1262664	3599677	JAMQPP010000014.1	12510	17029	GCA_026151335.1	Leptospira soteropolitanensis	95.4656	96	0.125595
S	CP000786.1	CIRCULAR	1262665	1264367	3599677	SORO01000004.1	24232	25933	GCA_004368965.1	Leptospira meyeri	92.7187	96	0.0473098
S	CP000786.1	CIRCULAR	1264764	1265032	3599677	SORO01000001.1	1061738	1062006	GCA_004368965.1	Leptospira meyeri	89.2989	96	0.00747289
S	CP000786.1	CIRCULAR	1265846	1265959	3599677	AOGX02000002.1	4371	4484	GCA_000332475.2	Leptospira yanagawae	99.1228	96	0.00316695
S	CP000786.1	CIRCULAR	1266684	1268277	3599677	JAMQPP010000001.1	978140	979732	GCA_026151335.1	Leptospira soteropolitanensis	93.4755	96	0.0442818
S	CP000786.1	CIRCULAR	1268278	1269466	3599677	AOGX02000015.1	85909	87097	GCA_000332475.2	Leptospira yanagawae	91.3373	96	0.0330307
S	CP000786.1	CIRCULAR	1272007	1272134	3599677	AOGX02000035.1	187	314	GCA_000332475.2	Leptospira yanagawae	92.1875	96	0.00355587
S	CP000786.1	CIRCULAR	1272325	1275024	3599677	JAFFPR010000064.1	2430	5136	GCA_016918735.1	Leptospira abararensis	80.6772	96	0.0750067
S	CP000786.1	CIRCULAR	1275551	1277029	3599677	JAMQPR010000001.1	2277432	2278910	GCA_026151345.1	Leptospira paudalimensis	85.7432	96	0.041087
S	CP000786.1	CIRCULAR	1278741	1281757	3599677	JAFFPS010000064.1	132020	135036	GCA_016919165.1	Leptospira chreensis	82.8156	96	0.0838131
S	CP000786.1	CIRCULAR	1282359	1285224	3599677	AOGX02000042.1	2652	5517	GCA_000332475.2	Leptospira yanagawae	98.4648	96	0.0796183
S	CP000786.1	CIRCULAR	1295491	1296594	3599677	JAMQPR010000001.1	2257269	2258372	GCA_026151345.1	Leptospira paudalimensis	77.9874	96	0.0306694
S	CP000786.1	CIRCULAR	1296735	1298151	3599677	JAMQPR010000001.1	262553	263968	GCA_026151345.1	Leptospira paudalimensis	87.0148	96	0.0393646
S	CP000786.1	CIRCULAR	1298152	1300468	3599677	CP162142.1	1298602	1300922	GCA_040833965.1	Leptospira iowaensis	79.0827	96	0.0643669
S	CP000786.1	CIRCULAR	1302617	1309229	3599677	CP162142.1	1302972	1309578	GCA_040833965.1	Leptospira iowaensis	82.0196	96	0.183711
S	CP000786.1	CIRCULAR	1309230	1309333	3599677	AOGX02000035.1	39564	39664	GCA_000332475.2	Leptospira yanagawae	60.5505	96	0.00288915
S	CP000786.1	CIRCULAR	1309334	1323054	3599677	CP162142.1	1309684	1323415	GCA_040833965.1	Leptospira iowaensis	81.6341	96	0.381173
S	CP000786.1	CIRCULAR	1323162	1324955	3599677	NPDM01000002.1	710154	711953	GCA_002812085.1	Leptospira levettii	76.6169	96	0.0498378
S	CP000786.1	CIRCULAR	1324956	1325081	3599677	AOGX02000035.1	55272	55397	GCA_000332475.2	Leptospira yanagawae	61.8321	96	0.00350031
S	CP000786.1	CIRCULAR	1325082	1336432	3599677	CP162142.1	1334462	1345812	GCA_040833965.1	Leptospira iowaensis	80.8306	96	0.315334
S	CP000786.1	CIRCULAR	1336540	1336931	3599677	CP162142.1	1345903	1346294	GCA_040833965.1	Leptospira iowaensis	81.1705	96	0.0108899
S	CP000786.1	CIRCULAR	1336932	1337053	3599677	AOGX02000035.1	67255	67384	GCA_000332475.2	Leptospira yanagawae	57.971	96	0.00338919
S	CP000786.1	CIRCULAR	1337054	1344987	3599677	CP162142.1	1346484	1354410	GCA_040833965.1	Leptospira iowaensis	79.3794	96	0.220409
S	CP000786.1	CIRCULAR	1344988	1363509	3599677	AOGX02000035.1	75291	93804	GCA_000332475.2	Leptospira yanagawae	85.0294	96	0.514546
S	CP000786.1	CIRCULAR	1364875	1379865	3599677	CP162142.1	1374366	1389372	GCA_040833965.1	Leptospira iowaensis	84.025	96	0.416454
S	CP000786.1	CIRCULAR	1379880	1386050	3599677	CP162142.1	1390134	1396305	GCA_040833965.1	Leptospira iowaensis	83.0588	96	0.171432
S	CP000786.1	CIRCULAR	1386259	1389515	3599677	CP162142.1	1396532	1399788	GCA_040833965.1	Leptospira iowaensis	78.8643	96	0.0904803
S	CP000786.1	CIRCULAR	1389805	1398284	3599677	CP162142.1	1400075	1408560	GCA_040833965.1	Leptospira iowaensis	83.0869	96	0.235577
S	CP000786.1	CIRCULAR	1398424	1401794	3599677	CP162142.1	1408697	1412067	GCA_040833965.1	Leptospira iowaensis	80.629	96	0.0936473
S	CP000786.1	CIRCULAR	1401795	1401901	3599677	JAMQPR010000001.1	2132581	2132683	GCA_026151345.1	Leptospira paudalimensis	57.8947	96	0.00297249
S	CP000786.1	CIRCULAR	1401902	1414326	3599677	AOGX02000035.1	132305	144742	GCA_000332475.2	Leptospira yanagawae	82.6428	96	0.34517
S	CP000786.1	CIRCULAR	1414327	1425084	3599677	JAMQPR010000001.1	2109459	2120200	GCA_026151345.1	Leptospira paudalimensis	83.4444	96	0.29886
S	CP000786.1	CIRCULAR	1425085	1433348	3599677	CP162142.1	1437545	1445817	GCA_040833965.1	Leptospira iowaensis	90.5389	96	0.229576
S	CP000786.1	CIRCULAR	1433349	1433929	3599677	AOGX02000035.1	163753	164324	GCA_000332475.2	Leptospira yanagawae	71.4527	96	0.0161403
S	CP000786.1	CIRCULAR	1435300	1436073	3599677	AOGX02000035.1	165623	166398	GCA_000332475.2	Leptospira yanagawae	81.2821	96	0.0215019
S	CP000786.1	CIRCULAR	1436074	1441327	3599677	CP162142.1	1449704	1454946	GCA_040833965.1	Leptospira iowaensis	82.1212	96	0.145958
S	CP000786.1	CIRCULAR	1441328	1441435	3599677	AOGX02000035.1	171655	171760	GCA_000332475.2	Leptospira yanagawae	72.4771	96	0.00300027
S	CP000786.1	CIRCULAR	1441510	1444176	3599677	CP162142.1	1455120	1457785	GCA_040833965.1	Leptospira iowaensis	87.9491	96	0.07409
S	CP000786.1	CIRCULAR	1444182	1446673	3599677	AOGX02000008.1	186	2677	GCA_000332475.2	Leptospira yanagawae	85.5258	96	0.0692284
S	CP000786.1	CIRCULAR	1446737	1451450	3599677	AOGX02000008.1	2807	7522	GCA_000332475.2	Leptospira yanagawae	86.0618	96	0.130956
S	CP000786.1	CIRCULAR	1452024	1462771	3599677	AOGX02000008.1	8153	18893	GCA_000332475.2	Leptospira yanagawae	85.6692	96	0.298582
S	CP000786.1	CIRCULAR	1462772	1463238	3599677	CP162142.1	1477578	1478035	GCA_040833965.1	Leptospira iowaensis	71.4885	96	0.0129734
S	CP000786.1	CIRCULAR	1463239	1463512	3599677	JAMQPR010000001.1	2068674	2068947	GCA_026151345.1	Leptospira paudalimensis	67.7536	96	0.00761179
S	CP000786.1	CIRCULAR	1463513	1463616	3599677	NPDM01000002.1	557350	557447	GCA_002812085.1	Leptospira levettii	54.5455	96	0.00288915
S	CP000786.1	CIRCULAR	1463617	1467781	3599677	AOGX02000008.1	19795	23941	GCA_000332475.2	Leptospira yanagawae	80.2947	96	0.115705
S	CP000786.1	CIRCULAR	1467782	1475215	3599677	JAMQPR010000001.1	2057011	2064444	GCA_026151345.1	Leptospira paudalimensis	86.87	96	0.206519
S	CP000786.1	CIRCULAR	1475391	1483959	3599677	JAMQPR010000001.1	2048289	2056858	GCA_026151345.1	Leptospira paudalimensis	85.2743	96	0.238049
S	CP000786.1	CIRCULAR	1484022	1492312	3599677	CP162142.1	1498776	1507056	GCA_040833965.1	Leptospira iowaensis	79.1462	96	0.230326
S	CP000786.1	CIRCULAR	1492532	1493734	3599677	AOGX02000008.1	48710	49915	GCA_000332475.2	Leptospira yanagawae	81.9307	96	0.0334197
S	CP000786.1	CIRCULAR	1493735	1503544	3599677	JAMQPR010000001.1	2028835	2038637	GCA_026151345.1	Leptospira paudalimensis	85.2872	96	0.272524
S	CP000786.1	CIRCULAR	1503545	1503891	3599677	AOGX02000008.1	59725	60063	GCA_000332475.2	Leptospira yanagawae	71.1911	96	0.00963975
S	CP000786.1	CIRCULAR	1503898	1504952	3599677	AOGY02000028.1	7426	8480	GCA_000332455.2	Leptospira vanthielii	82.5472	96	0.0293082
S	CP000786.1	CIRCULAR	1505134	1505702	3599677	AOGY02000028.1	6676	7244	GCA_000332455.2	Leptospira vanthielii	90.1754	96	0.015807
S	CP000786.1	CIRCULAR	1511205	1512816	3599677	CP162133.1	1423064	1424663	GCA_040833955.1	Leptospira milleri	76.0896	96	0.0447818
S	CP000786.1	CIRCULAR	1512817	1533159	3599677	CP162142.1	1529984	1550318	GCA_040833965.1	Leptospira iowaensis	82.614	96	0.565134
S	CP000786.1	CIRCULAR	1533238	1533614	3599677	JAMQPR010000001.1	1998837	1999214	GCA_026151345.1	Leptospira paudalimensis	72.4675	96	0.0104732
S	CP000786.1	CIRCULAR	1533615	1543745	3599677	CP162142.1	1550806	1560944	GCA_040833965.1	Leptospira iowaensis	81.1239	96	0.281442
S	CP000786.1	CIRCULAR	1543746	1544380	3599677	JAMQPR010000001.1	1988054	1988690	GCA_026151345.1	Leptospira paudalimensis	68.2515	96	0.0176405
S	CP000786.1	CIRCULAR	1544381	1548739	3599677	CP162142.1	1561576	1565941	GCA_040833965.1	Leptospira iowaensis	76.8132	96	0.121094
S	CP000786.1	CIRCULAR	1548740	1551063	3599677	JAMQPR010000001.1	1981376	1983693	GCA_026151345.1	Leptospira paudalimensis	78.1919	96	0.0645613
S	CP000786.1	CIRCULAR	1554243	1555484	3599677	JAMQPR010000001.1	1976295	1977532	GCA_026151345.1	Leptospira paudalimensis	75.1582	96	0.0345031
S	CP000786.1	CIRCULAR	1555485	1560512	3599677	CP162142.1	1572111	1577138	GCA_040833965.1	Leptospira iowaensis	82.2877	96	0.139679
S	CP000786.1	CIRCULAR	1579941	1580084	3599677	AOGX02000008.1	136792	136923	GCA_000332475.2	Leptospira yanagawae	77.551	96	0.00400036
S	CP000786.1	CIRCULAR	1580085	1580343	3599677	CP162133.1	1479159	1479416	GCA_040833955.1	Leptospira milleri	85.8779	96	0.00719509
S	CP000786.1	CIRCULAR	1580353	1583208	3599677	CP162142.1	1594572	1597428	GCA_040833965.1	Leptospira iowaensis	78.9071	96	0.0793405
S	CP000786.1	CIRCULAR	1583478	1586252	3599677	CP162142.1	1597864	1600643	GCA_040833965.1	Leptospira iowaensis	74.4523	96	0.0770903
S	CP000786.1	CIRCULAR	1586253	1592822	3599677	NPDM01000002.1	416152	422716	GCA_002812085.1	Leptospira levettii	88.7422	96	0.182516
S	CP000786.1	CIRCULAR	1592823	1592990	3599677	SORO01000001.1	718338	718529	GCA_004368965.1	Leptospira meyeri	62.4365	96	0.00466709
S	CP000786.1	CIRCULAR	1592991	1597613	3599677	CP162142.1	1607387	1612012	GCA_040833965.1	Leptospira iowaensis	87.1712	96	0.128428
S	CP000786.1	CIRCULAR	1597693	1599965	3599677	CP162142.1	1612164	1614436	GCA_040833965.1	Leptospira iowaensis	81.0752	96	0.0631446
S	CP000786.1	CIRCULAR	1599966	1600119	3599677	AOGX02000008.1	156774	156930	GCA_000332475.2	Leptospira yanagawae	60.9756	96	0.00427816
S	CP000786.1	CIRCULAR	1600120	1600721	3599677	JAMQPV010000001.1	2201135	2201736	GCA_026151395.1	Leptospira limi	86.0465	96	0.0167237
S	CP000786.1	CIRCULAR	1600869	1608833	3599677	CP162142.1	1615348	1623308	GCA_040833965.1	Leptospira iowaensis	79.6056	96	0.22127
S	CP000786.1	CIRCULAR	1618852	1619157	3599677	JAFFPS010000010.1	150553	150859	GCA_016919165.1	Leptospira chreensis	79.8077	96	0.00850076
S	CP000786.1	CIRCULAR	1621324	1621564	3599677	JAMQPR010000001.1	1917676	1917911	GCA_026151345.1	Leptospira paudalimensis	90.0826	96	0.00669505
S	CP000786.1	CIRCULAR	1621565	1621670	3599677	NPDM01000002.1	388905	389007	GCA_002812085.1	Leptospira levettii	78.1818	96	0.00294471
S	CP000786.1	CIRCULAR	1621671	1621891	3599677	AOGW02000010.1	651259	651498	GCA_000332495.2	Leptospira terpstrae	67.2065	96	0.00613944
S	CP000786.1	CIRCULAR	1621892	1625030	3599677	AOGX02000008.1	177303	180441	GCA_000332475.2	Leptospira yanagawae	85.4603	96	0.0872023
S	CP000786.1	CIRCULAR	1625257	1635730	3599677	CP162142.1	1641509	1651999	GCA_040833965.1	Leptospira iowaensis	86.137	96	0.290971
S	CP000786.1	CIRCULAR	1635875	1636930	3599677	JAMQPR010000001.1	1899318	1900374	GCA_026151345.1	Leptospira paudalimensis	76.8943	96	0.029336
S	CP000786.1	CIRCULAR	1636931	1656072	3599677	AOGX02000008.1	192995	212137	GCA_000332475.2	Leptospira yanagawae	85.2713	96	0.53177
S	CP000786.1	CIRCULAR	1656073	1659591	3599677	CP162142.1	1673413	1676937	GCA_040833965.1	Leptospira iowaensis	77.5	96	0.0977588
S	CP000786.1	CIRCULAR	1659592	1659785	3599677	NPDM01000002.1	350893	351092	GCA_002812085.1	Leptospira levettii	62.0853	96	0.00538937
S	CP000786.1	CIRCULAR	1659786	1663809	3599677	CP162142.1	1677143	1681169	GCA_040833965.1	Leptospira iowaensis	79.4859	96	0.111788
S	CP000786.1	CIRCULAR	1663810	1665915	3599677	NPDQ01000003.1	104052	106157	GCA_002812125.1	Leptospira brenneri	89.0204	96	0.0585052
S	CP000786.1	CIRCULAR	1667735	1673025	3599677	CP162142.1	1685210	1690501	GCA_040833965.1	Leptospira iowaensis	82.9379	96	0.146985
S	CP000786.1	CIRCULAR	1673502	1683719	3599677	CP162142.1	1690974	1701194	GCA_040833965.1	Leptospira iowaensis	82.8396	96	0.283859
S	CP000786.1	CIRCULAR	1683720	1685697	3599677	JAFFPR010000007.1	84967	86944	GCA_016918735.1	Leptospira abararensis	85.3967	96	0.0549494
S	CP000786.1	CIRCULAR	1685962	1686784	3599677	CP162139.1	1689652	1690474	GCA_040833985.1	Leptospira mgodei	79.1116	96	0.0228632
S	CP000786.1	CIRCULAR	1687274	1690297	3599677	CP162142.1	1706396	1709419	GCA_040833965.1	Leptospira iowaensis	80.3408	96	0.0840075
S	CP000786.1	CIRCULAR	1690298	1691188	3599677	JAFFPR010000007.1	77872	78766	GCA_016918735.1	Leptospira abararensis	85.2423	96	0.0247522
S	CP000786.1	CIRCULAR	1691385	1692584	3599677	JAMQPR010000001.1	1843116	1844315	GCA_026151345.1	Leptospira paudalimensis	70.3074	96	0.0333363
S	CP000786.1	CIRCULAR	1692585	1738826	3599677	CP162142.1	1711401	1757655	GCA_040833965.1	Leptospira iowaensis	82.5462	96	1.28462
S	CP000786.1	CIRCULAR	1739619	1739787	3599677	CP162142.1	1758513	1758682	GCA_040833965.1	Leptospira iowaensis	69.1011	96	0.00469487
S	CP000786.1	CIRCULAR	1739788	1741347	3599677	JAMQPR010000001.1	1794284	1795843	GCA_026151345.1	Leptospira paudalimensis	85.0928	96	0.0433372
S	CP000786.1	CIRCULAR	1741567	1757157	3599677	CP162142.1	1760312	1775907	GCA_040833965.1	Leptospira iowaensis	84.6409	96	0.433122
S	CP000786.1	CIRCULAR	1757389	1761385	3599677	CP162142.1	1776121	1780118	GCA_040833965.1	Leptospira iowaensis	88.3704	96	0.111038
S	CP000786.1	CIRCULAR	1762252	1763851	3599677	NPDQ01000003.1	1379	2972	GCA_002812125.1	Leptospira brenneri	78.1017	96	0.0444484
S	CP000786.1	CIRCULAR	1769221	1773800	3599677	CP162142.1	1790365	1794939	GCA_040833965.1	Leptospira iowaensis	86.4447	96	0.127234
S	CP000786.1	CIRCULAR	1775705	1784365	3599677	CP162142.1	1796891	1805545	GCA_040833965.1	Leptospira iowaensis	84.4824	96	0.240605
S	CP000786.1	CIRCULAR	1784462	1827388	3599677	CP162142.1	1805639	1848549	GCA_040833965.1	Leptospira iowaensis	81.333	96	1.19252
S	CP000786.1	CIRCULAR	1827523	1850819	3599677	CP162142.1	1848691	1872006	GCA_040833965.1	Leptospira iowaensis	80.2065	96	0.647197
S	CP000786.1	CIRCULAR	1850820	1850972	3599677	AOGX02000024.1	83935	84093	GCA_000332475.2	Leptospira yanagawae	63.3721	96	0.00425038
S	CP000786.1	CIRCULAR	1850973	1857434	3599677	CP162142.1	1872134	1878607	GCA_040833965.1	Leptospira iowaensis	83.7713	96	0.179516
S	CP000786.1	CIRCULAR	1857650	1857880	3599677	JAMQPR010000001.1	1677088	1677317	GCA_026151345.1	Leptospira paudalimensis	70.3863	96	0.00641724
