# ANI ranges report for assembly: GCA_003149375.1
# Submitted organism: Vampirovibrio chlorellavorus (taxid = 758823, rank = species, lineage = Bacteria; Bacillati; Candidatus Melainabacteria; Vampirovibriophyceae; Vampirovibrionales; Vampirovibrio)
# Submitted Organism Has Type Assembly: Yes
# Best match: Vampirovibrio chlorellavorus (taxid = 758823, rank = species, lineage = Bacteria; Bacillati; Candidatus Melainabacteria; Vampirovibriophyceae; Vampirovibrionales; Vampirovibrio)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	QFWH01000002.1	CONTIG	319499	323436	479907	LAPX01000007.1	17114	21037	GCA_001858525.1	Vampirovibrio chlorellavorus	87.478	96	0.820576
-	QFWH01000002.1	CONTIG	323695	329194	479907	LAPX01000007.1	11374	16862	GCA_001858525.1	Vampirovibrio chlorellavorus	86.3702	96	1.14606
-	QFWH01000002.1	CONTIG	329265	334866	479907	LAPX01000007.1	4446	10018	GCA_001858525.1	Vampirovibrio chlorellavorus	84.5853	96	1.16731
-	QFWH01000002.1	CONTIG	338415	339254	479907	LAPX01000007.1	13	866	GCA_001858525.1	Vampirovibrio chlorellavorus	84.6027	96	0.175034
-	QFWH01000002.1	CONTIG	339255	342020	479907	LAPX01000003.1	1	2767	GCA_001858525.1	Vampirovibrio chlorellavorus	84.6027	96	0.576362
-	QFWH01000002.1	CONTIG	343312	352789	479907	LAPX01000003.1	3856	13323	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6875	96	1.97497
-	QFWH01000002.1	CONTIG	353083	355056	479907	LAPX01000003.1	13575	15548	GCA_001858525.1	Vampirovibrio chlorellavorus	82.7223	96	0.41133
-	QFWH01000002.1	CONTIG	356036	358946	479907	LAPX01000003.1	17891	20802	GCA_001858525.1	Vampirovibrio chlorellavorus	88.7745	96	0.606576
-	QFWH01000002.1	CONTIG	363041	367909	479907	LAPX01000003.1	26075	30967	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6885	96	1.01457
-	QFWH01000002.1	CONTIG	367944	369177	479907	LAPX01000003.1	31164	32409	GCA_001858525.1	Vampirovibrio chlorellavorus	88.3387	96	0.257133
-	QFWH01000002.1	CONTIG	369860	370721	479907	LAPX01000003.1	32944	33814	GCA_001858525.1	Vampirovibrio chlorellavorus	86.203	96	0.179618
-	QFWH01000002.1	CONTIG	370924	372298	479907	LAPX01000003.1	33848	35231	GCA_001858525.1	Vampirovibrio chlorellavorus	93.5786	96	0.286514
-	QFWH01000002.1	CONTIG	372343	372567	479907	LAPX01000003.1	35405	35631	GCA_001858525.1	Vampirovibrio chlorellavorus	95.5947	96	0.0468841
-	QFWH01000002.1	CONTIG	372718	377732	479907	LAPX01000003.1	35632	40628	GCA_001858525.1	Vampirovibrio chlorellavorus	81.0338	96	1.04499
-	QFWH01000002.1	CONTIG	379128	380554	479907	LAPX01000003.1	41867	43279	GCA_001858525.1	Vampirovibrio chlorellavorus	81.8245	96	0.297349
-	QFWH01000002.1	CONTIG	380686	385735	479907	LAPX01000003.1	43323	48357	GCA_001858525.1	Vampirovibrio chlorellavorus	84.9665	96	1.05229
-	QFWH01000002.1	CONTIG	390659	393295	479907	LAPX01000003.1	53215	55851	GCA_001858525.1	Vampirovibrio chlorellavorus	86.6339	96	0.549481
-	QFWH01000002.1	CONTIG	393945	396903	479907	LAPX01000003.1	56897	59859	GCA_001858525.1	Vampirovibrio chlorellavorus	91.9447	96	0.616578
-	QFWH01000002.1	CONTIG	397601	399911	479907	LAPX01000003.1	59874	62151	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9194	96	0.481552
-	QFWH01000002.1	CONTIG	400015	406066	479907	LAPX01000003.1	62258	68274	GCA_001858525.1	Vampirovibrio chlorellavorus	83.7117	96	1.26108
-	QFWH01000002.1	CONTIG	406410	407664	479907	LAPX01000003.1	69759	71000	GCA_001858525.1	Vampirovibrio chlorellavorus	82.5397	96	0.261509
-	QFWH01000002.1	CONTIG	407855	413368	479907	LAPX01000003.1	71159	76674	GCA_001858525.1	Vampirovibrio chlorellavorus	89.243	96	1.14897
-	QFWH01000002.1	CONTIG	413702	420238	479907	LAPX01000003.1	77292	83870	GCA_001858525.1	Vampirovibrio chlorellavorus	83.8866	96	1.36214
-	QFWH01000002.1	CONTIG	420310	422489	479907	LAPX01000003.1	83975	86149	GCA_001858525.1	Vampirovibrio chlorellavorus	87.311	96	0.454255
-	QFWH01000002.1	CONTIG	422674	423380	479907	LAPX01000003.1	86301	87009	GCA_001858525.1	Vampirovibrio chlorellavorus	79.6657	96	0.14732
-	QFWH01000002.1	CONTIG	423651	432768	479907	LAPX01000003.1	87250	96341	GCA_001858525.1	Vampirovibrio chlorellavorus	84.7376	96	1.89995
-	QFWH01000002.1	CONTIG	432997	443818	479907	LAPX01000003.1	96549	107310	GCA_001858525.1	Vampirovibrio chlorellavorus	85.1287	96	2.25502
-	QFWH01000002.1	CONTIG	443850	449910	479907	LAPX01000003.1	107375	113458	GCA_001858525.1	Vampirovibrio chlorellavorus	87.2829	96	1.26295
-	QFWH01000002.1	CONTIG	451858	455086	479907	LAPX01000003.1	115369	118588	GCA_001858525.1	Vampirovibrio chlorellavorus	89.2184	96	0.672839
-	QFWH01000002.1	CONTIG	455421	460151	479907	LAPX01000003.1	118893	123601	GCA_001858525.1	Vampirovibrio chlorellavorus	80.8657	96	0.985816
-	QFWH01000002.1	CONTIG	460248	468884	479907	LAPX01000003.1	123656	132271	GCA_001858525.1	Vampirovibrio chlorellavorus	85.9187	96	1.79972
-	QFWH01000002.1	CONTIG	469053	471060	479907	LAPX01000003.1	132893	134885	GCA_001858525.1	Vampirovibrio chlorellavorus	82.7706	96	0.418414
-	QFWH01000002.1	CONTIG	473209	479840	479907	LAPX01000003.1	136678	143303	GCA_001858525.1	Vampirovibrio chlorellavorus	88.5371	96	1.38193
-	QFWH01000003.1	CONTIG	118	4552	363895	LAPX01000008.1	207817	212214	GCA_001858525.1	Vampirovibrio chlorellavorus	84.5623	96	1.21876
-	QFWH01000003.1	CONTIG	5001	7463	363895	LAPX01000008.1	204770	207235	GCA_001858525.1	Vampirovibrio chlorellavorus	89.1005	96	0.676844
-	QFWH01000003.1	CONTIG	12213	14209	363895	LAPX01000008.1	175052	177047	GCA_001858525.1	Vampirovibrio chlorellavorus	85.3202	96	0.548785
-	QFWH01000003.1	CONTIG	14302	17739	363895	LAPX01000008.1	171571	175003	GCA_001858525.1	Vampirovibrio chlorellavorus	86.087	96	0.944778
-	QFWH01000003.1	CONTIG	17816	20446	363895	LAPX01000008.1	168897	171527	GCA_001858525.1	Vampirovibrio chlorellavorus	90.4292	96	0.723011
-	QFWH01000003.1	CONTIG	21143	24090	363895	LAPX01000008.1	165346	168302	GCA_001858525.1	Vampirovibrio chlorellavorus	79.2059	96	0.810124
-	QFWH01000003.1	CONTIG	24183	27459	363895	LAPX01000008.1	161995	165234	GCA_001858525.1	Vampirovibrio chlorellavorus	86.9961	96	0.900534
-	QFWH01000003.1	CONTIG	30678	33540	363895	LAPX01000008.1	155892	158729	GCA_001858525.1	Vampirovibrio chlorellavorus	82.6481	96	0.786765
-	QFWH01000003.1	CONTIG	35016	37206	363895	LAPX01000008.1	153577	155777	GCA_001858525.1	Vampirovibrio chlorellavorus	86.6276	96	0.602097
-	QFWH01000003.1	CONTIG	37471	41114	363895	LAPX01000008.1	149947	153576	GCA_001858525.1	Vampirovibrio chlorellavorus	87.0685	96	1.00139
-	QFWH01000003.1	CONTIG	41259	43385	363895	LAPX01000008.1	147739	149844	GCA_001858525.1	Vampirovibrio chlorellavorus	87.4119	96	0.584509
-	QFWH01000003.1	CONTIG	43607	43826	363895	LAPX01000008.1	147501	147720	GCA_001858525.1	Vampirovibrio chlorellavorus	87.7273	96	0.060457
-	QFWH01000003.1	CONTIG	48791	51009	363895	LAPX01000008.1	139809	142034	GCA_001858525.1	Vampirovibrio chlorellavorus	81.992	96	0.609791
-	QFWH01000003.1	CONTIG	51560	53624	363895	LAPX01000008.1	135803	137869	GCA_001858525.1	Vampirovibrio chlorellavorus	88.588	96	0.567471
-	QFWH01000003.1	CONTIG	54447	55621	363895	LAPX01000008.1	202894	204073	GCA_001858525.1	Vampirovibrio chlorellavorus	90.3716	96	0.322895
-	QFWH01000003.1	CONTIG	55909	59566	363895	LAPX01000008.1	198981	202601	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6056	96	1.00524
-	QFWH01000003.1	CONTIG	61345	62466	363895	LAPX01000008.1	195758	196872	GCA_001858525.1	Vampirovibrio chlorellavorus	84.2059	96	0.308331
-	QFWH01000003.1	CONTIG	62573	64987	363895	LAPX01000008.1	193269	195682	GCA_001858525.1	Vampirovibrio chlorellavorus	88.1159	96	0.663653
-	QFWH01000003.1	CONTIG	65067	68064	363895	LAPX01000008.1	190166	193109	GCA_001858525.1	Vampirovibrio chlorellavorus	86.2745	96	0.823864
-	QFWH01000003.1	CONTIG	76906	79765	363895	LAPX01000008.1	178750	181619	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6608	96	0.785941
-	QFWH01000003.1	CONTIG	79868	81227	363895	LAPX01000008.1	177318	178674	GCA_001858525.1	Vampirovibrio chlorellavorus	89.4505	96	0.373734
-	QFWH01000003.1	CONTIG	84767	84985	363895	LAPX01000008.1	177095	177317	GCA_001858525.1	Vampirovibrio chlorellavorus	77.8261	96	0.0601822
-	QFWH01000003.1	CONTIG	109357	110524	363895	LAPX01000008.1	134201	135366	GCA_001858525.1	Vampirovibrio chlorellavorus	82.4129	96	0.320972
-	QFWH01000003.1	CONTIG	114392	115782	363895	LAPX01000008.1	129662	131067	GCA_001858525.1	Vampirovibrio chlorellavorus	81.3428	96	0.382253
-	QFWH01000003.1	CONTIG	124648	126556	363895	LAPX01000007.1	275092	276988	GCA_001858525.1	Vampirovibrio chlorellavorus	83.1502	96	0.524602
-	QFWH01000003.1	CONTIG	133800	134984	363895	LAPX01000008.1	126631	127818	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5546	96	0.325643
-	QFWH01000003.1	CONTIG	135068	138410	363895	LAPX01000008.1	123199	126527	GCA_001858525.1	Vampirovibrio chlorellavorus	85.9613	96	0.918672
-	QFWH01000003.1	CONTIG	139875	140930	363895	LAPX01000008.1	120979	122037	GCA_001858525.1	Vampirovibrio chlorellavorus	83.7559	96	0.290194
-	QFWH01000003.1	CONTIG	140949	150144	363895	LAPX01000008.1	107970	117163	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1961	96	2.5271
-	QFWH01000003.1	CONTIG	153913	163206	363895	LAPX01000008.1	95125	104375	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1156	96	2.55403
-	QFWH01000003.1	CONTIG	163411	163776	363895	LAPX01000008.1	94627	94992	GCA_001858525.1	Vampirovibrio chlorellavorus	83.6066	96	0.100578
-	QFWH01000003.1	CONTIG	165173	165743	363895	LAPX01000008.1	92795	93374	GCA_001858525.1	Vampirovibrio chlorellavorus	78.1095	96	0.156913
-	QFWH01000003.1	CONTIG	165958	167334	363895	LAPX01000008.1	91257	92636	GCA_001858525.1	Vampirovibrio chlorellavorus	89.5004	96	0.378406
-	QFWH01000003.1	CONTIG	167473	176273	363895	LAPX01000008.1	82425	91207	GCA_001858525.1	Vampirovibrio chlorellavorus	86.0202	96	2.41855
-	QFWH01000003.1	CONTIG	177383	184953	363895	LAPX01000008.1	72980	80526	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5564	96	2.08055
-	QFWH01000003.1	CONTIG	184957	187342	363895	LAPX01000008.1	70528	72913	GCA_001858525.1	Vampirovibrio chlorellavorus	88.1321	96	0.655684
-	QFWH01000003.1	CONTIG	188459	190152	363895	LAPX01000008.1	67364	69043	GCA_001858525.1	Vampirovibrio chlorellavorus	83.4018	96	0.465519
-	QFWH01000003.1	CONTIG	194869	197435	363895	LAPX01000008.1	59936	62526	GCA_001858525.1	Vampirovibrio chlorellavorus	87.2881	96	0.705423
-	QFWH01000003.1	CONTIG	197658	202142	363895	LAPX01000008.1	55262	59748	GCA_001858525.1	Vampirovibrio chlorellavorus	85.746	96	1.2325
-	QFWH01000003.1	CONTIG	202425	213333	363895	LAPX01000008.1	44191	55024	GCA_001858525.1	Vampirovibrio chlorellavorus	86.024	96	2.99784
-	QFWH01000003.1	CONTIG	213387	218721	363895	LAPX01000008.1	38782	44104	GCA_001858525.1	Vampirovibrio chlorellavorus	83.9918	96	1.46608
-	QFWH01000003.1	CONTIG	218786	219588	363895	LAPX01000008.1	37985	38738	GCA_001858525.1	Vampirovibrio chlorellavorus	79.6778	96	0.220668
-	QFWH01000003.1	CONTIG	219623	224764	363895	LAPX01000008.1	32603	37786	GCA_001858525.1	Vampirovibrio chlorellavorus	83.1418	96	1.41304
-	QFWH01000003.1	CONTIG	225552	231192	363895	LAPX01000008.1	26151	31775	GCA_001858525.1	Vampirovibrio chlorellavorus	84.5219	96	1.55017
-	QFWH01000003.1	CONTIG	231505	232140	363895	LAPX01000008.1	25341	25976	GCA_001858525.1	Vampirovibrio chlorellavorus	93.2496	96	0.174776
-	QFWH01000003.1	CONTIG	234075	234869	363895	LAPX01000008.1	22758	23554	GCA_001858525.1	Vampirovibrio chlorellavorus	87.4844	96	0.21847
-	QFWH01000003.1	CONTIG	235876	237757	363895	LAPX01000008.1	19985	21874	GCA_001858525.1	Vampirovibrio chlorellavorus	87.5527	96	0.517182
-	QFWH01000003.1	CONTIG	237899	240333	363895	LAPX01000008.1	17457	19853	GCA_001858525.1	Vampirovibrio chlorellavorus	83.4152	96	0.669149
-	QFWH01000003.1	CONTIG	240400	244122	363895	LAPX01000008.1	13728	17431	GCA_001858525.1	Vampirovibrio chlorellavorus	79.5853	96	1.0231
-	QFWH01000003.1	CONTIG	244218	244396	363895	LAPX01000008.1	13502	13680	GCA_001858525.1	Vampirovibrio chlorellavorus	92.1788	96	0.04919
-	QFWH01000003.1	CONTIG	244772	246810	363895	LAPX01000008.1	11280	13314	GCA_001858525.1	Vampirovibrio chlorellavorus	86.4481	96	0.560326
-	QFWH01000003.1	CONTIG	251953	254633	363895	LAPX01000008.1	3848	6541	GCA_001858525.1	Vampirovibrio chlorellavorus	85.5819	96	0.736751
-	QFWH01000003.1	CONTIG	254849	257084	363895	LAPX01000008.1	1401	3632	GCA_001858525.1	Vampirovibrio chlorellavorus	86.6844	96	0.614463
-	QFWH01000003.1	CONTIG	260311	262950	363895	LAPX01000006.1	31846	34463	GCA_001858525.1	Vampirovibrio chlorellavorus	86.1521	96	0.725484
-	QFWH01000003.1	CONTIG	263028	266328	363895	LAPX01000006.1	28472	31765	GCA_001858525.1	Vampirovibrio chlorellavorus	89.1232	96	0.90713
-	QFWH01000003.1	CONTIG	266466	269061	363895	LAPX01000006.1	24412	27006	GCA_001858525.1	Vampirovibrio chlorellavorus	88.3757	96	0.713393
-	QFWH01000003.1	CONTIG	269177	274715	363895	LAPX01000006.1	18157	23671	GCA_001858525.1	Vampirovibrio chlorellavorus	85.4787	96	1.52214
-	QFWH01000003.1	CONTIG	274912	292878	363895	LAPX01000006.1	68	18012	GCA_001858525.1	Vampirovibrio chlorellavorus	79.969	96	4.93741
-	QFWH01000003.1	CONTIG	300758	303164	363895	LAPX01000002.1	127071	129474	GCA_001858525.1	Vampirovibrio chlorellavorus	79.4787	96	0.661455
-	QFWH01000003.1	CONTIG	307045	313468	363895	LAPX01000002.1	116732	123129	GCA_001858525.1	Vampirovibrio chlorellavorus	82.0465	96	1.76534
-	QFWH01000003.1	CONTIG	322095	325099	363895	LAPX01000002.1	107760	110761	GCA_001858525.1	Vampirovibrio chlorellavorus	84.4702	96	0.825788
-	QFWH01000003.1	CONTIG	325176	326097	363895	LAPX01000002.1	106756	107678	GCA_001858525.1	Vampirovibrio chlorellavorus	87.4323	96	0.25337
-	QFWH01000003.1	CONTIG	326301	336709	363895	LAPX01000002.1	95551	105934	GCA_001858525.1	Vampirovibrio chlorellavorus	85.6063	96	2.86044
-	QFWH01000003.1	CONTIG	336838	342845	363895	LAPX01000002.1	89457	95447	GCA_001858525.1	Vampirovibrio chlorellavorus	83.3471	96	1.65103
-	QFWH01000003.1	CONTIG	346102	346383	363895	LAPX01000002.1	85973	86270	GCA_001858525.1	Vampirovibrio chlorellavorus	88.9262	96	0.0774949
-	QFWH01000003.1	CONTIG	347537	349218	363895	LAPX01000002.1	83108	84769	GCA_001858525.1	Vampirovibrio chlorellavorus	77.4458	96	0.462221
-	QFWH01000003.1	CONTIG	350380	351661	363895	LAPX01000002.1	79757	81032	GCA_001858525.1	Vampirovibrio chlorellavorus	80.1858	96	0.352299
-	QFWH01000003.1	CONTIG	353459	354482	363895	LAPX01000002.1	77020	78038	GCA_001858525.1	Vampirovibrio chlorellavorus	83.463	96	0.2814
-	QFWH01000003.1	CONTIG	354664	355812	363895	LAPX01000002.1	75680	76822	GCA_001858525.1	Vampirovibrio chlorellavorus	82.0447	96	0.31575
-	QFWH01000003.1	CONTIG	358245	360132	363895	LAPX01000002.1	71554	73420	GCA_001858525.1	Vampirovibrio chlorellavorus	87.0781	96	0.518831
-	QFWH01000004.1	CONTIG	1759	2763	313937	LAPX01000004.1	168486	169492	GCA_001858525.1	Vampirovibrio chlorellavorus	91.4598	96	0.320128
-	QFWH01000004.1	CONTIG	2831	5567	313937	LAPX01000004.1	165723	168443	GCA_001858525.1	Vampirovibrio chlorellavorus	84.6265	96	0.871831
-	QFWH01000004.1	CONTIG	5723	8363	313937	LAPX01000004.1	162982	165609	GCA_001858525.1	Vampirovibrio chlorellavorus	76.3178	96	0.841252
-	QFWH01000004.1	CONTIG	8774	9863	313937	LAPX01000004.1	161407	162496	GCA_001858525.1	Vampirovibrio chlorellavorus	89.4592	96	0.347203
-	QFWH01000004.1	CONTIG	9912	17662	313937	LAPX01000004.1	153465	161220	GCA_001858525.1	Vampirovibrio chlorellavorus	86.7961	96	2.46897
-	QFWH01000004.1	CONTIG	17763	20525	313937	LAPX01000004.1	150698	153430	GCA_001858525.1	Vampirovibrio chlorellavorus	85.3069	96	0.880113
-	QFWH01000004.1	CONTIG	20666	27685	313937	LAPX01000004.1	142963	149954	GCA_001858525.1	Vampirovibrio chlorellavorus	86.9621	96	2.23612
-	QFWH01000004.1	CONTIG	27942	35732	313937	LAPX01000004.1	133531	141281	GCA_001858525.1	Vampirovibrio chlorellavorus	85.9898	96	2.48171
-	QFWH01000004.1	CONTIG	35817	44628	313937	LAPX01000004.1	124575	133383	GCA_001858525.1	Vampirovibrio chlorellavorus	86.7882	96	2.80693
-	QFWH01000004.1	CONTIG	44670	48464	313937	LAPX01000004.1	120683	124471	GCA_001858525.1	Vampirovibrio chlorellavorus	87.8183	96	1.20884
-	QFWH01000004.1	CONTIG	48597	52844	313937	LAPX01000004.1	116277	120550	GCA_001858525.1	Vampirovibrio chlorellavorus	85.541	96	1.35314
-	QFWH01000004.1	CONTIG	54478	60049	313937	LAPX01000004.1	109187	114736	GCA_001858525.1	Vampirovibrio chlorellavorus	88.9108	96	1.77488
-	QFWH01000004.1	CONTIG	60179	63869	313937	LAPX01000004.1	105323	109013	GCA_001858525.1	Vampirovibrio chlorellavorus	83.6883	96	1.17571
-	QFWH01000004.1	CONTIG	64619	67986	313937	LAPX01000004.1	101293	104646	GCA_001858525.1	Vampirovibrio chlorellavorus	89.0439	96	1.07283
-	QFWH01000004.1	CONTIG	69585	73423	313937	LAPX01000004.1	96192	100039	GCA_001858525.1	Vampirovibrio chlorellavorus	89.4108	96	1.22286
-	QFWH01000004.1	CONTIG	73523	74489	313937	LAPX01000004.1	95225	96191	GCA_001858525.1	Vampirovibrio chlorellavorus	86.5702	96	0.308024
-	QFWH01000004.1	CONTIG	76321	77407	313937	LAPX01000004.1	92432	93522	GCA_001858525.1	Vampirovibrio chlorellavorus	89.1842	96	0.346248
-	QFWH01000004.1	CONTIG	77499	79034	313937	LAPX01000004.1	90859	92406	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2163	96	0.48927
-	QFWH01000004.1	CONTIG	79170	81521	313937	LAPX01000004.1	88408	90759	GCA_001858525.1	Vampirovibrio chlorellavorus	85.6419	96	0.749195
-	QFWH01000004.1	CONTIG	81604	83698	313937	LAPX01000004.1	86254	88367	GCA_001858525.1	Vampirovibrio chlorellavorus	87.4706	96	0.667331
-	QFWH01000004.1	CONTIG	83779	99660	313937	LAPX01000004.1	70241	86149	GCA_001858525.1	Vampirovibrio chlorellavorus	85.7644	96	5.05898
-	QFWH01000004.1	CONTIG	99834	109691	313937	LAPX01000004.1	60242	70107	GCA_001858525.1	Vampirovibrio chlorellavorus	85.1844	96	3.14012
-	QFWH01000004.1	CONTIG	109777	115452	313937	LAPX01000004.1	54477	60135	GCA_001858525.1	Vampirovibrio chlorellavorus	86.0759	96	1.80801
-	QFWH01000004.1	CONTIG	115550	125684	313937	LAPX01000004.1	44306	54398	GCA_001858525.1	Vampirovibrio chlorellavorus	84.5324	96	3.22835
-	QFWH01000004.1	CONTIG	126632	129613	313937	LAPX01000004.1	40401	43381	GCA_001858525.1	Vampirovibrio chlorellavorus	86.6092	96	0.949872
-	QFWH01000004.1	CONTIG	129614	131832	313937	LAPX01000004.1	38034	40246	GCA_001858525.1	Vampirovibrio chlorellavorus	86.6092	96	0.70683
-	QFWH01000004.1	CONTIG	132266	133928	313937	LAPX01000004.1	35972	37633	GCA_001858525.1	Vampirovibrio chlorellavorus	89.2965	96	0.529724
-	QFWH01000004.1	CONTIG	135094	136796	313937	LAPX01000004.1	33081	34790	GCA_001858525.1	Vampirovibrio chlorellavorus	89.0835	96	0.542466
-	QFWH01000004.1	CONTIG	136872	138203	313937	LAPX01000004.1	31700	33042	GCA_001858525.1	Vampirovibrio chlorellavorus	86.9084	96	0.424289
-	QFWH01000004.1	CONTIG	138204	157092	313937	LAPX01000004.1	12711	31568	GCA_001858525.1	Vampirovibrio chlorellavorus	86.9084	96	6.01681
-	QFWH01000004.1	CONTIG	157254	164958	313937	LAPX01000004.1	4873	12535	GCA_001858525.1	Vampirovibrio chlorellavorus	83.5273	96	2.45431
-	QFWH01000004.1	CONTIG	167056	169936	313937	LAPX01000004.1	1	2895	GCA_001858525.1	Vampirovibrio chlorellavorus	92.3024	96	0.9177
-	QFWH01000004.1	CONTIG	170632	173715	313937	LAPX01000016.1	63069	66163	GCA_001858525.1	Vampirovibrio chlorellavorus	87.3461	96	0.982363
-	QFWH01000004.1	CONTIG	173716	174749	313937	LAPX01000016.1	61996	62998	GCA_001858525.1	Vampirovibrio chlorellavorus	87.3461	96	0.329365
-	QFWH01000004.1	CONTIG	174831	177864	313937	LAPX01000016.1	58928	61947	GCA_001858525.1	Vampirovibrio chlorellavorus	89.6018	96	0.966436
-	QFWH01000004.1	CONTIG	177888	183106	313937	LAPX01000016.1	53683	58849	GCA_001858525.1	Vampirovibrio chlorellavorus	85.9596	96	1.66244
-	QFWH01000004.1	CONTIG	183248	187262	313937	LAPX01000016.1	49126	53107	GCA_001858525.1	Vampirovibrio chlorellavorus	84.4313	96	1.27892
-	QFWH01000004.1	CONTIG	188795	194595	313937	LAPX01000016.1	41847	47642	GCA_001858525.1	Vampirovibrio chlorellavorus	90.7277	96	1.84782
-	QFWH01000004.1	CONTIG	194663	199714	313937	LAPX01000016.1	36816	41807	GCA_001858525.1	Vampirovibrio chlorellavorus	84.5837	96	1.60924
-	QFWH01000004.1	CONTIG	199918	201150	313937	LAPX01000016.1	35437	36651	GCA_001858525.1	Vampirovibrio chlorellavorus	85.5061	96	0.392754
-	QFWH01000004.1	CONTIG	201248	213373	313937	LAPX01000016.1	22373	34522	GCA_001858525.1	Vampirovibrio chlorellavorus	90.1798	96	3.86256
-	QFWH01000004.1	CONTIG	213951	220971	313937	LAPX01000016.1	15150	22208	GCA_001858525.1	Vampirovibrio chlorellavorus	86.106	96	2.23644
-	QFWH01000004.1	CONTIG	221062	222693	313937	LAPX01000016.1	13461	15077	GCA_001858525.1	Vampirovibrio chlorellavorus	82.6911	96	0.51985
-	QFWH01000004.1	CONTIG	222751	224387	313937	LAPX01000016.1	11818	13443	GCA_001858525.1	Vampirovibrio chlorellavorus	84.3769	96	0.521442
-	QFWH01000004.1	CONTIG	224478	226471	313937	LAPX01000016.1	9797	11751	GCA_001858525.1	Vampirovibrio chlorellavorus	83.6074	96	0.635159
-	QFWH01000004.1	CONTIG	227718	230159	313937	LAPX01000016.1	5994	8443	GCA_001858525.1	Vampirovibrio chlorellavorus	86.0919	96	0.777863
-	QFWH01000004.1	CONTIG	235861	242565	313937	LAPX01000013.1	3	6733	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2985	96	2.13578
-	QFWH01000004.1	CONTIG	242601	248262	313937	LAPX01000013.1	6807	12456	GCA_001858525.1	Vampirovibrio chlorellavorus	88.7818	96	1.80355
-	QFWH01000004.1	CONTIG	248840	258605	313937	LAPX01000013.1	13785	23487	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1695	96	3.11082
-	QFWH01000004.1	CONTIG	258765	264242	313937	LAPX01000013.1	23720	29197	GCA_001858525.1	Vampirovibrio chlorellavorus	88.662	96	1.74494
-	QFWH01000004.1	CONTIG	264367	267178	313937	LAPX01000013.1	29361	32167	GCA_001858525.1	Vampirovibrio chlorellavorus	78.4908	96	0.895721
-	QFWH01000004.1	CONTIG	268516	270580	313937	LAPX01000013.1	33237	35298	GCA_001858525.1	Vampirovibrio chlorellavorus	87.6513	96	0.657775
-	QFWH01000004.1	CONTIG	271231	272668	313937	LAPX01000013.1	35354	36806	GCA_001858525.1	Vampirovibrio chlorellavorus	85.2156	96	0.458054
-	QFWH01000004.1	CONTIG	272715	278477	313937	LAPX01000013.1	37679	43468	GCA_001858525.1	Vampirovibrio chlorellavorus	79.5272	96	1.83572
-	QFWH01000004.1	CONTIG	278577	281951	313937	LAPX01000013.1	43541	46887	GCA_001858525.1	Vampirovibrio chlorellavorus	82.1366	96	1.07506
-	QFWH01000004.1	CONTIG	283019	286199	313937	LAPX01000013.1	48034	51202	GCA_001858525.1	Vampirovibrio chlorellavorus	88.2187	96	1.01326
-	QFWH01000004.1	CONTIG	288928	294333	313937	LAPX01000013.1	54862	60278	GCA_001858525.1	Vampirovibrio chlorellavorus	88.5451	96	1.722
-	QFWH01000004.1	CONTIG	294409	304693	313937	LAPX01000013.1	60331	70586	GCA_001858525.1	Vampirovibrio chlorellavorus	89.5023	96	3.27614
-	QFWH01000005.1	CONTIG	7298	10074	261251	LAPX01000005.1	122551	125335	GCA_001858525.1	Vampirovibrio chlorellavorus	85.5556	96	1.06296
-	QFWH01000005.1	CONTIG	22710	24948	261251	LAPX01000005.1	107957	110181	GCA_001858525.1	Vampirovibrio chlorellavorus	78.7717	96	0.85703
-	QFWH01000005.1	CONTIG	28159	30540	261251	LAPX01000005.1	102663	105037	GCA_001858525.1	Vampirovibrio chlorellavorus	82.4708	96	0.911767
-	QFWH01000005.1	CONTIG	31818	32996	261251	LAPX01000001.1	223965	225143	GCA_001858525.1	Vampirovibrio chlorellavorus	87.1077	96	0.45129
-	QFWH01000005.1	CONTIG	33252	33761	261251	LAPX01000001.1	225358	225866	GCA_001858525.1	Vampirovibrio chlorellavorus	85.3229	96	0.195215
