# ANI ranges report for assembly: GCA_000005845.2
# Submitted organism: Escherichia coli str. K-12 substr. MG1655 (taxid = 511145, rank = no rank, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia)
# Submitted Organism Has Type Assembly: Yes
# Best match: Escherichia coli (taxid = 562, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	U00096.3	CIRCULAR	2035229	2042025	4641652	FN649414.1	2211810	2218610	GCA_000210475.1	Escherichia coli	96.4569	96	0.146435
-	U00096.3	CIRCULAR	2042026	2043020	4641652	AP009240.1	2259965	2260958	GCA_000010385.1	Escherichia coli	98.392	96	0.0214363
-	U00096.3	CIRCULAR	2043021	2044625	4641652	FN649414.1	2218833	2220437	GCA_000210475.1	Escherichia coli	97.8193	96	0.0345782
-	U00096.3	CIRCULAR	2044626	2048146	4641652	AP009240.1	2310204	2313723	GCA_000010385.1	Escherichia coli	98.16	96	0.0758566
-	U00096.3	CIRCULAR	2048147	2052124	4641652	AP009240.1	2314631	2318608	GCA_000010385.1	Escherichia coli	98.16	96	0.0857022
-	U00096.3	CIRCULAR	2052125	2052422	4641652	FN649414.1	2254352	2254649	GCA_000210475.1	Escherichia coli	97.3154	96	0.00642013
-	U00096.3	CIRCULAR	2052423	2053067	4641652	KE700843.1	1658439	1659083	GCA_000459055.1	Escherichia coli	94.1085	96	0.0138959
-	U00096.3	CIRCULAR	2053068	2066154	4641652	FN649414.1	2257408	2270493	GCA_000210475.1	Escherichia coli	97.8915	96	0.281947
-	U00096.3	CIRCULAR	2066159	2067353	4641652	KB732335.1	399098	400292	GCA_000350825.1	Escherichia coli	99.5816	96	0.0257451
-	U00096.3	CIRCULAR	2067354	2068421	4641652	FN649414.1	2270494	2271561	GCA_000210475.1	Escherichia coli	99.1573	96	0.023009
-	U00096.3	CIRCULAR	2068422	2068940	4641652	CP000970.1	1149226	1149744	GCA_000019645.1	Escherichia coli	99.8073	96	0.0111814
-	U00096.3	CIRCULAR	2068941	2069343	4641652	LGBJ01000115.1	7209	7611	GCA_001281725.1	Escherichia coli	99.7519	96	0.00868225
-	U00096.3	CIRCULAR	2069344	2070271	4641652	AJVQ01000112.1	199680	200607	GCA_000263895.1	Escherichia coli	98.8147	96	0.0199929
-	U00096.3	CIRCULAR	2070277	2070470	4641652	CP000970.1	1149032	1149225	GCA_000019645.1	Escherichia coli	99.2147	96	0.00417955
-	U00096.3	CIRCULAR	2070471	2070658	4641652	CP000970.1	1101502	1101689	GCA_000019645.1	Escherichia coli	99.2147	96	0.00405028
-	U00096.3	CIRCULAR	2070659	2071213	4641652	FN649414.1	3471495	3472049	GCA_000210475.1	Escherichia coli	98.018	96	0.0119569
-	U00096.3	CIRCULAR	2071214	2071472	4641652	JANIFB010000025.1	1699	1959	GCA_024519395.1	Escherichia coli	86.59	96	0.00557991
-	U00096.3	CIRCULAR	2071473	2072594	4641652	FN649414.1	2283127	2284246	GCA_000210475.1	Escherichia coli	92.5037	96	0.0241724
-	U00096.3	CIRCULAR	2072595	2073472	4641652	FN649414.1	3473478	3474355	GCA_000210475.1	Escherichia coli	92.5037	96	0.0189157
-	U00096.3	CIRCULAR	2073476	2076299	4641652	FN649414.1	3476809	3479632	GCA_000210475.1	Escherichia coli	99.1858	96	0.0608404
-	U00096.3	CIRCULAR	2076302	2077038	4641652	FN649414.1	3482986	3483722	GCA_000210475.1	Escherichia coli	97.2863	96	0.015878
-	U00096.3	CIRCULAR	2077039	2078518	4641652	KE700843.1	1699398	1700876	GCA_000459055.1	Escherichia coli	99.3243	96	0.0318852
-	U00096.3	CIRCULAR	2078519	2078677	4641652	FN649418.1	8300	8458	GCA_000210475.1	Escherichia coli	97.6787	96	0.0034255
-	U00096.3	CIRCULAR	2078678	2080296	4641652	FN649414.1	2311093	2312711	GCA_000210475.1	Escherichia coli	97.6787	96	0.0348798
-	U00096.3	CIRCULAR	2080297	2101262	4641652	FN649414.1	2313973	2334936	GCA_000210475.1	Escherichia coli	97.6787	96	0.451693
-	U00096.3	CIRCULAR	2101736	2102943	4641652	KB732335.1	12034	13243	GCA_000350825.1	Escherichia coli	99.3388	96	0.0260252
-	U00096.3	CIRCULAR	2109689	2113136	4641652	MIIL01000001.1	466679	470127	GCA_001865905.1	Escherichia coli	88.7251	96	0.0742839
-	U00096.3	CIRCULAR	2113137	2113406	4641652	AP009240.1	2368836	2369105	GCA_000010385.1	Escherichia coli	95.9259	96	0.00581689
-	U00096.3	CIRCULAR	2113407	2114487	4641652	FN649414.1	2347771	2348851	GCA_000210475.1	Escherichia coli	94.5421	96	0.0232891
-	U00096.3	CIRCULAR	2114488	2118652	4641652	MIIL01000001.1	472689	476852	GCA_001865905.1	Escherichia coli	95.9664	96	0.089731
-	U00096.3	CIRCULAR	2118653	2123069	4641652	FN649414.1	2353307	2357723	GCA_000210475.1	Escherichia coli	99.2046	96	0.0951601
-	U00096.3	CIRCULAR	2123070	2167182	4641652	FN649414.1	2357812	2401924	GCA_000210475.1	Escherichia coli	99.2046	96	0.950373
-	U00096.3	CIRCULAR	2167183	2167811	4641652	MIIL01000001.1	525503	526131	GCA_001865905.1	Escherichia coli	97.2973	96	0.0135512
-	U00096.3	CIRCULAR	2167812	2169611	4641652	FN649414.1	2401925	2403723	GCA_000210475.1	Escherichia coli	98.7778	96	0.0387793
-	U00096.3	CIRCULAR	2169612	2170167	4641652	KE700843.1	1768363	1768918	GCA_000459055.1	Escherichia coli	98.2014	96	0.0119785
-	U00096.3	CIRCULAR	2170178	2171427	4641652	KE700840.1	56663	57912	GCA_000459055.1	Escherichia coli	99.84	96	0.0269301
-	U00096.3	CIRCULAR	2171430	2172542	4641652	KE700843.1	1768920	1770032	GCA_000459055.1	Escherichia coli	99.1015	96	0.0239785
-	U00096.3	CIRCULAR	2172543	2175524	4641652	AP009240.1	2426637	2429617	GCA_000010385.1	Escherichia coli	98.6591	96	0.0642444
-	U00096.3	CIRCULAR	2175525	2177510	4641652	KE700843.1	1770544	1772528	GCA_000459055.1	Escherichia coli	98.8922	96	0.0427865
-	U00096.3	CIRCULAR	2177511	2197449	4641652	FN649414.1	2414831	2434769	GCA_000210475.1	Escherichia coli	99.4631	96	0.429567
-	U00096.3	CIRCULAR	2197450	2198372	4641652	FN649414.1	2435546	2436468	GCA_000210475.1	Escherichia coli	99.4631	96	0.0198852
-	U00096.3	CIRCULAR	2198373	2210482	4641652	KE700843.1	1794104	1806212	GCA_000459055.1	Escherichia coli	97.5894	96	0.260898
-	U00096.3	CIRCULAR	2210483	2288914	4641652	FN649414.1	2437237	2515710	GCA_000210475.1	Escherichia coli	99.8547	96	1.68974
-	U00096.3	CIRCULAR	2288921	2289039	4641652	MIIL01000001.1	1399229	1399347	GCA_001865905.1	Escherichia coli	100	96	0.00256374
-	U00096.3	CIRCULAR	2290114	2383467	4641652	FN649414.1	2515711	2609064	GCA_000210475.1	Escherichia coli	99.9013	96	2.01122
-	U00096.3	CIRCULAR	2383468	2422878	4641652	FN649414.1	2609841	2649264	GCA_000210475.1	Escherichia coli	99.9013	96	0.849073
-	U00096.3	CIRCULAR	2422879	2466368	4641652	FN649414.1	2650042	2693531	GCA_000210475.1	Escherichia coli	99.9013	96	0.936951
-	U00096.3	CIRCULAR	2466369	2467700	4641652	AJVQ01000262.1	17245	18576	GCA_000263895.1	Escherichia coli	96.2462	96	0.0286967
S	U00096.3	CIRCULAR	2467749	2469095	4641652	CP083638.1	2252008	2253354	GCA_020097475.1	Escherichia fergusonii	85.5448	96	0.0290198
-	U00096.3	CIRCULAR	2470815	2471881	4641652	FN649414.1	332541	333602	GCA_000210475.1	Escherichia coli	89.3756	96	0.0229875
-	U00096.3	CIRCULAR	2472124	2472953	4641652	FN649414.1	305893	306722	GCA_000210475.1	Escherichia coli	97.7543	96	0.0178816
-	U00096.3	CIRCULAR	2472954	2473584	4641652	FN649414.1	4693662	4694292	GCA_000210475.1	Escherichia coli	97.7543	96	0.0135943
-	U00096.3	CIRCULAR	2473585	2475997	4641652	FN649414.1	5078512	5080924	GCA_000210475.1	Escherichia coli	97.7543	96	0.0519858
S	U00096.3	CIRCULAR	2475998	2476231	4641652	CP083638.1	2291122	2291355	GCA_020097475.1	Escherichia fergusonii	97.0085	96	0.00504131
-	U00096.3	CIRCULAR	2476260	2476583	4641652	AJVQ01000233.1	34784	35107	GCA_000263895.1	Escherichia coli	98.4568	96	0.00698027
-	U00096.3	CIRCULAR	2476584	2514298	4641652	FN649414.1	2693532	2731247	GCA_000210475.1	Escherichia coli	99.7552	96	0.812534
-	U00096.3	CIRCULAR	2514299	2515591	4641652	FN649414.1	2731248	2732540	GCA_000210475.1	Escherichia coli	99.7552	96	0.0278565
-	U00096.3	CIRCULAR	2515592	2558690	4641652	FN649414.1	2732541	2775639	GCA_000210475.1	Escherichia coli	99.7552	96	0.928527
-	U00096.3	CIRCULAR	2565481	2605180	4641652	FN649414.1	2775640	2815337	GCA_000210475.1	Escherichia coli	99.8539	96	0.855299
-	U00096.3	CIRCULAR	2605181	2605396	4641652	KE700844.1	133299	133514	GCA_000459055.1	Escherichia coli	97.6852	96	0.00465352
-	U00096.3	CIRCULAR	2605397	2630955	4641652	FN649414.1	2815338	2840946	GCA_000210475.1	Escherichia coli	99.2866	96	0.550644
-	U00096.3	CIRCULAR	2630956	2656371	4641652	FN649414.1	2884029	2909444	GCA_000210475.1	Escherichia coli	99.2866	96	0.547564
-	U00096.3	CIRCULAR	2656372	2656539	4641652	AP009240.1	2915433	2915600	GCA_000010385.1	Escherichia coli	100	96	0.0036194
-	U00096.3	CIRCULAR	2656540	2662307	4641652	FN649414.1	2909494	2915261	GCA_000210475.1	Escherichia coli	99.7746	96	0.124266
-	U00096.3	CIRCULAR	2662399	2699710	4641652	FN649414.1	2915262	2952572	GCA_000210475.1	Escherichia coli	99.2422	96	0.803852
-	U00096.3	CIRCULAR	2699711	2746307	4641652	FN649414.1	2995304	3041908	GCA_000210475.1	Escherichia coli	99.2422	96	1.00389
-	U00096.3	CIRCULAR	2746308	2746433	4641652	AP009240.1	3005140	3005265	GCA_000010385.1	Escherichia coli	100	96	0.00271455
-	U00096.3	CIRCULAR	2746434	2755955	4641652	FN649414.1	3041923	3051444	GCA_000210475.1	Escherichia coli	99.4854	96	0.205142
-	U00096.3	CIRCULAR	2755956	2757360	4641652	CP026788.1	4194177	4195582	GCA_002950215.1	Escherichia coli	77.5496	96	0.0302694
-	U00096.3	CIRCULAR	2775662	2777692	4641652	CP000970.1	316428	318442	GCA_000019645.1	Escherichia coli	85.6652	96	0.043756
T	U00096.3	CIRCULAR	2777743	2777982	4641652	UFWJ01000004.1	1092471	1092711	GCA_900461075.1	Citrobacter koseri	93.3884	96	0.00517057
-	U00096.3	CIRCULAR	2777983	2785489	4641652	FN649414.1	3071293	3078793	GCA_000210475.1	Escherichia coli	99.6675	96	0.161731
-	U00096.3	CIRCULAR	2785490	2808134	4641652	FN649414.1	3079571	3102209	GCA_000210475.1	Escherichia coli	99.6675	96	0.487865
-	U00096.3	CIRCULAR	2808135	2817668	4641652	FN649414.1	3102310	3111850	GCA_000210475.1	Escherichia coli	99.6675	96	0.205401
-	U00096.3	CIRCULAR	2817669	2817801	4641652	KE700844.1	332288	332420	GCA_000459055.1	Escherichia coli	96.9925	96	0.00286536
-	U00096.3	CIRCULAR	2817802	2818196	4641652	FN649414.1	3111851	3112245	GCA_000210475.1	Escherichia coli	99.7468	96	0.0085099
-	U00096.3	CIRCULAR	2818197	2818471	4641652	KE700844.1	332499	332772	GCA_000459055.1	Escherichia coli	99.6364	96	0.00592461
-	U00096.3	CIRCULAR	2818472	2877727	4641652	FN649414.1	3112246	3171501	GCA_000210475.1	Escherichia coli	99.4937	96	1.27661
-	U00096.3	CIRCULAR	2877728	2878373	4641652	AP009240.1	3115047	3115687	GCA_000010385.1	Escherichia coli	67.1642	96	0.0139175
-	U00096.3	CIRCULAR	2878374	2886328	4641652	FN649414.1	3171536	3179490	GCA_000210475.1	Escherichia coli	99.6627	96	0.171383
-	U00096.3	CIRCULAR	2886329	2904105	4641652	FN649414.1	3182198	3199974	GCA_000210475.1	Escherichia coli	99.6627	96	0.382989
-	U00096.3	CIRCULAR	2904106	2996360	4641652	FN649414.1	3200037	3292284	GCA_000210475.1	Escherichia coli	99.6627	96	1.98755
-	U00096.3	CIRCULAR	2996366	2997066	4641652	FN649414.1	4217499	4218199	GCA_000210475.1	Escherichia coli	96.1484	96	0.0151024
-	U00096.3	CIRCULAR	2997067	2997691	4641652	AJVQ01000244.1	31956	32580	GCA_000263895.1	Escherichia coli	99.52	96	0.013465
-	U00096.3	CIRCULAR	2997692	3110441	4641652	FN649414.1	3300490	3413235	GCA_000210475.1	Escherichia coli	99.5319	96	2.42909
-	U00096.3	CIRCULAR	3110442	3112087	4641652	FN649414.1	3486210	3487855	GCA_000210475.1	Escherichia coli	99.5319	96	0.0354615
-	U00096.3	CIRCULAR	3112088	3130145	4641652	FN649414.1	3495857	3513912	GCA_000210475.1	Escherichia coli	99.5319	96	0.389043
-	U00096.3	CIRCULAR	3130146	3131339	4641652	KB732334.1	23543	24736	GCA_000350825.1	Escherichia coli	99.665	96	0.0257236
-	U00096.3	CIRCULAR	3131340	3172171	4641652	FN649414.1	3522303	3563134	GCA_000210475.1	Escherichia coli	99.8649	96	0.879687
-	U00096.3	CIRCULAR	3172172	3185387	4641652	FN649414.1	3563912	3577127	GCA_000210475.1	Escherichia coli	99.8649	96	0.284726
-	U00096.3	CIRCULAR	3185388	3185872	4641652	KE700844.1	834162	834646	GCA_000459055.1	Escherichia coli	94.2268	96	0.0104489
-	U00096.3	CIRCULAR	3185873	3186086	4641652	FN649414.1	3577896	3578109	GCA_000210475.1	Escherichia coli	100	96	0.00461043
-	U00096.3	CIRCULAR	3186157	3187301	4641652	FN649414.1	451482	452626	GCA_000210475.1	Escherichia coli	96.0699	96	0.0246679
-	U00096.3	CIRCULAR	3187302	3187426	4641652	AP009243.1	5756	5880	GCA_000010385.1	Escherichia coli	96	96	0.00269301
-	U00096.3	CIRCULAR	3187427	3281076	4641652	FN649414.1	3578114	3671762	GCA_000210475.1	Escherichia coli	99.9032	96	2.0176
-	U00096.3	CIRCULAR	3281077	3360920	4641652	FN649414.1	3674068	3753918	GCA_000210475.1	Escherichia coli	99.9032	96	1.72016
-	U00096.3	CIRCULAR	3365557	3365676	4641652	MIIL01000001.1	2222962	2223081	GCA_001865905.1	Escherichia coli	100	96	0.00258529
-	U00096.3	CIRCULAR	3367698	3368210	4641652	KE700844.1	1016674	1017185	GCA_000459055.1	Escherichia coli	91.8288	96	0.0110521
-	U00096.3	CIRCULAR	3368211	3583418	4641652	FN649414.1	3754687	3969874	GCA_000210475.1	Escherichia coli	99.7482	96	4.63645
-	U00096.3	CIRCULAR	3583428	3584195	4641652	KE700840.1	32975	33742	GCA_000459055.1	Escherichia coli	99.8698	96	0.0165458
-	U00096.3	CIRCULAR	3584196	3624456	4641652	FN649414.1	3969875	4010148	GCA_000210475.1	Escherichia coli	99.3869	96	0.867385
-	U00096.3	CIRCULAR	3624457	3652031	4641652	FN649414.1	4010926	4038495	GCA_000210475.1	Escherichia coli	99.3869	96	0.594077
-	U00096.3	CIRCULAR	3652037	3652355	4641652	KB732335.1	567861	568179	GCA_000350825.1	Escherichia coli	99.665	96	0.00687255
-	U00096.3	CIRCULAR	3652356	3653230	4641652	KB732337.1	583042	583916	GCA_000350825.1	Escherichia coli	99.665	96	0.018851
-	U00096.3	CIRCULAR	3653231	3727689	4641652	FN649414.1	4038496	4112971	GCA_000210475.1	Escherichia coli	99.8469	96	1.60415
-	U00096.3	CIRCULAR	3727690	3731473	4641652	KE700844.1	1371659	1375442	GCA_000459055.1	Escherichia coli	98.8636	96	0.0815227
-	U00096.3	CIRCULAR	3731474	3751705	4641652	FN649414.1	4113740	4133971	GCA_000210475.1	Escherichia coli	99.8054	96	0.435879
-	U00096.3	CIRCULAR	3751706	3765895	4641652	FN649414.1	4134749	4148938	GCA_000210475.1	Escherichia coli	99.8054	96	0.30571
-	U00096.3	CIRCULAR	3765896	3767648	4641652	KE700844.1	1411009	1412761	GCA_000459055.1	Escherichia coli	99.8289	96	0.0377667
-	U00096.3	CIRCULAR	3767649	3796877	4641652	FN649414.1	4148939	4178166	GCA_000210475.1	Escherichia coli	99.6955	96	0.629711
-	U00096.3	CIRCULAR	3796878	3799431	4641652	JANIFB010000002.1	145992	148545	GCA_024519395.1	Escherichia coli	96.8677	96	0.0550235
-	U00096.3	CIRCULAR	3799432	3802023	4641652	MIIL01000001.1	2252521	2255113	GCA_001865905.1	Escherichia coli	87.4417	96	0.0558422
-	U00096.3	CIRCULAR	3802024	3804138	4641652	MIIL01000001.1	2255238	2257352	GCA_001865905.1	Escherichia coli	87.4417	96	0.0455657
-	U00096.3	CIRCULAR	3804139	3805242	4641652	JANIFB010000002.1	140182	141285	GCA_024519395.1	Escherichia coli	93.75	96	0.0237846
-	U00096.3	CIRCULAR	3805243	3815125	4641652	MIIL01000001.1	2258468	2268351	GCA_001865905.1	Escherichia coli	96.2772	96	0.21292
-	U00096.3	CIRCULAR	3815126	3818005	4641652	KE700844.1	1464411	1467291	GCA_000459055.1	Escherichia coli	97.9181	96	0.0620469
-	U00096.3	CIRCULAR	3818006	3836292	4641652	FN649414.1	4197322	4215609	GCA_000210475.1	Escherichia coli	99.9089	96	0.393976
-	U00096.3	CIRCULAR	3836293	3856433	4641652	FN649414.1	4260872	4281012	GCA_000210475.1	Escherichia coli	99.9089	96	0.433919
-	U00096.3	CIRCULAR	3856434	3861099	4641652	KE700845.1	26306	30971	GCA_000459055.1	Escherichia coli	99.0356	96	0.100525
-	U00096.3	CIRCULAR	3861100	3861386	4641652	FN649414.1	4282760	4283046	GCA_000210475.1	Escherichia coli	99.5863	96	0.00618314
-	U00096.3	CIRCULAR	3861387	4027359	4641652	FN649414.1	4283555	4449577	GCA_000210475.1	Escherichia coli	99.5863	96	3.57573
-	U00096.3	CIRCULAR	4027458	4069294	4641652	FN649414.1	4449578	4491405	GCA_000210475.1	Escherichia coli	98.652	96	0.901339
-	U00096.3	CIRCULAR	4069295	4070502	4641652	KE700845.1	242251	243458	GCA_000459055.1	Escherichia coli	98.5099	96	0.0260252
-	U00096.3	CIRCULAR	4070503	4094309	4641652	FN649414.1	4493391	4517195	GCA_000210475.1	Escherichia coli	99.2901	96	0.512899
-	U00096.3	CIRCULAR	4094310	4094534	4641652	MIIL01000001.1	2580626	2580847	GCA_001865905.1	Escherichia coli	97.3333	96	0.00484741
-	U00096.3	CIRCULAR	4094535	4094677	4641652	CP026731.1	648663	648805	GCA_002946735.1	Escherichia coli	99.3007	96	0.0030808
-	U00096.3	CIRCULAR	4094678	4168265	4641652	FN649414.1	4517196	4590772	GCA_000210475.1	Escherichia coli	99.7296	96	1.58538
-	U00096.3	CIRCULAR	4168266	4168371	4641652	AP009240.1	4479306	4479411	GCA_000010385.1	Escherichia coli	98.1132	96	0.00228367
-	U00096.3	CIRCULAR	4168372	4202217	4641652	FN649414.1	4590793	4624636	GCA_000210475.1	Escherichia coli	99.4211	96	0.72918
S	U00096.3	CIRCULAR	4202218	4202522	4641652	JACSQI010000020.1	30660	30964	GCA_014836715.1	Escherichia whittamii	90.8197	96	0.00657094
-	U00096.3	CIRCULAR	4202523	4218472	4641652	FN649414.1	4624921	4640872	GCA_000210475.1	Escherichia coli	99.3068	96	0.343628
-	U00096.3	CIRCULAR	4218473	4261772	4641652	FN649414.1	4640971	4684276	GCA_000210475.1	Escherichia coli	99.3068	96	0.932858
-	U00096.3	CIRCULAR	4261773	4296269	4641652	FN649414.1	4723915	4758409	GCA_000210475.1	Escherichia coli	99.3068	96	0.743205
-	U00096.3	CIRCULAR	4296270	4296380	4641652	JANIFB010000010.1	87464	87574	GCA_024519395.1	Escherichia coli	91.0714	96	0.00239139
-	U00096.3	CIRCULAR	4296381	4343403	4641652	FN649414.1	4758410	4805434	GCA_000210475.1	Escherichia coli	99.5042	96	1.01307
-	U00096.3	CIRCULAR	4343404	4343610	4641652	FN649414.1	4806757	4806963	GCA_000210475.1	Escherichia coli	99.5042	96	0.00445962
-	U00096.3	CIRCULAR	4343611	4362227	4641652	FN649414.1	4808286	4826904	GCA_000210475.1	Escherichia coli	99.5042	96	0.401086
-	U00096.3	CIRCULAR	4362228	4362555	4641652	FN649414.1	4827682	4828009	GCA_000210475.1	Escherichia coli	99.5042	96	0.00706645
-	U00096.3	CIRCULAR	4362556	4392469	4641652	FN649414.1	4868135	4898044	GCA_000210475.1	Escherichia coli	99.5042	96	0.644469
-	U00096.3	CIRCULAR	4392470	4419199	4641652	FN649414.1	4898166	4924896	GCA_000210475.1	Escherichia coli	99.5042	96	0.575873
-	U00096.3	CIRCULAR	4419200	4419490	4641652	KE700845.1	606985	607275	GCA_000459055.1	Escherichia coli	97.5945	96	0.00626932
-	U00096.3	CIRCULAR	4419491	4426610	4641652	FN649414.1	4924901	4932019	GCA_000210475.1	Escherichia coli	97.2612	96	0.153394
-	U00096.3	CIRCULAR	4426611	4427368	4641652	MIIL01000001.1	2972899	2973656	GCA_001865905.1	Escherichia coli	98.6807	96	0.0163304
-	U00096.3	CIRCULAR	4427370	4427692	4641652	MIIL01000001.1	2974434	2974757	GCA_001865905.1	Escherichia coli	94.1358	96	0.00695873
-	U00096.3	CIRCULAR	4427693	4437495	4641652	FN649414.1	4941459	4951257	GCA_000210475.1	Escherichia coli	97.8174	96	0.211196
-	U00096.3	CIRCULAR	4437496	4438720	4641652	MIIL01000001.1	2986299	2987523	GCA_001865905.1	Escherichia coli	99.0204	96	0.0263915
-	U00096.3	CIRCULAR	4438721	4448397	4641652	FN649414.1	4951262	4960923	GCA_000210475.1	Escherichia coli	98.5022	96	0.208482
-	U00096.3	CIRCULAR	4448398	4449031	4641652	KE700845.1	645364	645997	GCA_000459055.1	Escherichia coli	99.3691	96	0.0136589
-	U00096.3	CIRCULAR	4449032	4459335	4641652	FN649414.1	4961052	4971339	GCA_000210475.1	Escherichia coli	97.9328	96	0.22199
-	U00096.3	CIRCULAR	4459336	4459487	4641652	KE700845.1	656466	656617	GCA_000459055.1	Escherichia coli	98.6842	96	0.0032747
-	U00096.3	CIRCULAR	4459488	4475991	4641652	FN649414.1	4971390	4987895	GCA_000210475.1	Escherichia coli	98.322	96	0.355563
-	U00096.3	CIRCULAR	4475992	4477181	4641652	LGBJ01000030.1	48384	49531	GCA_001281725.1	Escherichia coli	87.4895	96	0.0256374
-	U00096.3	CIRCULAR	4477182	4478893	4641652	FN649414.1	4988876	4990588	GCA_000210475.1	Escherichia coli	96.9644	96	0.0368834
-	U00096.3	CIRCULAR	4478894	4479021	4641652	CP000243.1	4760486	4760646	GCA_000013265.1	Escherichia coli	67.4699	96	0.00275764
-	U00096.3	CIRCULAR	4479022	4484332	4641652	FN649414.1	4990618	4995928	GCA_000210475.1	Escherichia coli	99.0653	96	0.11442
-	U00096.3	CIRCULAR	4484333	4488436	4641652	FN649414.1	4996123	5000217	GCA_000210475.1	Escherichia coli	99.0653	96	0.0884168
-	U00096.3	CIRCULAR	4488437	4488543	4641652	AP009240.1	4767768	4767874	GCA_000010385.1	Escherichia coli	94.3925	96	0.00230521
-	U00096.3	CIRCULAR	4488544	4495189	4641652	KE700845.1	685642	692290	GCA_000459055.1	Escherichia coli	98.6163	96	0.143182
-	U00096.3	CIRCULAR	4495190	4498175	4641652	FN649414.1	5001941	5004927	GCA_000210475.1	Escherichia coli	99.1296	96	0.0643305
-	U00096.3	CIRCULAR	4498182	4498808	4641652	KE700843.1	2089671	2090297	GCA_000459055.1	Escherichia coli	98.8836	96	0.0135081
-	U00096.3	CIRCULAR	4498809	4499112	4641652	CP000970.1	3247466	3247769	GCA_000019645.1	Escherichia coli	100	96	0.00654939
-	U00096.3	CIRCULAR	4499113	4499511	4641652	AJVQ01000299.1	1216	1614	GCA_000263895.1	Escherichia coli	98.4962	96	0.00859608
-	U00096.3	CIRCULAR	4499512	4502077	4641652	FN649414.1	5004928	5007494	GCA_000210475.1	Escherichia coli	99.4157	96	0.055282
-	U00096.3	CIRCULAR	4502078	4503303	4641652	KB732338.1	320692	321917	GCA_000350825.1	Escherichia coli	100	96	0.026413
-	U00096.3	CIRCULAR	4503304	4503515	4641652	MIIL01000001.1	886914	887124	GCA_001865905.1	Escherichia coli	98.1132	96	0.00456734
-	U00096.3	CIRCULAR	4503516	4507452	4641652	FN649414.1	5007495	5011429	GCA_000210475.1	Escherichia coli	98.4768	96	0.0848189
-	U00096.3	CIRCULAR	4507459	4508679	4641652	FN649414.1	2294232	2295452	GCA_000210475.1	Escherichia coli	99.5086	96	0.0263053
-	U00096.3	CIRCULAR	4508700	4508824	4641652	FN649414.1	2294087	2294211	GCA_000210475.1	Escherichia coli	99.6667	96	0.00269301
-	U00096.3	CIRCULAR	4508825	4508999	4641652	FN649417.1	48743	48917	GCA_000210475.1	Escherichia coli	99.6667	96	0.00377021
-	U00096.3	CIRCULAR	4509007	4509315	4641652	FN649418.1	91196	91504	GCA_000210475.1	Escherichia coli	98.6129	96	0.00665711
-	U00096.3	CIRCULAR	4509316	4509797	4641652	FN649418.1	51352	51835	GCA_000210475.1	Escherichia coli	98.6129	96	0.0103842
-	U00096.3	CIRCULAR	4509798	4510133	4641652	KE700845.1	717839	718174	GCA_000459055.1	Escherichia coli	99.7024	96	0.0072388
-	U00096.3	CIRCULAR	4510134	4519239	4641652	FN649414.1	3414866	3423964	GCA_000210475.1	Escherichia coli	99.5278	96	0.19618
-	U00096.3	CIRCULAR	4519240	4534947	4641652	KB732334.1	6633	22340	GCA_000350825.1	Escherichia coli	99.9873	96	0.338414
-	U00096.3	CIRCULAR	4534948	4549838	4641652	FN649414.1	5014557	5029453	GCA_000210475.1	Escherichia coli	98.2082	96	0.320813
-	U00096.3	CIRCULAR	4549922	4555499	4641652	FN649414.1	5029468	5035045	GCA_000210475.1	Escherichia coli	98.2129	96	0.120173
-	U00096.3	CIRCULAR	4555500	4568498	4641652	FN649414.1	5035823	5048820	GCA_000210475.1	Escherichia coli	98.2129	96	0.280051
-	U00096.3	CIRCULAR	4568499	4569983	4641652	KE700845.1	781285	782757	GCA_000459055.1	Escherichia coli	93.9394	96	0.0319929
-	U00096.3	CIRCULAR	4570074	4571915	4641652	KE700845.1	782758	784599	GCA_000459055.1	Escherichia coli	96.797	96	0.0396841
-	U00096.3	CIRCULAR	4571916	4573917	4641652	KB732334.1	60508	62509	GCA_000350825.1	Escherichia coli	99.2059	96	0.0431312
-	U00096.3	CIRCULAR	4573918	4576065	4641652	KB732334.1	65532	67679	GCA_000350825.1	Escherichia coli	99.2059	96	0.0462766
-	U00096.3	CIRCULAR	4576066	4587908	4641652	KB732334.1	69864	81706	GCA_000350825.1	Escherichia coli	99.2059	96	0.255146
-	U00096.3	CIRCULAR	4587909	4606540	4641652	FN649414.1	5050645	5069287	GCA_000210475.1	Escherichia coli	98.407	96	0.401409
