# ANI ranges report for assembly: GCA_001171065.1
# Submitted organism: Yersinia frederiksenii (taxid = 29484, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Submitted Organism Has Type Assembly: Yes
# Best match: Yersinia alsatica (taxid = 2890317, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Status: MISASSIGNED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CQDT01000007.1	CONTIG	79248	79427	192225	CABHWW010000028.1	191207	191386	GCA_902170305.1	Yersinia alsatica	98.0007	96	0.0936403
S	CQDT01000007.1	CONTIG	79428	81471	192225	CABHWW010000028.1	198856	200899	GCA_902170305.1	Yersinia alsatica	98.0007	96	1.06334
S	CQDT01000007.1	CONTIG	81535	103243	192225	CABHWW010000028.1	204188	225890	GCA_902170305.1	Yersinia alsatica	98.1533	96	11.2935
-	CQDT01000007.1	CONTIG	103244	105968	192225	KN150731.1	1849306	1852031	GCA_000754805.1	Yersinia frederiksenii	93.4775	96	1.41761
S	CQDT01000007.1	CONTIG	105969	108390	192225	AALF02000008.1	68473	70894	GCA_000168035.1	Yersinia intermedia	88.9761	96	1.25998
S	CQDT01000007.1	CONTIG	108391	111676	192225	CP054043.1	247055	250325	GCA_013282725.1	Yersinia mollaretii	86.7313	95.5	1.70946
S	CQDT01000007.1	CONTIG	111677	126874	192225	CABHWW010000028.1	239320	254516	GCA_902170305.1	Yersinia alsatica	98.6511	96	7.90636
-	CQDT01000007.1	CONTIG	126875	127239	192225	KN150731.1	1872470	1872834	GCA_000754805.1	Yersinia frederiksenii	75.5435	96	0.189882
S	CQDT01000007.1	CONTIG	127240	134521	192225	CABHWW010000028.1	257087	264366	GCA_902170305.1	Yersinia alsatica	98.8465	96	3.78827
S	CQDT01000007.1	CONTIG	134522	158566	192225	CACVAF010000001.1	416248	440285	GCA_902726565.1	Yersinia vastinensis	84.4191	96	12.5088
S	CQDT01000007.1	CONTIG	158814	182040	192225	CACVAF010000001.1	440451	463672	GCA_902726565.1	Yersinia vastinensis	84.9445	96	12.0832
S	CQDT01000007.1	CONTIG	188080	189010	192225	CABHWW010000028.1	264443	265374	GCA_902170305.1	Yersinia alsatica	97.9262	96	0.484328
S	CQDT01000007.1	CONTIG	189011	192225	192225	CABHWW010000028.1	265639	268853	GCA_902170305.1	Yersinia alsatica	97.9262	96	1.67252
S	CQDT01000008.1	CONTIG	1	25238	175610	CABHWW010000026.1	337830	363068	GCA_902170305.1	Yersinia alsatica	98.8154	96	14.3716
S	CQDT01000008.1	CONTIG	25260	25902	175610	LR134335.1	2573275	2573917	GCA_900637005.1	Yersinia enterocolitica	85.588	96	0.366152
S	CQDT01000008.1	CONTIG	25903	26383	175610	LR134335.1	100420	100900	GCA_900637005.1	Yersinia enterocolitica	85.588	96	0.273902
S	CQDT01000008.1	CONTIG	26409	26563	175610	CP043727.1	3255524	3255678	GCA_009831415.1	Yersinia canariae	92.9936	96	0.0882638
S	CQDT01000008.1	CONTIG	26564	71042	175610	CABHWW010000033.1	252050	296527	GCA_902170305.1	Yersinia alsatica	98.7141	96	25.3283
S	CQDT01000008.1	CONTIG	71130	81029	175610	CABHWW010000033.1	296736	306640	GCA_902170305.1	Yersinia alsatica	98.627	96	5.63749
S	CQDT01000008.1	CONTIG	81241	86881	175610	CABHWW010000033.1	306933	312573	GCA_902170305.1	Yersinia alsatica	99.025	96	3.21223
S	CQDT01000008.1	CONTIG	86882	87010	175610	CACVAF010000003.1	298178	298306	GCA_902726565.1	Yersinia vastinensis	89.9225	96	0.0734582
S	CQDT01000008.1	CONTIG	87011	136622	175610	CABHWW010000033.1	312574	362213	GCA_902170305.1	Yersinia alsatica	98.3743	96	28.2512
S	CQDT01000008.1	CONTIG	136623	149525	175610	CABHWW010000033.1	362424	375314	GCA_902170305.1	Yersinia alsatica	98.3743	96	7.34753
S	CQDT01000008.1	CONTIG	149593	153013	175610	CABHWW010000033.1	384134	387556	GCA_902170305.1	Yersinia alsatica	98.1011	96	1.94807
S	CQDT01000008.1	CONTIG	153014	153394	175610	LR134335.1	3307945	3308324	GCA_900637005.1	Yersinia enterocolitica	81.8898	96	0.216958
S	CQDT01000008.1	CONTIG	153413	153512	175610	LR590469.1	2125313	2125412	GCA_901472495.1	Yersinia enterocolitica	99	96	0.0569444
S	CQDT01000008.1	CONTIG	153594	154467	175610	LR134335.1	3307072	3307944	GCA_900637005.1	Yersinia enterocolitica	91.8857	96	0.497694
S	CQDT01000008.1	CONTIG	154468	158003	175610	CABHWW010000033.1	387571	391105	GCA_902170305.1	Yersinia alsatica	97.0588	96	2.01355
S	CQDT01000008.1	CONTIG	158794	158934	175610	LR134116.1	3987591	3987731	GCA_900635455.1	Yersinia intermedia	73.1544	96	0.0802916
S	CQDT01000008.1	CONTIG	158935	170283	175610	CABHWW010000033.1	392639	403989	GCA_902170305.1	Yersinia alsatica	98.9867	96	6.46262
S	CQDT01000008.1	CONTIG	170284	175610	175610	CABHWW010000023.1	224336	229662	GCA_902170305.1	Yersinia alsatica	98.9867	96	3.03343
S	CQDT01000009.1	CONTIG	73	1475	173930	CABHWW010000039.1	159105	160507	GCA_902170305.1	Yersinia alsatica	98.4635	96	0.806646
S	CQDT01000009.1	CONTIG	1476	17826	173930	CABHWW010000008.1	1	16351	GCA_902170305.1	Yersinia alsatica	98.4635	96	9.40091
S	CQDT01000009.1	CONTIG	17827	75224	173930	CABHWW010000008.1	16477	73813	GCA_902170305.1	Yersinia alsatica	98.4635	96	33.0006
S	CQDT01000009.1	CONTIG	75225	104963	173930	CABHWW010000008.1	73939	103656	GCA_902170305.1	Yersinia alsatica	98.4635	96	17.0983
-	CQDT01000009.1	CONTIG	105089	108749	173930	AALE02000034.1	208	3869	GCA_000168015.1	Yersinia frederiksenii	95.5216	96	2.10487
S	CQDT01000009.1	CONTIG	108750	130547	173930	CABHWW010000008.1	110428	132216	GCA_902170305.1	Yersinia alsatica	98.4238	96	12.5326
S	CQDT01000009.1	CONTIG	130548	173891	173930	CABHWW010000008.1	133177	176524	GCA_902170305.1	Yersinia alsatica	98.4238	96	24.9204
S	CQDT01000010.1	CONTIG	43	24561	163148	CABHWW010000014.1	195614	220120	GCA_902170305.1	Yersinia alsatica	98.6257	96	15.0287
S	CQDT01000010.1	CONTIG	24672	35944	163148	CABHWW010000014.1	220859	232112	GCA_902170305.1	Yersinia alsatica	98.1373	96	6.90968
S	CQDT01000010.1	CONTIG	37067	46790	163148	CABHWW010000014.1	232215	241938	GCA_902170305.1	Yersinia alsatica	97.7894	96	5.96023
S	CQDT01000010.1	CONTIG	46844	49827	163148	CACVAF010000004.1	248707	251665	GCA_902726565.1	Yersinia vastinensis	79.1319	96	1.82901
S	CQDT01000010.1	CONTIG	49828	58115	163148	CABHWW010000014.1	257417	265704	GCA_902170305.1	Yersinia alsatica	98.2982	96	5.08005
S	CQDT01000010.1	CONTIG	58116	59404	163148	CABHWW010000014.1	266914	268203	GCA_902170305.1	Yersinia alsatica	98.2982	96	0.79008
S	CQDT01000010.1	CONTIG	59488	60143	163148	CACVAD010000033.1	36286	36941	GCA_902726545.1	Yersinia artesiana	89.0578	96	0.402089
S	CQDT01000010.1	CONTIG	60152	61344	163148	CABHWW010000014.1	268341	269536	GCA_902170305.1	Yersinia alsatica	94.5743	96	0.731238
S	CQDT01000010.1	CONTIG	61632	62549	163148	CABHWW010000039.1	1370	2287	GCA_902170305.1	Yersinia alsatica	97.9303	96	0.562679
S	CQDT01000010.1	CONTIG	62609	70558	163148	CABHWW010000039.1	5173	13123	GCA_902170305.1	Yersinia alsatica	98.0883	96	4.87288
S	CQDT01000010.1	CONTIG	71316	73474	163148	CABHWW010000039.1	13124	15302	GCA_902170305.1	Yersinia alsatica	96.1009	96	1.32334
S	CQDT01000010.1	CONTIG	73475	74666	163148	CABHYG010000017.1	412655	413870	GCA_902170785.1	Yersinia proxima	78.3279	96	0.730625
S	CQDT01000010.1	CONTIG	74667	121991	163148	CABHWW010000039.1	19635	66978	GCA_902170305.1	Yersinia alsatica	97.9503	96	29.0074
S	CQDT01000010.1	CONTIG	121992	126596	163148	CABHWW010000039.1	67093	71697	GCA_902170305.1	Yersinia alsatica	97.9503	96	2.82259
S	CQDT01000010.1	CONTIG	126597	126868	163148	CP043727.1	2367622	2367878	GCA_009831415.1	Yersinia canariae	70.073	96	0.16672
S	CQDT01000010.1	CONTIG	126869	129287	163148	CABHXS010000012.1	36180	38604	GCA_902170605.1	Yersinia rochesterensis	73.9984	96	1.4827
S	CQDT01000010.1	CONTIG	129863	140637	163148	CABHWW010000039.1	71718	82477	GCA_902170305.1	Yersinia alsatica	98.5416	96	6.60443
S	CQDT01000010.1	CONTIG	140638	149267	163148	CABHWW010000039.1	82671	91299	GCA_902170305.1	Yersinia alsatica	98.5416	96	5.28968
S	CQDT01000010.1	CONTIG	150709	160078	163148	CABHWW010000039.1	92696	102066	GCA_902170305.1	Yersinia alsatica	98.8582	96	5.74325
S	CQDT01000010.1	CONTIG	160237	161039	163148	CABHWW010000039.1	102118	102919	GCA_902170305.1	Yersinia alsatica	98.2565	96	0.492191
S	CQDT01000010.1	CONTIG	161927	163095	163148	CABHWW010000039.1	105917	107085	GCA_902170305.1	Yersinia alsatica	96.8349	96	0.716527
-	CQDT01000011.1	CONTIG	663	1222	156456	UHJA01000001.1	950013	950572	GCA_900460425.1	Yersinia frederiksenii	81.1052	96	0.357928
S	CQDT01000011.1	CONTIG	1781	1977	156456	CP170755.1	3268480	3268673	GCA_043099325.1	Yersinia fenwicki	93.9086	96	0.125914
S	CQDT01000011.1	CONTIG	2010	5050	156456	CABHWW010000010.1	49011	52051	GCA_902170305.1	Yersinia alsatica	98.0598	96	1.94368
S	CQDT01000011.1	CONTIG	10112	16636	156456	CABHWW010000010.1	52085	58609	GCA_902170305.1	Yersinia alsatica	98.1152	96	4.1705
S	CQDT01000011.1	CONTIG	16762	32868	156456	CABHWW010000010.1	67433	83539	GCA_902170305.1	Yersinia alsatica	97.9407	96	10.2949
S	CQDT01000011.1	CONTIG	32869	33320	156456	CABHWW010000031.1	1	452	GCA_902170305.1	Yersinia alsatica	97.9407	96	0.288899
-	CQDT01000011.1	CONTIG	33321	33488	156456	UHJA01000001.1	4401911	4402078	GCA_900460425.1	Yersinia frederiksenii	89.881	96	0.107378
S	CQDT01000011.1	CONTIG	33778	36938	156456	CABHWW010000003.1	118027	121188	GCA_902170305.1	Yersinia alsatica	98.6439	96	2.02038
S	CQDT01000011.1	CONTIG	36939	49576	156456	CABHWW010000003.1	104863	117517	GCA_902170305.1	Yersinia alsatica	98.6439	96	8.07767
S	CQDT01000011.1	CONTIG	49577	99679	156456	CABHWW010000003.1	54504	104606	GCA_902170305.1	Yersinia alsatica	98.6439	96	32.0237
S	CQDT01000011.1	CONTIG	99680	100711	156456	CP043727.1	3286750	3287772	GCA_009831415.1	Yersinia canariae	69.7368	96	0.65961
S	CQDT01000011.1	CONTIG	100712	101139	156456	CP032482.1	1415311	1415729	GCA_003600645.1	Yersinia rochesterensis	68.254	96	0.273559
S	CQDT01000011.1	CONTIG	101331	113949	156456	CABHWW010000003.1	41897	54503	GCA_902170305.1	Yersinia alsatica	97.2354	96	8.06553
S	CQDT01000011.1	CONTIG	114592	155841	156456	CABHWW010000003.1	1	41263	GCA_902170305.1	Yersinia alsatica	98.2746	96	26.3652
-	CQDT01000011.1	CONTIG	155842	156012	156456	UHJA01000001.1	4507564	4507735	GCA_900460425.1	Yersinia frederiksenii	95.9302	96	0.109296
S	CQDT01000011.1	CONTIG	156013	156227	156456	CABHWW010000011.1	526125	526339	GCA_902170305.1	Yersinia alsatica	97.6744	96	0.137419
-	CQDT01000011.1	CONTIG	156228	156393	156456	UHJA01000001.1	4507813	4507978	GCA_900460425.1	Yersinia frederiksenii	96.988	96	0.1061
S	CQDT01000012.1	CONTIG	1	13895	153212	CABHWW010000011.1	372962	386839	GCA_902170305.1	Yersinia alsatica	98.4887	96	9.06913
S	CQDT01000012.1	CONTIG	13907	14021	153212	CP011975.1	423144	423258	GCA_001047675.1	Yersinia aleksiciae	86.9565	96	0.0750594
S	CQDT01000012.1	CONTIG	14022	59438	153212	CABHWW010000011.1	386840	432253	GCA_902170305.1	Yersinia alsatica	98.4035	96	29.6432
S	CQDT01000012.1	CONTIG	59439	129642	153212	CABHWW010000011.1	432375	502570	GCA_902170305.1	Yersinia alsatica	98.4035	96	45.8215
-	CQDT01000012.1	CONTIG	129643	129788	153212	UHJA01000001.1	4535284	4535429	GCA_900460425.1	Yersinia frederiksenii	94.5205	96	0.0952928
S	CQDT01000012.1	CONTIG	129789	141850	153212	CABHWW010000011.1	502708	514752	GCA_902170305.1	Yersinia alsatica	97.936	96	7.87275
S	CQDT01000012.1	CONTIG	141973	153141	153212	CABHWW010000011.1	514753	525917	GCA_902170305.1	Yersinia alsatica	98.7471	96	7.2899
-	CQDT01000013.1	CONTIG	1	3092	137596	KN150731.1	2137282	2140373	GCA_000754805.1	Yersinia frederiksenii	99.3534	96	2.24716
S	CQDT01000013.1	CONTIG	3127	56660	137596	CABHWW010000038.1	1	53512	GCA_902170305.1	Yersinia alsatica	98.5544	96	38.9067
-	CQDT01000013.1	CONTIG	56661	56860	137596	KN150731.1	2442051	2442251	GCA_000754805.1	Yersinia frederiksenii	90.5473	96	0.145353
S	CQDT01000013.1	CONTIG	56861	59271	137596	CABHWW010000038.1	55585	57996	GCA_902170305.1	Yersinia alsatica	98.8391	96	1.75223
S	CQDT01000013.1	CONTIG	59310	73566	137596	CABHWW010000038.1	58147	72382	GCA_902170305.1	Yersinia alsatica	97.6862	96	10.3615
-	CQDT01000013.1	CONTIG	73567	73975	137596	AALE02000095.1	1	409	GCA_000168015.1	Yersinia frederiksenii	96.5854	96	0.297247
S	CQDT01000013.1	CONTIG	73976	81291	137596	CABHWW010000038.1	72792	80108	GCA_902170305.1	Yersinia alsatica	98.5787	96	5.31702
S	CQDT01000013.1	CONTIG	81292	81434	137596	CP032487.1	4280727	4280868	GCA_004124235.1	Yersinia hibernica	83.9161	96	0.103927
S	CQDT01000013.1	CONTIG	81435	121128	137596	CABHWW010000038.1	81072	120755	GCA_902170305.1	Yersinia alsatica	98.5344	96	28.8482
S	CQDT01000013.1	CONTIG	121150	137596	137596	CABHWW010000038.1	121023	137491	GCA_902170305.1	Yersinia alsatica	98.6156	96	11.9531
S	CQDT01000014.1	CONTIG	653	1600	131237	CP011975.1	3836809	3837756	GCA_001047675.1	Yersinia aleksiciae	80.7975	96	0.722357
S	CQDT01000014.1	CONTIG	1601	1834	131237	KN150747.1	2739299	2739532	GCA_000754815.1	Yersinia ruckeri	82.4786	96	0.178303
S	CQDT01000014.1	CONTIG	1835	2186	131237	CP054044.1	3334700	3335051	GCA_013282745.1	Yersinia bercovieri	88.6364	96	0.268217
S	CQDT01000014.1	CONTIG	2191	2315	131237	CP032487.1	2377580	2377703	GCA_004124235.1	Yersinia hibernica	96	96	0.0952475
S	CQDT01000014.1	CONTIG	2316	3242	131237	CP054044.1	3335055	3335982	GCA_013282745.1	Yersinia bercovieri	87.7419	96	0.706356
S	CQDT01000014.1	CONTIG	3243	3884	131237	CP011975.1	3839271	3839912	GCA_001047675.1	Yersinia aleksiciae	90.6542	96	0.489191
S	CQDT01000014.1	CONTIG	4201	42313	131237	CABHWW010000014.1	68456	106559	GCA_902170305.1	Yersinia alsatica	97.7793	96	29.0414
-	CQDT01000014.1	CONTIG	42314	44989	131237	AALE02000002.1	220151	222827	GCA_000168015.1	Yersinia frederiksenii	96.7549	96	2.03906
S	CQDT01000014.1	CONTIG	44990	69161	131237	CABHWW010000014.1	109372	133546	GCA_902170305.1	Yersinia alsatica	98.5358	96	18.4186
S	CQDT01000014.1	CONTIG	69162	131170	131237	CABHWW010000014.1	133628	195613	GCA_902170305.1	Yersinia alsatica	98.5358	96	47.2496
-	CQDT01000015.1	CONTIG	528	7346	127463	KN150731.1	3064384	3071211	GCA_000754805.1	Yersinia frederiksenii	86.6569	96	5.34979
S	CQDT01000015.1	CONTIG	7347	17126	127463	CABHWW010000015.1	112063	121840	GCA_902170305.1	Yersinia alsatica	98.3947	96	7.67281
S	CQDT01000015.1	CONTIG	17139	40724	127463	CABHWW010000015.1	88342	111926	GCA_902170305.1	Yersinia alsatica	98.4186	96	18.5042
S	CQDT01000015.1	CONTIG	40725	40931	127463	UHIY01000001.1	1078643	1078861	GCA_900460525.1	Yersinia kristensenii	67.5556	96	0.1624
S	CQDT01000015.1	CONTIG	40932	72841	127463	CABHWW010000015.1	54661	86571	GCA_902170305.1	Yersinia alsatica	98.0434	96	25.0347
S	CQDT01000015.1	CONTIG	72842	89988	127463	CABHWW010000015.1	37455	54560	GCA_902170305.1	Yersinia alsatica	98.0434	96	13.4525
S	CQDT01000015.1	CONTIG	90298	127454	127463	CABHWW010000015.1	1	37154	GCA_902170305.1	Yersinia alsatica	98.5306	96	29.1512
S	CQDT01000016.1	CONTIG	114	6508	124860	CABHWW010000034.1	600	6994	GCA_902170305.1	Yersinia alsatica	99.0372	96	5.12174
S	CQDT01000016.1	CONTIG	6509	6968	124860	CABHWW010000034.1	1	460	GCA_902170305.1	Yersinia alsatica	99.0372	96	0.368413
-	CQDT01000016.1	CONTIG	6969	7170	124860	AALE02000004.1	89583	89785	GCA_000168015.1	Yersinia frederiksenii	98.0296	96	0.161781
S	CQDT01000016.1	CONTIG	7171	41880	124860	CABHWW010000023.1	1	34709	GCA_902170305.1	Yersinia alsatica	99.1184	96	27.7991
S	CQDT01000016.1	CONTIG	41899	89740	124860	CABHWW010000023.1	34764	82573	GCA_902170305.1	Yersinia alsatica	99.089	96	38.3165
-	CQDT01000016.1	CONTIG	89741	89939	124860	AALE02000004.1	171196	171395	GCA_000168015.1	Yersinia frederiksenii	96	96	0.159379
S	CQDT01000016.1	CONTIG	89940	124601	124860	CABHWW010000023.1	82773	117422	GCA_902170305.1	Yersinia alsatica	98.4537	96	27.7607
-	CQDT01000016.1	CONTIG	124602	124770	124860	AALE02000004.1	204066	204233	GCA_000168015.1	Yersinia frederiksenii	87.574	96	0.135352
S	CQDT01000017.1	CONTIG	1	22792	119986	CABHWW010000005.1	112510	135305	GCA_902170305.1	Yersinia alsatica	98.3376	96	18.9955
S	CQDT01000017.1	CONTIG	22793	23122	119986	CACVAF010000011.1	23009	23338	GCA_902726565.1	Yersinia vastinensis	76.2048	96	0.275032
-	CQDT01000017.1	CONTIG	23123	24952	119986	KN150731.1	2926831	2928666	GCA_000754805.1	Yersinia frederiksenii	83.3786	96	1.52518
S	CQDT01000017.1	CONTIG	24953	45536	119986	CABHWW010000005.1	91925	112509	GCA_902170305.1	Yersinia alsatica	98.5554	96	17.1553
S	CQDT01000017.1	CONTIG	45537	50770	119986	CABHWW010000005.1	86229	91462	GCA_902170305.1	Yersinia alsatica	98.5554	96	4.36218
S	CQDT01000017.1	CONTIG	50781	50890	119986	CGBP01000064.1	472	581	GCA_001053095.1	Yersinia similis	97.2727	96	0.0916774
S	CQDT01000017.1	CONTIG	60602	61960	119986	KN150735.1	3211332	3212679	GCA_000755055.1	Yersinia enterocolitica	67.7001	96	1.13263
S	CQDT01000017.1	CONTIG	61961	90447	119986	CABHWW010000005.1	57753	86228	GCA_902170305.1	Yersinia alsatica	99.0277	96	23.7419
S	CQDT01000017.1	CONTIG	90448	94897	119986	FR729477.2	2936406	2940829	GCA_000253175.1	Yersinia enterocolitica	86.0887	96	3.70877
S	CQDT01000017.1	CONTIG	97971	100030	119986	FR729477.2	2929803	2931875	GCA_000253175.1	Yersinia enterocolitica	87.3497	96	1.71687
S	CQDT01000017.1	CONTIG	108512	109151	119986	FR729477.2	1338476	1339115	GCA_000253175.1	Yersinia enterocolitica	87.2075	96	0.533396
S	CQDT01000017.1	CONTIG	109152	109480	119986	KN150735.1	1902997	1903338	GCA_000755055.1	Yersinia enterocolitica	92.3977	96	0.274199
S	CQDT01000017.1	CONTIG	109481	110493	119986	FR729477.2	1309145	1310167	GCA_000253175.1	Yersinia enterocolitica	92.6829	96	0.844265
S	CQDT01000017.1	CONTIG	110494	110631	119986	ACCB01000082.1	41	178	GCA_000173735.1	Yersinia aldovae	95.6522	96	0.115013
S	CQDT01000017.1	CONTIG	110867	111799	119986	KN150735.1	1786985	1787919	GCA_000755055.1	Yersinia enterocolitica	94.1599	96	0.777591
S	CQDT01000017.1	CONTIG	111800	111977	119986	KN150735.1	1904352	1904529	GCA_000755055.1	Yersinia enterocolitica	94.1599	96	0.148351
S	CQDT01000017.1	CONTIG	111978	112115	119986	ACCB01000172.1	1	138	GCA_000173735.1	Yersinia aldovae	100	96	0.115013
S	CQDT01000017.1	CONTIG	112116	112834	119986	KN150735.1	1904668	1905386	GCA_000755055.1	Yersinia enterocolitica	95.2778	96	0.599237
S	CQDT01000017.1	CONTIG	112835	114565	119986	FR729477.2	1339116	1340845	GCA_000253175.1	Yersinia enterocolitica	89.3826	96	1.44267
S	CQDT01000017.1	CONTIG	114741	115168	119986	CQEJ01000021.1	74656	75069	GCA_001091225.1	Yersinia aldovae	70.0461	96	0.356708
S	CQDT01000017.1	CONTIG	115169	116198	119986	ACCB01000077.1	3295	4319	GCA_000173735.1	Yersinia aldovae	71.8631	96	0.858433
S	CQDT01000017.1	CONTIG	116199	119146	119986	FR729477.2	2924480	2927426	GCA_000253175.1	Yersinia enterocolitica	93.295	96	2.45695
S	CQDT01000017.1	CONTIG	119147	119314	119986	ACCB01000077.1	179	346	GCA_000173735.1	Yersinia aldovae	100	96	0.140016
S	CQDT01000017.1	CONTIG	119315	119986	119986	FR729477.2	1310168	1310839	GCA_000253175.1	Yersinia enterocolitica	93.3135	96	0.560065
S	CQDT01000018.1	CONTIG	47	311	107002	AALC02000009.1	1341	1607	GCA_000167975.1	Yersinia bercovieri	91.3858	96	0.247659
S	CQDT01000018.1	CONTIG	312	838	107002	KN150747.1	2740755	2741281	GCA_000754815.1	Yersinia ruckeri	82.9545	96	0.492514
S	CQDT01000018.1	CONTIG	839	960	107002	KN150735.1	1790823	1790944	GCA_000755055.1	Yersinia enterocolitica	82.9268	96	0.114017
S	CQDT01000018.1	CONTIG	961	38992	107002	CABHWW010000014.1	30425	68455	GCA_902170305.1	Yersinia alsatica	98.2741	96	35.5433
S	CQDT01000018.1	CONTIG	38993	66889	107002	CABHWW010000014.1	2423	30313	GCA_902170305.1	Yersinia alsatica	98.2741	96	26.0715
S	CQDT01000018.1	CONTIG	66890	68783	107002	CABHWW010000014.1	1	1897	GCA_902170305.1	Yersinia alsatica	98.2741	96	1.77006
-	CQDT01000018.1	CONTIG	68784	68887	107002	KN150731.1	113224	113327	GCA_000754805.1	Yersinia frederiksenii	78.8462	96	0.0971944
S	CQDT01000018.1	CONTIG	68888	70207	107002	CABHWW010000018.1	33702	35020	GCA_902170305.1	Yersinia alsatica	97.2727	96	1.23362
S	CQDT01000018.1	CONTIG	70227	70443	107002	CABHWW010000018.1	33222	33438	GCA_902170305.1	Yersinia alsatica	96.4444	96	0.2028
S	CQDT01000018.1	CONTIG	70444	72251	107002	CABHWW010000018.1	30243	32050	GCA_902170305.1	Yersinia alsatica	96.4444	96	1.68969
S	CQDT01000018.1	CONTIG	72253	73684	107002	CABHWW010000018.1	28725	30180	GCA_902170305.1	Yersinia alsatica	95.8104	96	1.33829
S	CQDT01000018.1	CONTIG	74857	97687	107002	CABHWW010000018.1	4604	27482	GCA_902170305.1	Yersinia alsatica	96.8494	96	21.337
S	CQDT01000018.1	CONTIG	97688	101494	107002	CABHWW010000018.1	453	4316	GCA_902170305.1	Yersinia alsatica	96.8494	96	3.55788
-	CQDT01000018.1	CONTIG	101495	101845	107002	AALE02000029.1	48785	49135	GCA_000168015.1	Yersinia frederiksenii	87.4644	96	0.328031
S	CQDT01000018.1	CONTIG	101846	101945	107002	CABHWW010000018.1	2	101	GCA_902170305.1	Yersinia alsatica	93	96	0.0934562
-	CQDT01000018.1	CONTIG	101946	102111	107002	KN150731.1	739729	739894	GCA_000754805.1	Yersinia frederiksenii	90.9639	96	0.155137
S	CQDT01000018.1	CONTIG	102112	102481	107002	CABHWW010000029.1	24116	24485	GCA_902170305.1	Yersinia alsatica	93.2432	96	0.345788
-	CQDT01000018.1	CONTIG	102482	104718	107002	KN150731.1	740265	742515	GCA_000754805.1	Yersinia frederiksenii	77.9392	96	2.09062
S	CQDT01000018.1	CONTIG	104826	105375	107002	CABHWW010000029.1	21733	22281	GCA_902170305.1	Yersinia alsatica	92.5455	96	0.514009
S	CQDT01000018.1	CONTIG	105376	106151	107002	LR134116.1	78139	78915	GCA_900635455.1	Yersinia intermedia	92.0308	96	0.72522
S	CQDT01000018.1	CONTIG	106152	106768	107002	CABHWW010000029.1	20217	20834	GCA_902170305.1	Yersinia alsatica	97.0874	96	0.576625
S	CQDT01000019.1	CONTIG	17	22275	102658	CABHWW010000028.1	64103	86341	GCA_902170305.1	Yersinia alsatica	97.7182	96	21.6827
-	CQDT01000019.1	CONTIG	22376	27780	102658	KN150731.1	1713563	1718975	GCA_000754805.1	Yersinia frederiksenii	85.7327	96	5.26505
S	CQDT01000019.1	CONTIG	27781	32122	102658	CABHWW010000028.1	54323	58661	GCA_902170305.1	Yersinia alsatica	88.7359	96	4.22958
-	CQDT01000019.1	CONTIG	32438	32581	102658	AALE02000014.1	28400	28555	GCA_000168015.1	Yersinia frederiksenii	74.5223	96	0.140272
S	CQDT01000019.1	CONTIG	32582	50412	102658	CABHWW010000028.1	35982	53821	GCA_902170305.1	Yersinia alsatica	97.9158	96	17.3693
S	CQDT01000019.1	CONTIG	50671	65082	102658	CABHWW010000028.1	21395	35806	GCA_902170305.1	Yersinia alsatica	99.0008	96	14.0388
S	CQDT01000019.1	CONTIG	65153	76131	102658	CABHWW010000028.1	10364	21341	GCA_902170305.1	Yersinia alsatica	98.7431	96	10.6947
S	CQDT01000019.1	CONTIG	76209	79859	102658	CABHWW010000028.1	6712	10362	GCA_902170305.1	Yersinia alsatica	98.7949	96	3.55647
-	CQDT01000019.1	CONTIG	79860	85719	102658	AALE02000014.1	69613	75471	GCA_000168015.1	Yersinia frederiksenii	96.0614	96	5.70827
S	CQDT01000019.1	CONTIG	85720	95727	102658	CACVAD010000027.1	57283	67280	GCA_902726545.1	Yersinia artesiana	99.5817	96	9.74887
S	CQDT01000019.1	CONTIG	95728	97418	102658	CACVAD010000027.1	67479	69169	GCA_902726545.1	Yersinia artesiana	99.5817	96	1.64722
S	CQDT01000019.1	CONTIG	97570	99259	102658	CACVAD010000107.1	1	1689	GCA_902726545.1	Yersinia artesiana	99.908	96	1.64624
S	CQDT01000019.1	CONTIG	99260	99742	102658	CACVAD010000092.1	4350	4832	GCA_902726545.1	Yersinia artesiana	99.908	96	0.470494
S	CQDT01000019.1	CONTIG	99936	101271	102658	CACVAD010000092.1	6109	7444	GCA_902726545.1	Yersinia artesiana	96.9897	96	1.30141
S	CQDT01000019.1	CONTIG	101272	101413	102658	CACVAD010000092.1	7461	7602	GCA_902726545.1	Yersinia artesiana	96.9897	96	0.138323
