# ANI ranges report for assembly: GCA_000010665.1
# Submitted organism: Solidesulfovibrio magneticus RS-1 (taxid = 573370, rank = no rank, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Submitted Organism Has Type Assembly: Yes
# Best match: Solidesulfovibrio carbinolicus (taxid = 296842, rank = species, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP010904.1	CIRCULAR	791532	791640	5248049	CM001368.1	1599805	1599913	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	96.3636	96	0.00207696
S	AP010904.1	CIRCULAR	801401	802574	5248049	CP026538.1	3831256	3832429	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.8085	96	0.0223702
S	AP010904.1	CIRCULAR	802807	804378	5248049	WVUD01000001.1	45932	47514	GCA_009856865.1	Solidesulfovibrio aerotolerans	89.2027	96	0.029954
S	AP010904.1	CIRCULAR	804379	807170	5248049	WVUD01000001.1	57194	59984	GCA_009856865.1	Solidesulfovibrio aerotolerans	89.2027	96	0.0532007
T	AP010904.1	CIRCULAR	807171	807583	5248049	CP045504.1	1021885	1022277	GCA_013376455.1	Desulfolutivibrio sulfodismutans	69.8337	96	0.00786959
S	AP010904.1	CIRCULAR	807829	808673	5248049	CP026538.1	4425602	4426447	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6871	96	0.0161012
S	AP010904.1	CIRCULAR	808674	808937	5248049	WVUD01000001.1	61560	61825	GCA_009856865.1	Solidesulfovibrio aerotolerans	90.9774	96	0.00503044
S	AP010904.1	CIRCULAR	808938	809899	5248049	CP026538.1	3830032	3830991	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5156	96	0.0183306
S	AP010904.1	CIRCULAR	810124	810684	5248049	CP026538.1	3829443	3830002	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.3048	96	0.0106897
S	AP010904.1	CIRCULAR	810786	810959	5248049	CP026538.1	3829269	3829442	GCA_004135975.1	Solidesulfovibrio carbinolicus	84.1808	96	0.00331552
S	AP010904.1	CIRCULAR	811458	817811	5248049	CP026538.1	3822676	3829019	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.5876	96	0.121074
S	AP010904.1	CIRCULAR	817865	819070	5248049	WVUD01000014.1	51574	52776	GCA_009856865.1	Solidesulfovibrio aerotolerans	79.9672	96	0.02298
S	AP010904.1	CIRCULAR	819109	827129	5248049	CP026538.1	3814602	3822644	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.3471	96	0.152838
S	AP010904.1	CIRCULAR	827231	829610	5248049	CP026538.1	3812215	3814601	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.312	96	0.0453502
S	AP010904.1	CIRCULAR	829635	834022	5248049	CP026538.1	3807698	3812085	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.9008	96	0.083612
S	AP010904.1	CIRCULAR	834023	850719	5248049	CP026538.1	3790875	3807594	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.9008	96	0.318156
S	AP010904.1	CIRCULAR	850754	854544	5248049	CP026538.1	3786952	3790733	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.9463	96	0.0722364
S	AP010904.1	CIRCULAR	854596	867950	5248049	CP026538.1	3773596	3786923	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9367	96	0.254476
S	AP010904.1	CIRCULAR	871392	894033	5248049	CP026538.1	3750936	3773572	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.405	96	0.431437
S	AP010904.1	CIRCULAR	895241	897154	5248049	CP026538.1	3748764	3750634	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4628	96	0.0364707
S	AP010904.1	CIRCULAR	897535	902320	5248049	CP026538.1	3743440	3748287	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5556	96	0.0911958
T	AP010904.1	CIRCULAR	902321	902455	5248049	VRYY01000650.1	3223	3357	GCA_015731765.1	Nitratidesulfovibrio oxamicus	96.2963	96	0.00257238
S	AP010904.1	CIRCULAR	902456	922375	5248049	CP026538.1	3723390	3743304	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3563	96	0.37957
S	AP010904.1	CIRCULAR	922394	931425	5248049	CP026538.1	3713504	3722499	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8358	96	0.172102
S	AP010904.1	CIRCULAR	931476	932726	5248049	JNJA01000009.1	18519	19769	GCA_000702665.1	Solidesulfovibrio alcoholivorans	79.7147	96	0.0238374
S	AP010904.1	CIRCULAR	932861	934498	5248049	CP026538.1	3711877	3713502	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.9088	96	0.0312116
S	AP010904.1	CIRCULAR	936118	940558	5248049	CP026538.1	3706936	3711375	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0034	96	0.0846219
S	AP010904.1	CIRCULAR	940623	941069	5248049	CP026538.1	3706475	3706927	GCA_004135975.1	Solidesulfovibrio carbinolicus	84.6491	96	0.00851745
S	AP010904.1	CIRCULAR	943593	954521	5248049	CP026538.1	3695033	3705960	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9347	96	0.208249
S	AP010904.1	CIRCULAR	954705	956272	5248049	CP026538.1	3693396	3694963	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2741	96	0.0298778
S	AP010904.1	CIRCULAR	956425	977162	5248049	CP026538.1	3672594	3693287	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5284	96	0.395156
S	AP010904.1	CIRCULAR	977681	987249	5248049	CP026538.1	3662289	3671856	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6953	96	0.182334
S	AP010904.1	CIRCULAR	987250	987435	5248049	CP026538.1	3648790	3648976	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6953	96	0.00354417
S	AP010904.1	CIRCULAR	989990	996877	5248049	CP026538.1	3641810	3648697	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.3454	96	0.131249
S	AP010904.1	CIRCULAR	996878	997402	5248049	WVUD01000014.1	86014	86530	GCA_009856865.1	Solidesulfovibrio aerotolerans	83.112	96	0.0100037
S	AP010904.1	CIRCULAR	997403	997741	5248049	JNJA01000012.1	122685	123023	GCA_000702665.1	Solidesulfovibrio alcoholivorans	92.0354	96	0.00645954
S	AP010904.1	CIRCULAR	997742	998655	5248049	WVUD01000014.1	86870	87783	GCA_009856865.1	Solidesulfovibrio aerotolerans	82.0765	96	0.017416
S	AP010904.1	CIRCULAR	1004737	1007666	5248049	JNJA01000013.1	1027	3983	GCA_000702665.1	Solidesulfovibrio alcoholivorans	84.739	96	0.0558303
S	AP010904.1	CIRCULAR	1010352	1016088	5248049	CP026538.1	3628633	3634369	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.3627	96	0.109317
S	AP010904.1	CIRCULAR	1018189	1019607	5248049	WVUD01000054.1	20786	22205	GCA_009856865.1	Solidesulfovibrio aerotolerans	90.8679	96	0.0270386
S	AP010904.1	CIRCULAR	1019608	1019731	5248049	WVUD01000008.1	3071	3194	GCA_009856865.1	Solidesulfovibrio aerotolerans	90.8679	96	0.00236278
S	AP010904.1	CIRCULAR	1020399	1020636	5248049	CP026538.1	3618756	3618989	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7983	96	0.00453502
S	AP010904.1	CIRCULAR	1020979	1022199	5248049	CP026538.1	3627288	3628508	GCA_004135975.1	Solidesulfovibrio carbinolicus	85.4694	96	0.0232658
S	AP010904.1	CIRCULAR	1022370	1028421	5248049	CP026538.1	3621082	3627126	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4894	96	0.115319
S	AP010904.1	CIRCULAR	1028422	1030329	5248049	CP026538.1	3619071	3620976	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4894	96	0.0363564
S	AP010904.1	CIRCULAR	1032102	1032282	5248049	CP026539.1	38890	39070	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.0552	96	0.0034489
S	AP010904.1	CIRCULAR	1032597	1032961	5248049	WVUD01000143.1	5	369	GCA_009856865.1	Solidesulfovibrio aerotolerans	89.0411	96	0.00695497
S	AP010904.1	CIRCULAR	1033601	1034568	5248049	CM001368.1	1511394	1512364	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	84.6708	96	0.0184449
S	AP010904.1	CIRCULAR	1048355	1052276	5248049	JNJA01000010.1	108287	112207	GCA_000702665.1	Solidesulfovibrio alcoholivorans	86.7023	96	0.0747325
S	AP010904.1	CIRCULAR	1052314	1056412	5248049	JNJA01000010.1	104033	108132	GCA_000702665.1	Solidesulfovibrio alcoholivorans	89.0595	96	0.0781052
S	AP010904.1	CIRCULAR	1057782	1058110	5248049	JNJA01000007.1	42539	42867	GCA_000702665.1	Solidesulfovibrio alcoholivorans	93.617	96	0.006269
S	AP010904.1	CIRCULAR	1060108	1060517	5248049	CP026538.1	3598922	3599331	GCA_004135975.1	Solidesulfovibrio carbinolicus	87.1981	96	0.00781243
S	AP010904.1	CIRCULAR	1064413	1065340	5248049	CP026538.1	3594238	3595165	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.2284	96	0.0176828
S	AP010904.1	CIRCULAR	1065429	1065685	5248049	AECZ01000004.1	39387	39644	GCA_000179555.1	Solidesulfovibrio fructosivorans	82.6923	96	0.00489706
S	AP010904.1	CIRCULAR	1065686	1067265	5248049	WVUD01000095.1	1580	3156	GCA_009856865.1	Solidesulfovibrio aerotolerans	78.9243	96	0.0301064
S	AP010904.1	CIRCULAR	1067266	1069117	5248049	AECZ01000004.1	35915	37784	GCA_000179555.1	Solidesulfovibrio fructosivorans	77.8538	96	0.0352893
S	AP010904.1	CIRCULAR	1069118	1069464	5248049	WVUD01000057.1	4306	4652	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.4712	96	0.00661198
S	AP010904.1	CIRCULAR	1069465	1070640	5248049	WVUD01000015.1	1669	2842	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.4712	96	0.0224083
S	AP010904.1	CIRCULAR	1075983	1076829	5248049	WVUD01000034.1	36164	37005	GCA_009856865.1	Solidesulfovibrio aerotolerans	81.4554	96	0.0161393
S	AP010904.1	CIRCULAR	1076830	1077108	5248049	JNJA01000007.1	22081	22359	GCA_000702665.1	Solidesulfovibrio alcoholivorans	93.5484	96	0.00531626
S	AP010904.1	CIRCULAR	1077109	1077478	5248049	WVUD01000034.1	37286	37664	GCA_009856865.1	Solidesulfovibrio aerotolerans	73.7789	96	0.00705024
S	AP010904.1	CIRCULAR	1082400	1083995	5248049	JNJA01000007.1	20485	22080	GCA_000702665.1	Solidesulfovibrio alcoholivorans	91.6925	96	0.0304113
S	AP010904.1	CIRCULAR	1084284	1085830	5248049	WVUD01000034.1	38323	39867	GCA_009856865.1	Solidesulfovibrio aerotolerans	87.9277	96	0.0294776
S	AP010904.1	CIRCULAR	1088052	1088266	5248049	JNJA01000007.1	20273	20484	GCA_000702665.1	Solidesulfovibrio alcoholivorans	86.0465	96	0.00409676
S	AP010904.1	CIRCULAR	1088267	1089720	5248049	CP026538.1	3571995	3573449	GCA_004135975.1	Solidesulfovibrio carbinolicus	80.3559	96	0.0277055
S	AP010904.1	CIRCULAR	1091282	1091657	5248049	JNJA01000007.1	39173	39550	GCA_000702665.1	Solidesulfovibrio alcoholivorans	73.4694	96	0.00716457
S	AP010904.1	CIRCULAR	1091703	1092148	5248049	WVUD01000057.1	13807	14249	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.1915	96	0.0084984
S	AP010904.1	CIRCULAR	1095954	1097109	5248049	WVUD01000057.1	12300	13456	GCA_009856865.1	Solidesulfovibrio aerotolerans	94.4162	96	0.0220272
S	AP010904.1	CIRCULAR	1097110	1097330	5248049	WVUD01000047.1	3613	3833	GCA_009856865.1	Solidesulfovibrio aerotolerans	94.4162	96	0.00421109
S	AP010904.1	CIRCULAR	1097331	1098536	5248049	CP026538.1	3595166	3596369	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.2687	96	0.02298
S	AP010904.1	CIRCULAR	1098541	1099463	5248049	WVUD01000095.1	313	1234	GCA_009856865.1	Solidesulfovibrio aerotolerans	94.2579	96	0.0175875
S	AP010904.1	CIRCULAR	1099464	1102785	5248049	CP026538.1	3590917	3594237	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2153	96	0.0632997
S	AP010904.1	CIRCULAR	1103251	1105469	5248049	CP026538.1	3588201	3590418	GCA_004135975.1	Solidesulfovibrio carbinolicus	87.0736	96	0.0422824
S	AP010904.1	CIRCULAR	1109537	1110637	5248049	WVUD01000015.1	7614	8720	GCA_009856865.1	Solidesulfovibrio aerotolerans	72.6306	96	0.0209792
S	AP010904.1	CIRCULAR	1110638	1112254	5248049	CP026538.1	3579071	3580677	GCA_004135975.1	Solidesulfovibrio carbinolicus	83.1592	96	0.0308115
S	AP010904.1	CIRCULAR	1112255	1113473	5248049	WVUD01000047.1	21787	23002	GCA_009856865.1	Solidesulfovibrio aerotolerans	77.2172	96	0.0232277
S	AP010904.1	CIRCULAR	1116074	1118945	5248049	CP026538.1	3599440	3602312	GCA_004135975.1	Solidesulfovibrio carbinolicus	85.5953	96	0.0547251
S	AP010904.1	CIRCULAR	1119296	1119945	5248049	JNJA01000007.1	43453	44102	GCA_000702665.1	Solidesulfovibrio alcoholivorans	96.9231	96	0.0123856
S	AP010904.1	CIRCULAR	1119997	1120530	5248049	JNJA01000007.1	42868	43401	GCA_000702665.1	Solidesulfovibrio alcoholivorans	94.9438	96	0.0101752
S	AP010904.1	CIRCULAR	1122798	1122998	5248049	JNJA01000007.1	38971	39172	GCA_000702665.1	Solidesulfovibrio alcoholivorans	97.5248	96	0.00382999
S	AP010904.1	CIRCULAR	1123322	1126182	5248049	JNJA01000007.1	35240	38101	GCA_000702665.1	Solidesulfovibrio alcoholivorans	96.5217	96	0.0545155
S	AP010904.1	CIRCULAR	1148588	1148973	5248049	JNJA01000007.1	22360	22745	GCA_000702665.1	Solidesulfovibrio alcoholivorans	96.114	96	0.00735511
S	AP010904.1	CIRCULAR	1148974	1149414	5248049	CM001368.1	2235606	2236047	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	95.0339	96	0.00840312
S	AP010904.1	CIRCULAR	1159056	1159394	5248049	WVUD01000034.1	40667	41006	GCA_009856865.1	Solidesulfovibrio aerotolerans	82.3529	96	0.00645954
S	AP010904.1	CIRCULAR	1160748	1162764	5248049	WVUD01000015.1	14989	17003	GCA_009856865.1	Solidesulfovibrio aerotolerans	78.3399	96	0.0384333
S	AP010904.1	CIRCULAR	1164575	1164694	5248049	JNJA01000007.1	50484	50603	GCA_000702665.1	Solidesulfovibrio alcoholivorans	74.4	96	0.00228656
S	AP010904.1	CIRCULAR	1164695	1167224	5248049	WVUD01000047.1	15856	18384	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.337	96	0.0482084
S	AP010904.1	CIRCULAR	1167225	1167800	5248049	JNJA01000007.1	47377	47955	GCA_000702665.1	Solidesulfovibrio alcoholivorans	83.3904	96	0.0109755
S	AP010904.1	CIRCULAR	1168720	1169185	5248049	JNJA01000007.1	46023	46488	GCA_000702665.1	Solidesulfovibrio alcoholivorans	74.9469	96	0.00887949
S	AP010904.1	CIRCULAR	1171453	1182252	5248049	CP026538.1	3559264	3570045	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1965	96	0.205791
T	AP010904.1	CIRCULAR	1183207	1184026	5248049	JAKZKX010000014.1	16467	17286	GCA_022808715.1	Fundidesulfovibrio agrisoli	79.5647	96	0.0156249
S	AP010904.1	CIRCULAR	1184139	1189473	5248049	CP026538.1	3553582	3558917	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6462	96	0.101657
S	AP010904.1	CIRCULAR	1190006	1193201	5248049	CP026538.1	3550066	3553229	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4615	96	0.0608988
S	AP010904.1	CIRCULAR	1193348	1199623	5248049	CP026538.1	3543663	3549949	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3421	96	0.119587
S	AP010904.1	CIRCULAR	1199624	1205452	5248049	CP026538.1	3537690	3543564	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3421	96	0.11107
S	AP010904.1	CIRCULAR	1205720	1212328	5248049	CP026538.1	3530798	3537413	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4872	96	0.125933
S	AP010904.1	CIRCULAR	1212468	1212845	5248049	CP026538.1	3530413	3530797	GCA_004135975.1	Solidesulfovibrio carbinolicus	88.6889	96	0.00720268
S	AP010904.1	CIRCULAR	1212976	1219034	5248049	CP026538.1	3524293	3530351	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5095	96	0.115452
S	AP010904.1	CIRCULAR	1219237	1229243	5248049	CP026538.1	937990	947969	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.6296	96	0.19068
S	AP010904.1	CIRCULAR	1229489	1235733	5248049	CP026538.1	948005	954246	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1581	96	0.118997
S	AP010904.1	CIRCULAR	1236915	1241459	5248049	CP026538.1	954265	958820	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8684	96	0.0866036
S	AP010904.1	CIRCULAR	1241542	1244765	5248049	CP026538.1	958949	962157	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0009	96	0.0614324
S	AP010904.1	CIRCULAR	1244775	1253022	5248049	CP026538.1	963144	971407	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.343	96	0.157163
S	AP010904.1	CIRCULAR	1254997	1256321	5248049	JNJA01000025.1	21117	22441	GCA_000702665.1	Solidesulfovibrio alcoholivorans	79.2537	96	0.0252475
S	AP010904.1	CIRCULAR	1256403	1266547	5248049	CP026538.1	971525	981672	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4028	96	0.19331
S	AP010904.1	CIRCULAR	1266772	1276244	5248049	CP026538.1	983021	992480	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.0997	96	0.180505
S	AP010904.1	CIRCULAR	1276325	1277611	5248049	CP026538.1	992485	993770	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5046	96	0.0245234
S	AP010904.1	CIRCULAR	1277707	1280092	5248049	CP026538.1	993931	996318	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9774	96	0.0454645
S	AP010904.1	CIRCULAR	1280228	1287333	5248049	CP026538.1	996319	1003448	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.9238	96	0.135403
S	AP010904.1	CIRCULAR	1287566	1292981	5248049	CP026538.1	3441355	3446757	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6433	96	0.1032
S	AP010904.1	CIRCULAR	1294270	1295014	5248049	CP026538.1	3440474	3441223	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5532	96	0.0141958
S	AP010904.1	CIRCULAR	1295958	1301061	5248049	CP026538.1	3435391	3440466	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.0555	96	0.0972552
S	AP010904.1	CIRCULAR	1301163	1302314	5248049	CP026538.1	3434239	3435390	GCA_004135975.1	Solidesulfovibrio carbinolicus	87.8472	96	0.021951
S	AP010904.1	CIRCULAR	1303108	1305927	5248049	CP026538.1	3430624	3433445	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5363	96	0.0537343
S	AP010904.1	CIRCULAR	1305993	1308288	5248049	CP026538.1	3428158	3430465	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4002	96	0.0437496
S	AP010904.1	CIRCULAR	1308407	1311271	5248049	CP026538.1	3425254	3428119	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8612	96	0.0545917
S	AP010904.1	CIRCULAR	1312447	1315019	5248049	CP026538.1	3422627	3425234	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4806	96	0.0490277
S	AP010904.1	CIRCULAR	1316290	1317896	5248049	CP026538.1	3420899	3422504	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.0683	96	0.0306209
S	AP010904.1	CIRCULAR	1318085	1320873	5248049	CP026538.1	3417810	3420599	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5172	96	0.0531436
S	AP010904.1	CIRCULAR	1320890	1332353	5248049	CP026538.1	3406288	3417748	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.929	96	0.218443
S	AP010904.1	CIRCULAR	1332565	1333962	5248049	CP026538.1	3402990	3404399	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.9291	96	0.0266385
S	AP010904.1	CIRCULAR	1334151	1334677	5248049	CP026538.1	3402262	3402789	GCA_004135975.1	Solidesulfovibrio carbinolicus	90	96	0.0100418
S	AP010904.1	CIRCULAR	1334838	1355858	5248049	CP026538.1	3381188	3402204	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.5645	96	0.400549
S	AP010904.1	CIRCULAR	1356003	1363712	5248049	CP026538.1	3373449	3381151	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.0968	96	0.146912
S	AP010904.1	CIRCULAR	1363815	1366087	5248049	CP026538.1	3371200	3373448	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0048	96	0.0433113
S	AP010904.1	CIRCULAR	1367458	1367721	5248049	WVUD01000014.1	27322	27585	GCA_009856865.1	Solidesulfovibrio aerotolerans	75.9398	96	0.00503044
S	AP010904.1	CIRCULAR	1367722	1367841	5248049	AECZ01000001.1	9440	9559	GCA_000179555.1	Solidesulfovibrio fructosivorans	95.8333	96	0.00228656
S	AP010904.1	CIRCULAR	1367842	1368074	5248049	WVUD01000014.1	26969	27201	GCA_009856865.1	Solidesulfovibrio aerotolerans	71.1297	96	0.00443975
S	AP010904.1	CIRCULAR	1368271	1370195	5248049	CP026538.1	3369274	3371199	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.4299	96	0.0366803
S	AP010904.1	CIRCULAR	1370527	1380685	5248049	CP026538.1	3359117	3369252	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.6745	96	0.193577
S	AP010904.1	CIRCULAR	1380736	1399995	5248049	CP026538.1	3339790	3359041	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0666	96	0.366994
S	AP010904.1	CIRCULAR	1400197	1414380	5248049	CP026538.1	3325551	3339733	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.3921	96	0.270272
S	AP010904.1	CIRCULAR	1414436	1429222	5248049	CP026538.1	3310174	3324964	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.1824	96	0.281762
S	AP010904.1	CIRCULAR	1429389	1434319	5248049	CP026538.1	3305249	3310162	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7861	96	0.0939587
S	AP010904.1	CIRCULAR	1434827	1446381	5248049	CP026538.1	3293519	3305086	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.443	96	0.220177
S	AP010904.1	CIRCULAR	1446400	1452716	5248049	CP026538.1	3287132	3293447	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9034	96	0.120369
S	AP010904.1	CIRCULAR	1452717	1467289	5248049	CP026538.1	3270201	3284748	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9034	96	0.277684
S	AP010904.1	CIRCULAR	1468960	1484872	5248049	CP026538.1	3254291	3270164	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.9481	96	0.303217
S	AP010904.1	CIRCULAR	1485025	1495140	5248049	CP026538.1	3244188	3254250	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1421	96	0.192757
S	AP010904.1	CIRCULAR	1495209	1500945	5248049	CP026538.1	3238426	3244154	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0348	96	0.109317
S	AP010904.1	CIRCULAR	1501938	1520484	5248049	CP026538.1	3219567	3238151	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.3115	96	0.353408
S	AP010904.1	CIRCULAR	1520758	1538836	5248049	CP026538.1	3201537	3219553	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.7044	96	0.34449
S	AP010904.1	CIRCULAR	1538954	1544974	5248049	CP026538.1	3195546	3201523	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9148	96	0.114728
S	AP010904.1	CIRCULAR	1545368	1556328	5248049	CP026538.1	3184368	3195326	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2657	96	0.208859
S	AP010904.1	CIRCULAR	1558410	1558887	5248049	CP026538.1	1108996	1109472	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.2224	96	0.00910815
S	AP010904.1	CIRCULAR	1558888	1563920	5248049	CP026538.1	3051110	3056152	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.2224	96	0.0959023
S	AP010904.1	CIRCULAR	1563990	1564387	5248049	CP026538.1	769621	770016	GCA_004135975.1	Solidesulfovibrio carbinolicus	88.6935	96	0.00758377
S	AP010904.1	CIRCULAR	1567351	1567525	5248049	CP026539.1	61893	62066	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5714	96	0.00333457
T	AP010904.1	CIRCULAR	1567526	1568479	5248049	CP045508.1	2959813	2960766	GCA_013376475.1	Desulfolutivibrio sulfoxidireducens	83.1414	96	0.0181782
S	AP010904.1	CIRCULAR	1569347	1577196	5248049	CP026538.1	1271234	1279072	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.1086	96	0.149579
S	AP010904.1	CIRCULAR	1577325	1577772	5248049	CP026538.1	1340710	1341158	GCA_004135975.1	Solidesulfovibrio carbinolicus	88.8641	96	0.00853651
S	AP010904.1	CIRCULAR	1578629	1578769	5248049	CP026538.1	3606386	3606526	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.617	96	0.00268671
S	AP010904.1	CIRCULAR	1578770	1578883	5248049	JNJA01000030.1	16104	16216	GCA_000702665.1	Solidesulfovibrio alcoholivorans	91.3043	96	0.00217224
S	AP010904.1	CIRCULAR	1579449	1579675	5248049	WVUD01000001.1	361572	361803	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.5319	96	0.00432542
S	AP010904.1	CIRCULAR	1579924	1581619	5248049	CP026538.1	1321302	1322997	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8205	96	0.0323168
S	AP010904.1	CIRCULAR	1581873	1590890	5248049	CM001368.1	1494843	1503844	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	82.7605	96	0.171835
S	AP010904.1	CIRCULAR	1593299	1593733	5248049	JNJA01000033.1	102	536	GCA_000702665.1	Solidesulfovibrio alcoholivorans	97.1872	96	0.00828879
S	AP010904.1	CIRCULAR	1593734	1594329	5248049	JNJA01000030.1	325	920	GCA_000702665.1	Solidesulfovibrio alcoholivorans	97.1872	96	0.0113566
S	AP010904.1	CIRCULAR	1594330	1595386	5248049	CM001368.1	1022586	1023641	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	89.7921	96	0.0201408
S	AP010904.1	CIRCULAR	1595387	1595827	5248049	CP026539.1	56631	57071	GCA_004135975.1	Solidesulfovibrio carbinolicus	99.5465	96	0.00840312
S	AP010904.1	CIRCULAR	1595918	1598439	5248049	CP026538.1	1265827	1268349	GCA_004135975.1	Solidesulfovibrio carbinolicus	99.2866	96	0.048056
