# ANI ranges report for assembly: GCA_000009825.1
# Submitted organism: Shouchella clausii KSM-K16 (taxid = 66692, rank = no rank, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Submitted Organism Has Type Assembly: Yes
# Best match: Shouchella clausii (taxid = 79880, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP006627.1	CIRCULAR	1111576	1111769	4303871	JAODPB010000006.1	32329	32515	GCA_025770735.1	Shouchella tritolerans	87.6289	96	0.00450757
-	AP006627.1	CIRCULAR	1111770	1112515	4303871	CP140150.1	1112801	1113574	GCA_034479305.1	Shouchella clausii	91.5536	95.5	0.0173332
-	AP006627.1	CIRCULAR	1112516	1114006	4303871	CP140150.1	1113754	1115253	GCA_034479305.1	Shouchella clausii	91.5536	95.5	0.0346432
-	AP006627.1	CIRCULAR	1114111	1130057	4303871	CP140150.1	1115623	1131562	GCA_034479305.1	Shouchella clausii	96.7028	95.5	0.370527
-	AP006627.1	CIRCULAR	1135417	1144327	4303871	CP140150.1	1131633	1140517	GCA_034479305.1	Shouchella clausii	96.9294	95.5	0.207046
-	AP006627.1	CIRCULAR	1144328	1144660	4303871	CP140150.1	1283642	1283974	GCA_034479305.1	Shouchella clausii	96.9294	95.5	0.00773722
-	AP006627.1	CIRCULAR	1147686	1148787	4303871	CP140150.1	1287100	1288201	GCA_034479305.1	Shouchella clausii	96.7362	95.5	0.0256049
-	AP006627.1	CIRCULAR	1149388	1150347	4303871	CP140150.1	1141209	1142168	GCA_034479305.1	Shouchella clausii	98.0208	95.5	0.0223055
S	AP006627.1	CIRCULAR	1150348	1151158	4303871	JAODPB010000003.1	167052	167864	GCA_025770735.1	Shouchella tritolerans	98.278	96	0.0188435
S	AP006627.1	CIRCULAR	1151197	1151419	4303871	JAODPB010000003.1	167904	168126	GCA_025770735.1	Shouchella tritolerans	80.9735	96	0.00518138
S	AP006627.1	CIRCULAR	1152185	1152326	4303871	JAODPB010000008.1	4040	4194	GCA_025770735.1	Shouchella tritolerans	73.125	96	0.00329936
S	AP006627.1	CIRCULAR	1152336	1152670	4303871	JAODPB010000008.1	4204	4538	GCA_025770735.1	Shouchella tritolerans	95.2381	96	0.00778369
-	AP006627.1	CIRCULAR	1155072	1155830	4303871	CP140150.1	1286332	1287092	GCA_034479305.1	Shouchella clausii	94.9153	95.5	0.0176353
-	AP006627.1	CIRCULAR	1156614	1156994	4303871	CP140150.1	1144290	1144669	GCA_034479305.1	Shouchella clausii	93.1759	95.5	0.0088525
S	AP006627.1	CIRCULAR	1156995	1157962	4303871	JAODPB010000007.1	155408	156374	GCA_025770735.1	Shouchella tritolerans	85.2881	96	0.0224914
S	AP006627.1	CIRCULAR	1158106	1158210	4303871	JAODPB010000007.1	155117	155224	GCA_025770735.1	Shouchella tritolerans	93.5185	96	0.00243966
-	AP006627.1	CIRCULAR	1158211	1196392	4303871	CP140150.1	1145796	1184035	GCA_034479305.1	Shouchella clausii	95.7078	95.5	0.887155
S	AP006627.1	CIRCULAR	1196393	1196526	4303871	JAODPB010000007.1	118151	118281	GCA_025770735.1	Shouchella tritolerans	72.7941	96	0.00311348
-	AP006627.1	CIRCULAR	1203207	1203461	4303871	CP140150.1	1184387	1184641	GCA_034479305.1	Shouchella clausii	96.0784	95.5	0.0059249
-	AP006627.1	CIRCULAR	1203727	1216322	4303871	CP140150.1	1184642	1197330	GCA_034479305.1	Shouchella clausii	95.3512	95.5	0.292667
-	AP006627.1	CIRCULAR	1216367	1218798	4303871	CP140150.1	1197423	1199878	GCA_034479305.1	Shouchella clausii	90.2072	95.5	0.0565073
-	AP006627.1	CIRCULAR	1218850	1219962	4303871	CP140150.1	1204002	1205117	GCA_034479305.1	Shouchella clausii	88.4615	95.5	0.0258604
S	AP006627.1	CIRCULAR	1219963	1220065	4303871	JAODPB010000007.1	69598	69701	GCA_025770735.1	Shouchella tritolerans	95.1923	96	0.00239319
-	AP006627.1	CIRCULAR	1220066	1221747	4303871	CP140150.1	1205233	1206912	GCA_034479305.1	Shouchella clausii	95.6625	95.5	0.0390811
S	AP006627.1	CIRCULAR	1221876	1227285	4303871	JAODPB010000007.1	61514	66984	GCA_025770735.1	Shouchella tritolerans	90.9987	96	0.125701
-	AP006627.1	CIRCULAR	1227286	1231421	4303871	CP140150.1	1207957	1212119	GCA_034479305.1	Shouchella clausii	94.0485	95.5	0.0960995
-	AP006627.1	CIRCULAR	1231424	1245244	4303871	CP140150.1	1214005	1227844	GCA_034479305.1	Shouchella clausii	94.5294	95.5	0.32113
-	AP006627.1	CIRCULAR	1245263	1268817	4303871	CP140150.1	1228018	1251595	GCA_034479305.1	Shouchella clausii	95.3451	95.5	0.547298
-	AP006627.1	CIRCULAR	1268826	1270180	4303871	CP140150.1	3512338	3513692	GCA_034479305.1	Shouchella clausii	100	95.5	0.0314833
-	AP006627.1	CIRCULAR	1270188	1273405	4303871	CP140150.1	1251602	1254857	GCA_034479305.1	Shouchella clausii	94.9033	95.5	0.0747699
-	AP006627.1	CIRCULAR	1273922	1279606	4303871	CP140150.1	1255326	1261004	GCA_034479305.1	Shouchella clausii	95.2749	95.5	0.13209
S	AP006627.1	CIRCULAR	1279607	1283489	4303871	JAODPB010000013.1	21161	25049	GCA_025770735.1	Shouchella tritolerans	91.9641	96	0.0902211
-	AP006627.1	CIRCULAR	1283490	1286941	4303871	CP140150.1	1262949	1266401	GCA_034479305.1	Shouchella clausii	96.8442	95.5	0.0802069
-	AP006627.1	CIRCULAR	1287046	1299883	4303871	CP140150.1	1268684	1281541	GCA_034479305.1	Shouchella clausii	95.1942	95.5	0.29829
S	AP006627.1	CIRCULAR	1299884	1300503	4303871	JAODPB010000013.1	1529	2143	GCA_025770735.1	Shouchella tritolerans	94.3548	96	0.0144056
-	AP006627.1	CIRCULAR	1300504	1302605	4303871	CP140150.1	1281542	1283641	GCA_034479305.1	Shouchella clausii	95.1793	95.5	0.0488398
-	AP006627.1	CIRCULAR	1302606	1303010	4303871	CP140150.1	1140518	1140922	GCA_034479305.1	Shouchella clausii	95.1793	95.5	0.00941013
S	AP006627.1	CIRCULAR	1303103	1303228	4303871	JAODPB010000008.1	4602	4726	GCA_025770735.1	Shouchella tritolerans	94.4444	96	0.0029276
-	AP006627.1	CIRCULAR	1307767	1308138	4303871	CP140150.1	1142856	1143227	GCA_034479305.1	Shouchella clausii	97.5806	95.5	0.00864338
S	AP006627.1	CIRCULAR	1308751	1308942	4303871	JAODPB010000008.1	5751	5940	GCA_025770735.1	Shouchella tritolerans	95.8333	96	0.0044611
-	AP006627.1	CIRCULAR	1309550	1310060	4303871	CP140150.1	1290835	1291345	GCA_034479305.1	Shouchella clausii	95.8984	95.5	0.011873
-	AP006627.1	CIRCULAR	1310128	1314130	4303871	CP140150.1	1291480	1295485	GCA_034479305.1	Shouchella clausii	96.7299	95.5	0.0930093
-	AP006627.1	CIRCULAR	1315495	1326553	4303871	CP140150.1	1295486	1306546	GCA_034479305.1	Shouchella clausii	95.2463	95.5	0.256955
-	AP006627.1	CIRCULAR	1326565	1329043	4303871	CP140150.1	1306650	1309145	GCA_034479305.1	Shouchella clausii	95.1981	95.5	0.0575993
-	AP006627.1	CIRCULAR	1329132	1333207	4303871	CP140150.1	1309146	1313222	GCA_034479305.1	Shouchella clausii	95.9543	95.5	0.0947054
-	AP006627.1	CIRCULAR	1333208	1347838	4303871	CP140150.1	1313395	1328007	GCA_034479305.1	Shouchella clausii	95.9543	95.5	0.33995
S	AP006627.1	CIRCULAR	1347839	1348580	4303871	JAODPB010000008.1	47390	48139	GCA_025770735.1	Shouchella tritolerans	91.8667	96	0.0172403
-	AP006627.1	CIRCULAR	1348581	1396065	4303871	CP140150.1	1328013	1375575	GCA_034479305.1	Shouchella clausii	95.6649	95.5	1.10331
-	AP006627.1	CIRCULAR	1396184	1402872	4303871	CP140150.1	1375644	1382338	GCA_034479305.1	Shouchella clausii	95.6282	95.5	0.155418
-	AP006627.1	CIRCULAR	1403574	1413224	4303871	CP140150.1	1382340	1392000	GCA_034479305.1	Shouchella clausii	96.9006	95.5	0.22424
-	AP006627.1	CIRCULAR	1413225	1418934	4303871	CP140150.1	1392097	1397823	GCA_034479305.1	Shouchella clausii	96.9006	95.5	0.132671
-	AP006627.1	CIRCULAR	1419004	1420657	4303871	CP140150.1	1398495	1400151	GCA_034479305.1	Shouchella clausii	96.4069	95.5	0.0384305
-	AP006627.1	CIRCULAR	1420658	1442215	4303871	CP140150.1	1405811	1427358	GCA_034479305.1	Shouchella clausii	96.4069	95.5	0.500898
-	AP006627.1	CIRCULAR	1442406	1442652	4303871	CP140150.1	1427359	1427605	GCA_034479305.1	Shouchella clausii	85.3175	95.5	0.00573902
S	AP006627.1	CIRCULAR	1442653	1442871	4303871	CP117834.1	1618592	1618810	GCA_028735875.1	Shouchella hunanensis	86.758	96	0.00508844
S	AP006627.1	CIRCULAR	1442872	1445602	4303871	JAODPB010000020.1	128	2856	GCA_025770735.1	Shouchella tritolerans	99.524	96	0.0634545
S	AP006627.1	CIRCULAR	1445603	1445778	4303871	CP117834.1	1621542	1621714	GCA_028735875.1	Shouchella hunanensis	90.5028	96	0.00408934
-	AP006627.1	CIRCULAR	1445950	1446064	4303871	CP019985.1	4384228	4384342	GCA_002250115.1	Shouchella clausii	97.9839	95.5	0.00267201
-	AP006627.1	CIRCULAR	1446065	1446192	4303871	CP019985.1	4383979	4384111	GCA_002250115.1	Shouchella clausii	97.9839	95.5	0.00297407
S	AP006627.1	CIRCULAR	1446193	1446598	4303871	JAODPB010000002.1	591	997	GCA_025770735.1	Shouchella tritolerans	97.561	96	0.00943337
-	AP006627.1	CIRCULAR	1446599	1446793	4303871	CP140150.1	1431656	1431847	GCA_034479305.1	Shouchella clausii	95.6041	95.5	0.0045308
-	AP006627.1	CIRCULAR	1446794	1446924	4303871	CP140150.1	2662860	2662990	GCA_034479305.1	Shouchella clausii	95.6041	95.5	0.00304377
-	AP006627.1	CIRCULAR	1446925	1450929	4303871	CP140150.1	1431848	1435855	GCA_034479305.1	Shouchella clausii	95.6041	95.5	0.0930558
-	AP006627.1	CIRCULAR	1453431	1462965	4303871	CP140150.1	2596922	2606487	GCA_034479305.1	Shouchella clausii	90.0135	95.5	0.221545
-	AP006627.1	CIRCULAR	1463106	1468992	4303871	CP140150.1	2590874	2596778	GCA_034479305.1	Shouchella clausii	85.8903	95.5	0.136784
S	AP006627.1	CIRCULAR	1468993	1472289	4303871	JAODPB010000014.1	3435	6738	GCA_025770735.1	Shouchella tritolerans	83.4189	96	0.0766055
S	AP006627.1	CIRCULAR	1472549	1474175	4303871	JAODPB010000014.1	1543	3172	GCA_025770735.1	Shouchella tritolerans	86.9725	96	0.0378032
S	AP006627.1	CIRCULAR	1474208	1475093	4303871	KV917377.1	33941	34825	GCA_002019705.1	Shouchella patagoniensis	92.8974	96	0.0205861
-	AP006627.1	CIRCULAR	1475094	1476925	4303871	CP140150.1	2582909	2584737	GCA_034479305.1	Shouchella clausii	87.5749	95.5	0.0425663
S	AP006627.1	CIRCULAR	1477553	1477842	4303871	JAODPB010000021.1	2745	3032	GCA_025770735.1	Shouchella tritolerans	80	96	0.00673812
S	AP006627.1	CIRCULAR	1479145	1480060	4303871	JAODPB010000005.1	372430	373355	GCA_025770735.1	Shouchella tritolerans	74.8663	96	0.0212832
-	AP006627.1	CIRCULAR	1480061	1482632	4303871	CP140150.1	2577102	2579672	GCA_034479305.1	Shouchella clausii	95.691	95.5	0.0597602
-	AP006627.1	CIRCULAR	1482675	1486040	4303871	CP140150.1	2572299	2575643	GCA_034479305.1	Shouchella clausii	88.6619	95.5	0.0782087
S	AP006627.1	CIRCULAR	1486041	1488134	4303871	KV917377.1	1413940	1416033	GCA_002019705.1	Shouchella patagoniensis	79.0047	96	0.0486539
-	AP006627.1	CIRCULAR	1488135	1489150	4303871	CP140150.1	2569187	2570202	GCA_034479305.1	Shouchella clausii	83.089	95.5	0.0236067
-	AP006627.1	CIRCULAR	1489659	1490104	4303871	CP140150.1	2568448	2568897	GCA_034479305.1	Shouchella clausii	79.3926	95.5	0.0103628
-	AP006627.1	CIRCULAR	1491424	1492081	4303871	CP140150.1	2565809	2566465	GCA_034479305.1	Shouchella clausii	90.8815	95.5	0.0152886
S	AP006627.1	CIRCULAR	1492392	1492498	4303871	JAODPB010000002.1	5462	5568	GCA_025770735.1	Shouchella tritolerans	97.1963	96	0.00248613
-	AP006627.1	CIRCULAR	1492507	1492746	4303871	CP140150.1	1436050	1436290	GCA_034479305.1	Shouchella clausii	94.1909	95.5	0.00557638
-	AP006627.1	CIRCULAR	1492767	1494498	4303871	CP140150.1	1436353	1438062	GCA_034479305.1	Shouchella clausii	92.7503	95.5	0.0402428
S	AP006627.1	CIRCULAR	1494499	1500258	4303871	JAODPB010000002.1	10738	16469	GCA_025770735.1	Shouchella tritolerans	94.6821	96	0.133833
S	AP006627.1	CIRCULAR	1501194	1501652	4303871	JAODPB010000002.1	16822	17271	GCA_025770735.1	Shouchella tritolerans	93.8998	96	0.0106648
S	AP006627.1	CIRCULAR	1501963	1504071	4303871	JAODPB010000002.1	19175	21286	GCA_025770735.1	Shouchella tritolerans	94.2289	96	0.0490024
-	AP006627.1	CIRCULAR	1506932	1507629	4303871	CP140150.1	1442600	1443302	GCA_034479305.1	Shouchella clausii	90.3955	95.5	0.016218
-	AP006627.1	CIRCULAR	1507700	1510003	4303871	CP140150.1	1443474	1445791	GCA_034479305.1	Shouchella clausii	87.4731	95.5	0.0535332
-	AP006627.1	CIRCULAR	1518706	1521745	4303871	CP140150.1	1449466	1452505	GCA_034479305.1	Shouchella clausii	96.0197	95.5	0.0706341
-	AP006627.1	CIRCULAR	1521801	1529431	4303871	CP140150.1	1455326	1462961	GCA_034479305.1	Shouchella clausii	97.3557	95.5	0.177306
S	AP006627.1	CIRCULAR	1529433	1531066	4303871	JAODPB010000002.1	63773	65406	GCA_025770735.1	Shouchella tritolerans	97.2477	96	0.0379658
-	AP006627.1	CIRCULAR	1533917	1536894	4303871	CP140150.1	1467966	1470935	GCA_034479305.1	Shouchella clausii	95.6813	95.5	0.0691935
-	AP006627.1	CIRCULAR	1538699	1539167	4303871	CP140150.1	1470936	1471404	GCA_034479305.1	Shouchella clausii	98.2979	95.5	0.0108972
-	AP006627.1	CIRCULAR	1539213	1541013	4303871	CP140150.1	1473969	1475765	GCA_034479305.1	Shouchella clausii	95.7293	95.5	0.041846
-	AP006627.1	CIRCULAR	1541199	1544094	4303871	CP140150.1	1477358	1480256	GCA_034479305.1	Shouchella clausii	95.2327	95.5	0.0672883
-	AP006627.1	CIRCULAR	1544095	1552242	4303871	CP140150.1	1480601	1488789	GCA_034479305.1	Shouchella clausii	95.2327	95.5	0.189318
-	AP006627.1	CIRCULAR	1552243	1557130	4303871	CP140150.1	1489051	1493979	GCA_034479305.1	Shouchella clausii	95.2327	95.5	0.113572
-	AP006627.1	CIRCULAR	1557131	1560589	4303871	CP140150.1	1494145	1497600	GCA_034479305.1	Shouchella clausii	95.2327	95.5	0.0803695
-	AP006627.1	CIRCULAR	1560596	1561792	4303871	CP019985.1	4316329	4317523	GCA_002250115.1	Shouchella clausii	95.5723	95.5	0.0278122
-	AP006627.1	CIRCULAR	1563498	1566336	4303871	CP140150.1	1499041	1501876	GCA_034479305.1	Shouchella clausii	95.4209	95.5	0.0659639
S	AP006627.1	CIRCULAR	1566337	1566447	4303871	JAODPB010000002.1	106381	106516	GCA_025770735.1	Shouchella tritolerans	65.6934	96	0.00257907
-	AP006627.1	CIRCULAR	1566448	1570181	4303871	CP140150.1	1503816	1507546	GCA_034479305.1	Shouchella clausii	93.5475	95.5	0.0867591
-	AP006627.1	CIRCULAR	1570301	1592794	4303871	CP140150.1	1509882	1532380	GCA_034479305.1	Shouchella clausii	95.461	95.5	0.522646
-	AP006627.1	CIRCULAR	1592795	1595773	4303871	CP140150.1	1533149	1536137	GCA_034479305.1	Shouchella clausii	95.461	95.5	0.0692168
-	AP006627.1	CIRCULAR	1595810	1600987	4303871	CP140150.1	1536436	1541618	GCA_034479305.1	Shouchella clausii	94.1867	95.5	0.12031
-	AP006627.1	CIRCULAR	1601110	1601741	4303871	CP140150.1	1541805	1542438	GCA_034479305.1	Shouchella clausii	94.3218	95.5	0.0146845
-	AP006627.1	CIRCULAR	1601835	1615203	4303871	CP140150.1	1542649	1556034	GCA_034479305.1	Shouchella clausii	96.2357	95.5	0.310627
-	AP006627.1	CIRCULAR	1617284	1629821	4303871	CP140150.1	1556457	1568994	GCA_034479305.1	Shouchella clausii	95.9974	95.5	0.291319
-	AP006627.1	CIRCULAR	1629847	1641309	4303871	CP140150.1	1570833	1582306	GCA_034479305.1	Shouchella clausii	97.4087	95.5	0.266342
-	AP006627.1	CIRCULAR	1641310	1673570	4303871	CP140150.1	1582484	1614745	GCA_034479305.1	Shouchella clausii	97.4087	95.5	0.749581
S	AP006627.1	CIRCULAR	1673571	1673672	4303871	JAODPB010000002.1	225955	226033	GCA_025770735.1	Shouchella tritolerans	62.5	96	0.00236996
-	AP006627.1	CIRCULAR	1673673	1676243	4303871	CP140150.1	1614746	1617373	GCA_034479305.1	Shouchella clausii	92.0852	95.5	0.0597369
-	AP006627.1	CIRCULAR	1676304	1693851	4303871	CP140150.1	1617374	1634917	GCA_034479305.1	Shouchella clausii	96.1262	95.5	0.407726
-	AP006627.1	CIRCULAR	1693852	1703942	4303871	CP140150.1	1635979	1646069	GCA_034479305.1	Shouchella clausii	96.1262	95.5	0.234463
-	AP006627.1	CIRCULAR	1704003	1728745	4303871	CP140150.1	1646099	1670872	GCA_034479305.1	Shouchella clausii	96.3818	95.5	0.574901
-	AP006627.1	CIRCULAR	1728772	1728879	4303871	CP140150.1	834013	834120	GCA_034479305.1	Shouchella clausii	100	95.5	0.00250937
-	AP006627.1	CIRCULAR	1728928	1738737	4303871	CP140150.1	1670873	1680705	GCA_034479305.1	Shouchella clausii	94.6947	95.5	0.227934
-	AP006627.1	CIRCULAR	1738752	1745269	4303871	CP140150.1	1681083	1687599	GCA_034479305.1	Shouchella clausii	96.2719	95.5	0.151445
-	AP006627.1	CIRCULAR	1745542	1745784	4303871	CP140150.1	1689269	1689514	GCA_034479305.1	Shouchella clausii	91.0569	95.5	0.00564608
-	AP006627.1	CIRCULAR	1745830	1778481	4303871	CP140150.1	1690279	1722954	GCA_034479305.1	Shouchella clausii	96.4499	95.5	0.758666
-	AP006627.1	CIRCULAR	1778750	1790081	4303871	CP140150.1	1722956	1734281	GCA_034479305.1	Shouchella clausii	96.9657	95.5	0.263298
-	AP006627.1	CIRCULAR	1790104	1790258	4303871	CP140150.1	3171810	3171964	GCA_034479305.1	Shouchella clausii	95.7438	95.5	0.00360141
-	AP006627.1	CIRCULAR	1790259	1847060	4303871	CP140150.1	1734282	1791107	GCA_034479305.1	Shouchella clausii	95.7438	95.5	1.31979
-	AP006627.1	CIRCULAR	1847134	1869225	4303871	CP140150.1	1791108	1813194	GCA_034479305.1	Shouchella clausii	95.5936	95.5	0.513305
-	AP006627.1	CIRCULAR	1869231	1871874	4303871	CP140150.1	1814759	1817404	GCA_034479305.1	Shouchella clausii	96.2613	95.5	0.0614331
-	AP006627.1	CIRCULAR	1871931	1876934	4303871	CP140150.1	1818728	1823747	GCA_034479305.1	Shouchella clausii	94.8111	95.5	0.116267
-	AP006627.1	CIRCULAR	1876969	1883125	4303871	CP140150.1	1824720	1830918	GCA_034479305.1	Shouchella clausii	94.448	95.5	0.143057
-	AP006627.1	CIRCULAR	1883221	1897008	4303871	CP140150.1	1830919	1844720	GCA_034479305.1	Shouchella clausii	95.263	95.5	0.320363
-	AP006627.1	CIRCULAR	1897009	1907985	4303871	CP140150.1	1852566	1863557	GCA_034479305.1	Shouchella clausii	95.263	95.5	0.255049
-	AP006627.1	CIRCULAR	1908041	1912950	4303871	CP140150.1	1863658	1868565	GCA_034479305.1	Shouchella clausii	95.3984	95.5	0.114083
-	AP006627.1	CIRCULAR	1912951	1919118	4303871	CP140150.1	1869320	1875487	GCA_034479305.1	Shouchella clausii	95.3984	95.5	0.143313
-	AP006627.1	CIRCULAR	1919145	1920318	4303871	CP140150.1	1876146	1877326	GCA_034479305.1	Shouchella clausii	94.421	95.5	0.0272778
-	AP006627.1	CIRCULAR	1920363	1921888	4303871	CP140150.1	1877826	1879372	GCA_034479305.1	Shouchella clausii	96.5894	95.5	0.0354565
-	AP006627.1	CIRCULAR	1922093	1967672	4303871	CP140150.1	1879388	1925004	GCA_034479305.1	Shouchella clausii	95.3851	95.5	1.05905
S	AP006627.1	CIRCULAR	1967673	1967840	4303871	JAODPB010000002.1	529001	529175	GCA_025770735.1	Shouchella tritolerans	78.6517	96	0.00390346
-	AP006627.1	CIRCULAR	1967841	1972884	4303871	CP140150.1	1925005	1930049	GCA_034479305.1	Shouchella clausii	95.8359	95.5	0.117197
-	AP006627.1	CIRCULAR	1972885	2052522	4303871	CP140150.1	1930806	2010477	GCA_034479305.1	Shouchella clausii	95.8359	95.5	1.85038
-	AP006627.1	CIRCULAR	2052539	2061828	4303871	CP140150.1	2011802	2021126	GCA_034479305.1	Shouchella clausii	94.8065	95.5	0.215852
-	AP006627.1	CIRCULAR	2061829	2072540	4303871	CP140150.1	2021234	2031995	GCA_034479305.1	Shouchella clausii	94.8065	95.5	0.248892
-	AP006627.1	CIRCULAR	2073277	2077146	4303871	CP140150.1	2032073	2035940	GCA_034479305.1	Shouchella clausii	93.1602	95.5	0.0899191
-	AP006627.1	CIRCULAR	2077382	2078481	4303871	CP140150.1	2043130	2044232	GCA_034479305.1	Shouchella clausii	91.4105	95.5	0.0255584
-	AP006627.1	CIRCULAR	2078627	2079662	4303871	CP140150.1	2044397	2045434	GCA_034479305.1	Shouchella clausii	91.9075	95.5	0.0240714
S	AP006627.1	CIRCULAR	2079663	2079841	4303871	JAODPB010000002.1	651686	651852	GCA_025770735.1	Shouchella tritolerans	77.9006	96	0.00415905
-	AP006627.1	CIRCULAR	2080050	2081324	4303871	CP140150.1	2038951	2040228	GCA_034479305.1	Shouchella clausii	93.1142	95.5	0.0296245
-	AP006627.1	CIRCULAR	2081430	2082239	4303871	CP140150.1	2040811	2041623	GCA_034479305.1	Shouchella clausii	89.5449	95.5	0.0188203
S	AP006627.1	CIRCULAR	2083750	2084056	4303871	JAODPB010000002.1	654212	654529	GCA_025770735.1	Shouchella tritolerans	81.7337	96	0.00713311
-	AP006627.1	CIRCULAR	2084057	2087309	4303871	CP140150.1	2045769	2049024	GCA_034479305.1	Shouchella clausii	94.2278	95.5	0.0755831
-	AP006627.1	CIRCULAR	2087825	2089512	4303871	CP140150.1	2053987	2055648	GCA_034479305.1	Shouchella clausii	93.7833	95.5	0.0392205
-	AP006627.1	CIRCULAR	2089603	2090823	4303871	CP140150.1	2055787	2057023	GCA_034479305.1	Shouchella clausii	96.2873	95.5	0.0283698
-	AP006627.1	CIRCULAR	2091775	2107645	4303871	CP140150.1	2057335	2073220	GCA_034479305.1	Shouchella clausii	95.0292	95.5	0.368761
-	AP006627.1	CIRCULAR	2107843	2111428	4303871	CP140150.1	2082433	2086009	GCA_034479305.1	Shouchella clausii	92.3569	95.5	0.0833203
-	AP006627.1	CIRCULAR	2111489	2120542	4303871	CP140150.1	2086143	2095202	GCA_034479305.1	Shouchella clausii	95.0572	95.5	0.210369
-	AP006627.1	CIRCULAR	2120543	2127540	4303871	CP140150.1	2096744	2103753	GCA_034479305.1	Shouchella clausii	95.0572	95.5	0.162598
S	AP006627.1	CIRCULAR	2127541	2128775	4303871	JAODPB010000002.1	592922	594156	GCA_025770735.1	Shouchella tritolerans	96.6828	96	0.0286951
-	AP006627.1	CIRCULAR	2129200	2194992	4303871	CP140150.1	2103755	2169601	GCA_034479305.1	Shouchella clausii	94.6705	95.5	1.52869
-	AP006627.1	CIRCULAR	2195024	2196515	4303871	CP140150.1	2170003	2171493	GCA_034479305.1	Shouchella clausii	91.9625	95.5	0.0346665
-	AP006627.1	CIRCULAR	2196647	2197697	4303871	CP140150.1	2171682	2172771	GCA_034479305.1	Shouchella clausii	87.876	95.5	0.0244199
-	AP006627.1	CIRCULAR	2197722	2202298	4303871	CP140150.1	2173035	2177621	GCA_034479305.1	Shouchella clausii	94.465	95.5	0.106346
-	AP006627.1	CIRCULAR	2202675	2203435	4303871	CP140150.1	2178092	2178844	GCA_034479305.1	Shouchella clausii	93.5611	95.5	0.0176818
S	AP006627.1	CIRCULAR	2203436	2203870	4303871	JAODPB010000002.1	810796	811259	GCA_025770735.1	Shouchella tritolerans	94.9482	96	0.0101072
S	AP006627.1	CIRCULAR	2203871	2204577	4303871	JAODPB010000002.1	811354	812060	GCA_025770735.1	Shouchella tritolerans	94.9482	96	0.0164271
S	AP006627.1	CIRCULAR	2204578	2204947	4303871	JAODPB010000002.1	812399	812770	GCA_025770735.1	Shouchella tritolerans	94.9482	96	0.00859691
-	AP006627.1	CIRCULAR	2205039	2210950	4303871	CP140150.1	2181021	2186922	GCA_034479305.1	Shouchella clausii	94.7528	95.5	0.137365
S	AP006627.1	CIRCULAR	2211547	2213191	4303871	JAODPB010000019.1	222	1866	GCA_025770735.1	Shouchella tritolerans	93.6248	96	0.0382214
S	AP006627.1	CIRCULAR	2216814	2216949	4303871	JAODPB010000004.1	3861	3994	GCA_025770735.1	Shouchella tritolerans	91.2409	96	0.00315995
-	AP006627.1	CIRCULAR	2218928	2226986	4303871	CP140150.1	2198109	2206181	GCA_034479305.1	Shouchella clausii	95.8713	95.5	0.18725
-	AP006627.1	CIRCULAR	2226987	2232398	4303871	CP140150.1	2206358	2211771	GCA_034479305.1	Shouchella clausii	95.8713	95.5	0.125747
-	AP006627.1	CIRCULAR	2232405	2238479	4303871	CP140150.1	2212314	2218386	GCA_034479305.1	Shouchella clausii	96.2007	95.5	0.141152
-	AP006627.1	CIRCULAR	2238577	2242473	4303871	CP140150.1	2218388	2222273	GCA_034479305.1	Shouchella clausii	95.6131	95.5	0.0905464
-	AP006627.1	CIRCULAR	2242618	2286791	4303871	CP140150.1	2222421	2266629	GCA_034479305.1	Shouchella clausii	95.4805	95.5	1.02638
-	AP006627.1	CIRCULAR	2286922	2292791	4303871	CP140150.1	2266677	2272591	GCA_034479305.1	Shouchella clausii	93.5061	95.5	0.136389
-	AP006627.1	CIRCULAR	2292961	2300223	4303871	CP140150.1	2272677	2279937	GCA_034479305.1	Shouchella clausii	91.5096	95.5	0.168755
S	AP006627.1	CIRCULAR	2300224	2300540	4303871	JAODPB010000004.1	111058	111388	GCA_025770735.1	Shouchella tritolerans	70	96	0.00736546
-	AP006627.1	CIRCULAR	2301918	2307240	4303871	CP140150.1	2280245	2285568	GCA_034479305.1	Shouchella clausii	96.525	95.5	0.123679
-	AP006627.1	CIRCULAR	2307241	2372925	4303871	CP140150.1	2285742	2351442	GCA_034479305.1	Shouchella clausii	96.525	95.5	1.52618
-	AP006627.1	CIRCULAR	2373226	2412240	4303871	CP140150.1	2351710	2390772	GCA_034479305.1	Shouchella clausii	96.0034	95.5	0.90651
