# ANI ranges report for assembly: GCA_002918555.1
# Submitted organism: Citrobacter amalonaticus (taxid = 35703, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter)
# Submitted Organism Has Type Assembly: Yes
# Best match: Citrobacter koseri (taxid = 545, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter)
# Status: MISASSIGNED
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	PQMB01000002.1	CONTIG	293762	295183	1460498	CP119862.1	2785209	2786642	GCA_029338175.1	Citrobacter enshiensis	74.2936	96	0.097364
-	PQMB01000002.1	CONTIG	295184	298343	1460498	AP024585.1	2027538	2030704	GCA_018323885.1	Citrobacter amalonaticus	81.3442	96	0.216365
S	PQMB01000002.1	CONTIG	301040	305332	1460498	UFWJ01000004.1	2595189	2599480	GCA_900461075.1	Citrobacter koseri	82.7795	96	0.293941
S	PQMB01000002.1	CONTIG	305333	305461	1460498	CP119862.1	1322997	1323134	GCA_029338175.1	Citrobacter enshiensis	71.7391	96	0.0088326
-	PQMB01000002.1	CONTIG	309199	318456	1460498	AP024585.1	3981207	3990461	GCA_018323885.1	Citrobacter amalonaticus	86.7876	96	0.633893
-	PQMB01000002.1	CONTIG	320423	322456	1460498	AP024585.1	2020334	2022367	GCA_018323885.1	Citrobacter amalonaticus	89.0364	96	0.139268
-	PQMB01000002.1	CONTIG	322567	324194	1460498	AP024585.1	2018647	2020275	GCA_018323885.1	Citrobacter amalonaticus	87.477	96	0.111469
-	PQMB01000002.1	CONTIG	324360	326398	1460498	AP024585.1	2016599	2018637	GCA_018323885.1	Citrobacter amalonaticus	88.7745	96	0.13961
S	PQMB01000002.1	CONTIG	326620	328752	1460498	UFWJ01000004.1	2608987	2611119	GCA_900461075.1	Citrobacter koseri	84.3413	96	0.146046
S	PQMB01000002.1	CONTIG	328969	330133	1460498	CP083650.1	1940052	1941218	GCA_020099315.1	Citrobacter europaeus	86.0445	96	0.0797673
S	PQMB01000002.1	CONTIG	330134	330281	1460498	UFWJ01000004.1	2612366	2612496	GCA_900461075.1	Citrobacter koseri	63.0573	96	0.0101335
-	PQMB01000002.1	CONTIG	330282	335662	1460498	AP024585.1	2002570	2007958	GCA_018323885.1	Citrobacter amalonaticus	85.9464	96	0.368436
S	PQMB01000002.1	CONTIG	335663	337519	1460498	UFWJ01000004.1	2617782	2619645	GCA_900461075.1	Citrobacter koseri	82.516	96	0.127148
S	PQMB01000002.1	CONTIG	337594	340838	1460498	BBNB01000001.1	461278	464504	GCA_000759835.1	Citrobacter sedlakii	85.4943	96	0.222184
S	PQMB01000002.1	CONTIG	340839	345754	1460498	CP077291.1	2698182	2703085	GCA_019048065.1	Citrobacter farmeri	81.9453	96	0.336598
S	PQMB01000002.1	CONTIG	345898	346932	1460498	CP077291.1	2703099	2704135	GCA_019048065.1	Citrobacter farmeri	80.5956	96	0.0708662
-	PQMB01000002.1	CONTIG	346933	348103	1460498	AP024585.1	1988834	1990004	GCA_018323885.1	Citrobacter amalonaticus	83.7998	96	0.0801781
S	PQMB01000002.1	CONTIG	348121	348858	1460498	CP077405.1	1178642	1179377	GCA_019048805.1	Citrobacter braakii	97.2936	96	0.0505307
-	PQMB01000002.1	CONTIG	348908	351217	1460498	AP024585.1	1986431	1988742	GCA_018323885.1	Citrobacter amalonaticus	81.826	96	0.158165
S	PQMB01000002.1	CONTIG	351218	351872	1460498	UFWJ01000004.1	2630176	2630832	GCA_900461075.1	Citrobacter koseri	87.3668	96	0.0448477
-	PQMB01000002.1	CONTIG	351873	357544	1460498	AP024585.1	1980124	1985775	GCA_018323885.1	Citrobacter amalonaticus	82.897	96	0.388361
-	PQMB01000002.1	CONTIG	357607	369528	1460498	AP024585.1	1965850	1977766	GCA_018323885.1	Citrobacter amalonaticus	85.2663	96	0.816297
-	PQMB01000002.1	CONTIG	369535	371020	1460498	AP024585.1	1964291	1965777	GCA_018323885.1	Citrobacter amalonaticus	89.8055	96	0.101746
S	PQMB01000002.1	CONTIG	371021	372147	1460498	CP077291.1	2729741	2730841	GCA_019048065.1	Citrobacter farmeri	82.4205	96	0.0771655
S	PQMB01000002.1	CONTIG	372321	372581	1460498	CP077405.1	2720764	2721025	GCA_019048805.1	Citrobacter braakii	93.5115	96	0.0178706
S	PQMB01000002.1	CONTIG	372582	375383	1460498	CP119862.1	2912648	2915465	GCA_029338175.1	Citrobacter enshiensis	84.3959	96	0.191852
-	PQMB01000002.1	CONTIG	375384	375713	1460498	AP024585.1	1959738	1960066	GCA_018323885.1	Citrobacter amalonaticus	70.7602	96	0.022595
S	PQMB01000002.1	CONTIG	375714	376130	1460498	CP082833.1	4358874	4359310	GCA_021278985.1	Citrobacter rodentium	71.7195	96	0.0285519
S	PQMB01000002.1	CONTIG	376420	377942	1460498	CP077405.1	2724774	2726287	GCA_019048805.1	Citrobacter braakii	79.4386	96	0.104279
-	PQMB01000002.1	CONTIG	377943	389714	1460498	AP024585.1	1943799	1955569	GCA_018323885.1	Citrobacter amalonaticus	82.7274	96	0.806026
S	PQMB01000002.1	CONTIG	389715	391465	1460498	CP077405.1	2738075	2739845	GCA_019048805.1	Citrobacter braakii	77.3416	96	0.119891
S	PQMB01000002.1	CONTIG	391580	391830	1460498	JAJJVQ010000003.1	30146	30396	GCA_024023655.1	Citrobacter meridianamericanus	82.0717	96	0.0171859
S	PQMB01000002.1	CONTIG	391831	392391	1460498	CP077405.1	2779935	2780494	GCA_019048805.1	Citrobacter braakii	86.6548	96	0.0384116
-	PQMB01000002.1	CONTIG	392392	396595	1460498	AP024585.1	1937143	1941335	GCA_018323885.1	Citrobacter amalonaticus	83.4519	96	0.287847
S	PQMB01000002.1	CONTIG	396639	397091	1460498	CP037864.1	1982352	1982805	GCA_004353845.1	Citrobacter arsenatis	86.6228	96	0.0310168
-	PQMB01000002.1	CONTIG	397092	398538	1460498	AP024585.1	1935156	1936604	GCA_018323885.1	Citrobacter amalonaticus	78.5519	96	0.0990758
S	PQMB01000002.1	CONTIG	398539	398746	1460498	CP077405.1	2785916	2786126	GCA_019048805.1	Citrobacter braakii	69.4064	96	0.0142417
-	PQMB01000002.1	CONTIG	398747	403600	1460498	AP024585.1	1930075	1934944	GCA_018323885.1	Citrobacter amalonaticus	82.1399	96	0.332352
S	PQMB01000002.1	CONTIG	403601	408374	1460498	CP083650.1	1810111	1814888	GCA_020099315.1	Citrobacter europaeus	85.1566	96	0.326875
S	PQMB01000002.1	CONTIG	408434	411847	1460498	CP077291.1	2768682	2772108	GCA_019048065.1	Citrobacter farmeri	78.1223	96	0.233756
S	PQMB01000002.1	CONTIG	412196	412376	1460498	CP119862.1	2951046	2951222	GCA_029338175.1	Citrobacter enshiensis	72.5806	96	0.012393
-	PQMB01000002.1	CONTIG	412377	413931	1460498	AP024585.1	1919814	1921358	GCA_018323885.1	Citrobacter amalonaticus	82.6336	96	0.106471
-	PQMB01000002.1	CONTIG	414148	420202	1460498	AP024585.1	1913539	1919587	GCA_018323885.1	Citrobacter amalonaticus	81.845	96	0.414585
S	PQMB01000002.1	CONTIG	420203	420332	1460498	CP077291.1	2780442	2780569	GCA_019048065.1	Citrobacter farmeri	89.313	96	0.00890107
-	PQMB01000002.1	CONTIG	420333	420511	1460498	AP024585.1	1749110	1749279	GCA_018323885.1	Citrobacter amalonaticus	80.8743	96	0.0122561
-	PQMB01000002.1	CONTIG	424685	425797	1460498	AP024585.1	1912198	1913310	GCA_018323885.1	Citrobacter amalonaticus	89.3369	96	0.0762069
S	PQMB01000002.1	CONTIG	426105	429537	1460498	CP082833.1	4412836	4416258	GCA_021278985.1	Citrobacter rodentium	81.4095	96	0.235057
-	PQMB01000002.1	CONTIG	431527	437438	1460498	AP024585.1	1902582	1908496	GCA_018323885.1	Citrobacter amalonaticus	84.2532	96	0.404793
S	PQMB01000002.1	CONTIG	437439	438587	1460498	UFWJ01000004.1	2711436	2712578	GCA_900461075.1	Citrobacter koseri	82.4653	96	0.0786718
S	PQMB01000002.1	CONTIG	438588	439645	1460498	CP037864.1	1942794	1943850	GCA_004353845.1	Citrobacter arsenatis	81.0913	96	0.072441
S	PQMB01000002.1	CONTIG	439682	439862	1460498	CP077291.1	2792626	2792806	GCA_019048065.1	Citrobacter farmeri	91.7127	96	0.012393
S	PQMB01000002.1	CONTIG	439999	440168	1460498	UAVY01000003.1	36332	36499	GCA_900446925.1	Citrobacter koseri	67.4419	96	0.0116399
-	PQMB01000002.1	CONTIG	440169	452341	1460498	AP024585.1	1888829	1900994	GCA_018323885.1	Citrobacter amalonaticus	82.9107	96	0.833483
S	PQMB01000002.1	CONTIG	460740	462039	1460498	CP077291.1	2809771	2811068	GCA_019048065.1	Citrobacter farmeri	81.9572	96	0.0890107
S	PQMB01000002.1	CONTIG	462040	463664	1460498	DBMWDU010000002.1	108668	110267	GCA_055672315.1	Citrobacter freundii	79.4621	96	0.111263
-	PQMB01000002.1	CONTIG	467095	472890	1460498	AP024585.1	3824158	3829971	GCA_018323885.1	Citrobacter amalonaticus	83.0198	96	0.396851
S	PQMB01000002.1	CONTIG	473225	477145	1460498	CP082833.1	4430318	4434204	GCA_021278985.1	Citrobacter rodentium	86.9299	96	0.26847
S	PQMB01000002.1	CONTIG	483491	488169	1460498	JAJJVQ010000001.1	674195	678876	GCA_024023655.1	Citrobacter meridianamericanus	77.0093	96	0.32037
S	PQMB01000002.1	CONTIG	501307	502772	1460498	CP077405.1	2855935	2857402	GCA_019048805.1	Citrobacter braakii	89.7658	96	0.100377
S	PQMB01000002.1	CONTIG	502773	503262	1460498	CP077405.1	5501392	5501881	GCA_019048805.1	Citrobacter braakii	89.7658	96	0.0335502
-	PQMB01000002.1	CONTIG	503263	503370	1460498	AP024587.1	27658	27765	GCA_018323885.1	Citrobacter amalonaticus	98.1481	96	0.00739474
S	PQMB01000002.1	CONTIG	503462	503853	1460498	CP077405.1	2857749	2858140	GCA_019048805.1	Citrobacter braakii	81.7259	96	0.0268402
S	PQMB01000002.1	CONTIG	508672	509074	1460498	CP077262.1	3177431	3177833	GCA_019047765.1	Citrobacter pasteurii	90.8189	96	0.0275933
T	PQMB01000002.1	CONTIG	509380	509586	1460498	CP064709.1	2778520	2778726	GCA_015565735.1	Salmonella enterica	96.1353	96	0.0141732
S	PQMB01000002.1	CONTIG	510414	510610	1460498	CP082833.1	4452903	4453099	GCA_021278985.1	Citrobacter rodentium	74	96	0.0134885
S	PQMB01000002.1	CONTIG	510611	510869	1460498	UAVY01000001.1	17744	18002	GCA_900446925.1	Citrobacter koseri	96.139	96	0.0177337
S	PQMB01000002.1	CONTIG	510870	512685	1460498	CP077405.1	2902868	2904686	GCA_019048805.1	Citrobacter braakii	77.0992	96	0.124341
-	PQMB01000002.1	CONTIG	512686	513439	1460498	AP024585.1	1847406	1848159	GCA_018323885.1	Citrobacter amalonaticus	87.7984	96	0.0516262
S	PQMB01000002.1	CONTIG	514442	515108	1460498	CP077291.1	2909290	2909957	GCA_019048065.1	Citrobacter farmeri	82.0896	96	0.0456694
S	PQMB01000002.1	CONTIG	515109	516614	1460498	CP083650.1	1712388	1713878	GCA_020099315.1	Citrobacter europaeus	75.8847	96	0.103116
S	PQMB01000002.1	CONTIG	516615	516752	1460498	CP077405.1	2913733	2913870	GCA_019048805.1	Citrobacter braakii	83.4532	96	0.00944883
S	PQMB01000002.1	CONTIG	516753	518347	1460498	CP077291.1	2910047	2911640	GCA_019048065.1	Citrobacter farmeri	85.0157	96	0.109209
-	PQMB01000002.1	CONTIG	518348	530862	1460498	AP024585.1	1830904	1843399	GCA_018323885.1	Citrobacter amalonaticus	82.6686	96	0.856899
S	PQMB01000002.1	CONTIG	530863	538863	1460498	UFWJ01000004.1	2766867	2774883	GCA_900461075.1	Citrobacter koseri	85.3713	96	0.547827
-	PQMB01000002.1	CONTIG	538864	540026	1460498	AP024585.1	1821730	1822888	GCA_018323885.1	Citrobacter amalonaticus	77.5877	96	0.0796304
S	PQMB01000002.1	CONTIG	540106	540726	1460498	CP077291.1	2933304	2933924	GCA_019048065.1	Citrobacter farmeri	84.1346	96	0.0425197
-	PQMB01000002.1	CONTIG	540928	541419	1460498	AP024585.1	1820607	1821097	GCA_018323885.1	Citrobacter amalonaticus	87.0183	96	0.0336871
S	PQMB01000002.1	CONTIG	541420	542052	1460498	BBMW01000029.1	1	633	GCA_000759755.1	Citrobacter werkmanii	87.3618	96	0.0433414
-	PQMB01000002.1	CONTIG	542053	546492	1460498	AP024585.1	1815531	1819973	GCA_018323885.1	Citrobacter amalonaticus	82.1429	96	0.304006
S	PQMB01000002.1	CONTIG	546493	546597	1460498	JAJJVQ010000002.1	750360	750464	GCA_024023655.1	Citrobacter meridianamericanus	82.8571	96	0.00718933
-	PQMB01000002.1	CONTIG	546598	549332	1460498	AP024585.1	1812656	1815391	GCA_018323885.1	Citrobacter amalonaticus	84.3796	96	0.187265
S	PQMB01000002.1	CONTIG	549333	550678	1460498	UFWJ01000004.1	2786786	2788131	GCA_900461075.1	Citrobacter koseri	86.34	96	0.0921603
T	PQMB01000002.1	CONTIG	550679	550816	1460498	CP064709.1	2832217	2832355	GCA_015565735.1	Salmonella enterica	87.1429	96	0.00944883
-	PQMB01000002.1	CONTIG	550966	552439	1460498	AP024585.1	1809697	1811173	GCA_018323885.1	Citrobacter amalonaticus	85.0404	96	0.100924
S	PQMB01000002.1	CONTIG	552440	552681	1460498	UFWJ01000004.1	2789782	2790026	GCA_900461075.1	Citrobacter koseri	63.3466	96	0.0165697
S	PQMB01000002.1	CONTIG	552682	555537	1460498	BBNB01000007.1	126896	129748	GCA_000759835.1	Citrobacter sedlakii	85.4901	96	0.19555
-	PQMB01000002.1	CONTIG	555538	558785	1460498	AP024585.1	1803339	1806605	GCA_018323885.1	Citrobacter amalonaticus	83.0741	96	0.22239
S	PQMB01000002.1	CONTIG	558786	558925	1460498	CP077405.1	2955429	2955580	GCA_019048805.1	Citrobacter braakii	71.4286	96	0.00958577
-	PQMB01000002.1	CONTIG	558926	559052	1460498	AP024585.1	1803146	1803273	GCA_018323885.1	Citrobacter amalonaticus	73.0769	96	0.00869566
S	PQMB01000002.1	CONTIG	559053	567145	1460498	CP082833.1	4501383	4509496	GCA_021278985.1	Citrobacter rodentium	85.7969	96	0.554126
-	PQMB01000002.1	CONTIG	567146	575621	1460498	AP024585.1	1786579	1795052	GCA_018323885.1	Citrobacter amalonaticus	78.8241	96	0.58035
S	PQMB01000002.1	CONTIG	575622	578681	1460498	JAJJVQ010000002.1	718526	721586	GCA_024023655.1	Citrobacter meridianamericanus	92.4651	96	0.209518
-	PQMB01000002.1	CONTIG	578766	588600	1460498	AP024585.1	1772756	1782601	GCA_018323885.1	Citrobacter amalonaticus	87.001	96	0.6734
S	PQMB01000002.1	CONTIG	588890	593572	1460498	CP083650.1	1633535	1638215	GCA_020099315.1	Citrobacter europaeus	85.0288	96	0.320644
S	PQMB01000002.1	CONTIG	593573	595241	1460498	CP077405.1	2990069	2991740	GCA_019048805.1	Citrobacter braakii	85.2537	96	0.114276
S	PQMB01000002.1	CONTIG	595242	595915	1460498	CP077291.1	2987820	2988477	GCA_019048065.1	Citrobacter farmeri	80.5638	96	0.0461486
-	PQMB01000002.1	CONTIG	595916	596908	1460498	AP024585.1	1769375	1770368	GCA_018323885.1	Citrobacter amalonaticus	84.6386	96	0.0679905
-	PQMB01000002.1	CONTIG	597174	605615	1460498	AP024585.1	1760972	1769374	GCA_018323885.1	Citrobacter amalonaticus	86.4072	96	0.578022
S	PQMB01000002.1	CONTIG	605616	606523	1460498	CP083650.1	1620661	1621544	GCA_020099315.1	Citrobacter europaeus	75.3796	96	0.0621706
S	PQMB01000002.1	CONTIG	606524	606709	1460498	CP084372.1	2806099	2806273	GCA_020341495.1	Citrobacter werkmanii	67.3575	96	0.0127354
-	PQMB01000002.1	CONTIG	606710	606956	1460498	AP024585.1	1759706	1759949	GCA_018323885.1	Citrobacter amalonaticus	75.3968	96	0.016912
S	PQMB01000002.1	CONTIG	606957	608960	1460498	LR134485.1	3204431	3206433	GCA_900638065.1	Citrobacter youngae	88.1769	96	0.137213
-	PQMB01000002.1	CONTIG	608961	613658	1460498	AP024585.1	1753004	1757703	GCA_018323885.1	Citrobacter amalonaticus	81.9456	96	0.321671
-	PQMB01000002.1	CONTIG	613806	615135	1460498	AP024585.1	1751677	1753003	GCA_018323885.1	Citrobacter amalonaticus	87.0968	96	0.0910648
S	PQMB01000002.1	CONTIG	615267	615681	1460498	UFWJ01000004.1	2875418	2875830	GCA_900461075.1	Citrobacter koseri	70.6818	96	0.028415
S	PQMB01000002.1	CONTIG	615682	618237	1460498	CP077405.1	3011621	3014180	GCA_019048805.1	Citrobacter braakii	78.3941	96	0.175009
S	PQMB01000002.1	CONTIG	618238	618587	1460498	CP077291.1	3007426	3007773	GCA_019048065.1	Citrobacter farmeri	90.3409	96	0.0239644
-	PQMB01000002.1	CONTIG	618588	618713	1460498	AP024585.1	1749280	1749403	GCA_018323885.1	Citrobacter amalonaticus	74.4361	96	0.00862719
S	PQMB01000002.1	CONTIG	627098	627211	1460498	UFWJ01000004.1	2887065	2887178	GCA_900461075.1	Citrobacter koseri	71.1864	96	0.00780556
S	PQMB01000002.1	CONTIG	627575	627680	1460498	UFWJ01000004.1	2887541	2887648	GCA_900461075.1	Citrobacter koseri	76.1062	96	0.0072578
-	PQMB01000002.1	CONTIG	628230	634469	1460498	AP024585.1	1742812	1749053	GCA_018323885.1	Citrobacter amalonaticus	87.544	96	0.427252
S	PQMB01000002.1	CONTIG	634470	637320	1460498	CP083650.1	3125311	3128159	GCA_020099315.1	Citrobacter europaeus	75.1299	96	0.195207
S	PQMB01000002.1	CONTIG	637801	638517	1460498	CP077291.1	3019136	3019852	GCA_019048065.1	Citrobacter farmeri	85.0767	96	0.0490928
S	PQMB01000002.1	CONTIG	638518	638654	1460498	CP077405.1	1466744	1466883	GCA_019048805.1	Citrobacter braakii	68.9655	96	0.00938036
-	PQMB01000002.1	CONTIG	638655	642331	1460498	AP024585.1	1735060	1738736	GCA_018323885.1	Citrobacter amalonaticus	85.7958	96	0.251763
-	PQMB01000002.1	CONTIG	642425	649477	1460498	AP024585.1	1727970	1735023	GCA_018323885.1	Citrobacter amalonaticus	83.3098	96	0.482917
T	PQMB01000002.1	CONTIG	649478	649595	1460498	CP009102.1	931485	931583	GCA_000743055.1	Salmonella enterica	73.7288	96	0.00807944
-	PQMB01000002.1	CONTIG	649730	654267	1460498	AP024585.1	1723341	1727869	GCA_018323885.1	Citrobacter amalonaticus	86.0971	96	0.310716
-	PQMB01000002.1	CONTIG	654323	659056	1460498	AP024585.1	1718478	1723210	GCA_018323885.1	Citrobacter amalonaticus	83.6632	96	0.324136
S	PQMB01000002.1	CONTIG	659057	660255	1460498	CP038469.1	1793419	1794616	GCA_004684345.1	Citrobacter tructae	85.6547	96	0.0820953
-	PQMB01000002.1	CONTIG	660256	660529	1460498	AP024585.1	1717005	1717277	GCA_018323885.1	Citrobacter amalonaticus	84.8375	96	0.0187607
-	PQMB01000002.1	CONTIG	660660	666144	1460498	AP024585.1	1711501	1717001	GCA_018323885.1	Citrobacter amalonaticus	82.615	96	0.375557
-	PQMB01000002.1	CONTIG	669302	674403	1460498	AP024585.1	1703528	1708636	GCA_018323885.1	Citrobacter amalonaticus	82.0523	96	0.349333
S	PQMB01000002.1	CONTIG	677986	678524	1460498	CP077291.1	3059728	3060265	GCA_019048065.1	Citrobacter farmeri	85.0277	96	0.0369052
S	PQMB01000002.1	CONTIG	678671	678770	1460498	CP082833.1	4668866	4668965	GCA_021278985.1	Citrobacter rodentium	88	96	0.00684698
S	PQMB01000002.1	CONTIG	678771	680083	1460498	UFWJ01000004.1	2957598	2958910	GCA_900461075.1	Citrobacter koseri	86.8341	96	0.0899008
S	PQMB01000002.1	CONTIG	680131	686480	1460498	CP077291.1	3061797	3068141	GCA_019048065.1	Citrobacter farmeri	81.5134	96	0.434783
S	PQMB01000002.1	CONTIG	686481	689352	1460498	CP077405.1	3046047	3048918	GCA_019048805.1	Citrobacter braakii	93.47	96	0.196645
S	PQMB01000002.1	CONTIG	689463	693803	1460498	CP077405.1	3048934	3053274	GCA_019048805.1	Citrobacter braakii	85.4282	96	0.297227
S	PQMB01000002.1	CONTIG	693804	693905	1460498	CP038469.1	101887	101989	GCA_004684345.1	Citrobacter tructae	73.3333	96	0.00698392
S	PQMB01000002.1	CONTIG	693989	695335	1460498	CP077291.1	3079806	3081152	GCA_019048065.1	Citrobacter farmeri	82.5797	96	0.0922288
-	PQMB01000002.1	CONTIG	695640	697359	1460498	AP024585.1	1678468	1680190	GCA_018323885.1	Citrobacter amalonaticus	89.7569	96	0.117768
-	PQMB01000002.1	CONTIG	698352	699393	1460498	AP024585.1	1677336	1678372	GCA_018323885.1	Citrobacter amalonaticus	86.6603	96	0.0713455
S	PQMB01000002.1	CONTIG	699394	699526	1460498	CP049015.1	1683155	1683263	GCA_011064845.1	Citrobacter freundii	61.4815	96	0.00910648
-	PQMB01000002.1	CONTIG	699527	703246	1460498	AP024585.1	1673537	1677255	GCA_018323885.1	Citrobacter amalonaticus	81.5063	96	0.254708
-	PQMB01000002.1	CONTIG	703336	704224	1460498	AP024585.1	1672604	1673492	GCA_018323885.1	Citrobacter amalonaticus	89.0135	96	0.0608696
S	PQMB01000002.1	CONTIG	704225	705182	1460498	JAJJVQ010000002.1	618254	619212	GCA_024023655.1	Citrobacter meridianamericanus	80.3738	96	0.0655941
S	PQMB01000002.1	CONTIG	705183	705343	1460498	UFWJ01000004.1	2987835	2987992	GCA_900461075.1	Citrobacter koseri	59.8837	96	0.0110236
S	PQMB01000002.1	CONTIG	705344	707059	1460498	CP077405.1	3063525	3065242	GCA_019048805.1	Citrobacter braakii	85.1187	96	0.117494
-	PQMB01000002.1	CONTIG	707060	713381	1460498	AP024585.1	1663404	1669728	GCA_018323885.1	Citrobacter amalonaticus	80.4886	96	0.432866
S	PQMB01000002.1	CONTIG	713382	715706	1460498	CP077405.1	3074777	3077096	GCA_019048805.1	Citrobacter braakii	79.3929	96	0.159192
S	PQMB01000002.1	CONTIG	715707	717881	1460498	UFWJ01000004.1	3002830	3005003	GCA_900461075.1	Citrobacter koseri	84.9403	96	0.148922
-	PQMB01000002.1	CONTIG	717882	719370	1460498	AP024585.1	1654139	1655626	GCA_018323885.1	Citrobacter amalonaticus	86.7962	96	0.101952
-	PQMB01000002.1	CONTIG	719493	729456	1460498	AP024585.1	1644141	1654123	GCA_018323885.1	Citrobacter amalonaticus	83.7681	96	0.682233
S	PQMB01000002.1	CONTIG	729603	731327	1460498	UFWJ01000004.1	3016801	3018522	GCA_900461075.1	Citrobacter koseri	85.4082	96	0.11811
-	PQMB01000002.1	CONTIG	731550	733914	1460498	AP024585.1	1640044	1642379	GCA_018323885.1	Citrobacter amalonaticus	82.8632	96	0.161931
-	PQMB01000002.1	CONTIG	733931	741526	1460498	AP024585.1	1632374	1639976	GCA_018323885.1	Citrobacter amalonaticus	81.4291	96	0.520097
-	PQMB01000002.1	CONTIG	741910	745903	1460498	AP024585.1	1627737	1631730	GCA_018323885.1	Citrobacter amalonaticus	82.0903	96	0.273468
S	PQMB01000002.1	CONTIG	752950	755023	1460498	CP077405.1	3110487	3112539	GCA_019048805.1	Citrobacter braakii	83.5334	96	0.142006
S	PQMB01000002.1	CONTIG	755709	765832	1460498	CP077405.1	3113194	3123348	GCA_019048805.1	Citrobacter braakii	93.3445	96	0.693188
S	PQMB01000002.1	CONTIG	767137	768151	1460498	CP077405.1	3124875	3125889	GCA_019048805.1	Citrobacter braakii	86.601	96	0.0694968
-	PQMB01000002.1	CONTIG	772602	776158	1460498	AP024585.1	1619312	1622867	GCA_018323885.1	Citrobacter amalonaticus	83.3474	96	0.243547
S	PQMB01000002.1	CONTIG	776327	784407	1460498	UFWJ01000004.1	3047925	3056017	GCA_900461075.1	Citrobacter koseri	85.0376	96	0.553304
S	PQMB01000002.1	CONTIG	784408	784563	1460498	CP077405.1	3137660	3137812	GCA_019048805.1	Citrobacter braakii	92.9487	96	0.0106813
S	PQMB01000002.1	CONTIG	784564	785830	1460498	LR134485.1	3335888	3337154	GCA_900638065.1	Citrobacter youngae	85.2524	96	0.0867512
-	PQMB01000002.1	CONTIG	785831	789324	1460498	AP024585.1	1599618	1603119	GCA_018323885.1	Citrobacter amalonaticus	81.5026	96	0.239233
S	PQMB01000002.1	CONTIG	789342	789480	1460498	UFWJ01000004.1	1341496	1341637	GCA_900461075.1	Citrobacter koseri	92.9577	96	0.0095173
S	PQMB01000002.1	CONTIG	789483	789697	1460498	CP077291.1	3160918	3161136	GCA_019048065.1	Citrobacter farmeri	85.7143	96	0.014721
-	PQMB01000002.1	CONTIG	789698	789824	1460498	AP024585.1	1599269	1599394	GCA_018323885.1	Citrobacter amalonaticus	84.1642	96	0.00869566
-	PQMB01000002.1	CONTIG	789825	790014	1460498	AP024585.1	1598959	1599169	GCA_018323885.1	Citrobacter amalonaticus	84.1642	96	0.0130093
S	PQMB01000002.1	CONTIG	790015	790228	1460498	CP049015.1	1600492	1600705	GCA_011064845.1	Citrobacter freundii	96.729	96	0.0146525
-	PQMB01000002.1	CONTIG	790229	796243	1460498	AP024585.1	1592673	1598644	GCA_018323885.1	Citrobacter amalonaticus	89.821	96	0.411846
-	PQMB01000002.1	CONTIG	796257	802849	1460498	AP024585.1	1586023	1592613	GCA_018323885.1	Citrobacter amalonaticus	85.8827	96	0.451421
-	PQMB01000002.1	CONTIG	803051	806044	1460498	AP024585.1	1583009	1586006	GCA_018323885.1	Citrobacter amalonaticus	85.5478	96	0.204999
-	PQMB01000002.1	CONTIG	806459	812819	1460498	AP024585.1	1576364	1582727	GCA_018323885.1	Citrobacter amalonaticus	87.3469	96	0.435536
S	PQMB01000002.1	CONTIG	812967	814302	1460498	CP077405.1	3160007	3161339	GCA_019048805.1	Citrobacter braakii	85.5647	96	0.0914756
-	PQMB01000002.1	CONTIG	814303	815359	1460498	AP024585.1	1573927	1574994	GCA_018323885.1	Citrobacter amalonaticus	81.5126	96	0.0723726
S	PQMB01000002.1	CONTIG	815413	817705	1460498	CP083650.1	1432498	1434791	GCA_020099315.1	Citrobacter europaeus	83.493	96	0.157001
S	PQMB01000002.1	CONTIG	821368	828244	1460498	CP083650.1	1422342	1429193	GCA_020099315.1	Citrobacter europaeus	81.5142	96	0.470867
-	PQMB01000002.1	CONTIG	828245	834577	1460498	AP024585.1	1554989	1561313	GCA_018323885.1	Citrobacter amalonaticus	91.0525	96	0.433619
S	PQMB01000002.1	CONTIG	834659	834794	1460498	BBNB01000002.1	219934	220069	GCA_000759835.1	Citrobacter sedlakii	92.029	96	0.00931189
S	PQMB01000002.1	CONTIG	834841	834946	1460498	CP049015.1	1568971	1569080	GCA_011064845.1	Citrobacter freundii	75.8929	96	0.0072578
-	PQMB01000002.1	CONTIG	834947	840176	1460498	AP024585.1	1549379	1554606	GCA_018323885.1	Citrobacter amalonaticus	91.8036	96	0.358097
S	PQMB01000002.1	CONTIG	840177	841390	1460498	CP119862.1	3329023	3330238	GCA_029338175.1	Citrobacter enshiensis	79.1974	96	0.0831223
