# ANI ranges report for assembly: GCA_000021005.1
# Submitted organism: Cereibacter sphaeroides KD131 (taxid = 557760, rank = no rank, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Paracoccaceae; Cereibacter)
# Submitted Organism Has Type Assembly: Yes
# Best match: Cereibacter sphaeroides (taxid = 1063, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Paracoccaceae; Cereibacter)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	CP001150.1	CIRCULAR	2208537	2208682	3152792	FZOV01000002.1	228999	229145	GCA_900188265.1	Cereibacter sphaeroides	95.9184	96	0.00463082
-	CP001150.1	CIRCULAR	2208683	2224514	3152792	CP030271.1	2555710	2571554	GCA_003324715.1	Cereibacter sphaeroides	98.0628	96	0.502158
S	CP001150.1	CIRCULAR	2224551	2224760	3152792	PZZW01000003.1	397168	397378	GCA_003046325.1	Cereibacter johrii	92.891	96	0.00666076
-	CP001150.1	CIRCULAR	2224761	2232085	3152792	CP030271.1	2571555	2578909	GCA_003324715.1	Cereibacter sphaeroides	97.3648	96	0.232334
-	CP001150.1	CIRCULAR	2232086	2232188	3152792	FZOV01000002.1	252346	252451	GCA_900188265.1	Cereibacter sphaeroides	83.9623	96	0.00326695
-	CP001150.1	CIRCULAR	2232195	2235345	3152792	CP030271.1	2578910	2582060	GCA_003324715.1	Cereibacter sphaeroides	97.1764	96	0.0999432
-	CP001150.1	CIRCULAR	2235404	2235560	3152792	FZOV01000002.1	255664	255805	GCA_900188265.1	Cereibacter sphaeroides	80.3797	96	0.00497971
-	CP001150.1	CIRCULAR	2235561	2340709	3152792	CP030271.1	2582191	2687404	GCA_003324715.1	Cereibacter sphaeroides	97.8373	96	3.33511
S	CP001150.1	CIRCULAR	2340710	2341134	3152792	OAOQ01000002.1	331667	332091	GCA_900207575.1	Cereibacter ovatus	92	96	0.0134801
-	CP001150.1	CIRCULAR	2361639	2377897	3152792	CP030271.1	2687405	2703659	GCA_003324715.1	Cereibacter sphaeroides	97.9155	96	0.515702
-	CP001150.1	CIRCULAR	2377898	2471099	3152792	CP030271.1	2704361	2797611	GCA_003324715.1	Cereibacter sphaeroides	97.9155	96	2.95617
-	CP001150.1	CIRCULAR	2471100	2471215	3152792	FZOV01000002.1	470975	471090	GCA_900188265.1	Cereibacter sphaeroides	97.4138	96	0.00367928
-	CP001150.1	CIRCULAR	2471216	2692314	3152792	CP030271.1	2797696	3018823	GCA_003324715.1	Cereibacter sphaeroides	97.9776	96	7.0128
S	CP001150.1	CIRCULAR	2692315	2692599	3152792	PZZW01000005.1	169591	169875	GCA_003046325.1	Cereibacter johrii	93.3333	96	0.00903961
-	CP001150.1	CIRCULAR	2692600	2777579	3152792	CP030271.1	3018877	3103830	GCA_003324715.1	Cereibacter sphaeroides	96.6622	96	2.69539
-	CP001150.1	CIRCULAR	2777591	2862182	3152792	CP030271.1	3103920	3188530	GCA_003324715.1	Cereibacter sphaeroides	97.8388	96	2.68308
-	CP001150.1	CIRCULAR	2862183	2863946	3152792	AKBU01000001.1	1021865	1023628	GCA_000269625.2	Cereibacter sphaeroides	99.8299	96	0.0559504
-	CP001150.1	CIRCULAR	2864216	2864593	3152792	CP030271.1	1890	2266	GCA_003324715.1	Cereibacter sphaeroides	99.2063	96	0.0119894
-	CP001150.1	CIRCULAR	2864671	2867713	3152792	CP030271.1	2308	5350	GCA_003324715.1	Cereibacter sphaeroides	99.7042	96	0.0965176
S	CP001150.1	CIRCULAR	2870703	2876627	3152792	PZZW01000009.1	370	6280	GCA_003046325.1	Cereibacter johrii	91.5066	96	0.187929
-	CP001150.1	CIRCULAR	2876628	2901840	3152792	CP030271.1	16983	42196	GCA_003324715.1	Cereibacter sphaeroides	97.8028	96	0.799704
-	CP001150.1	CIRCULAR	2903820	2904601	3152792	FZOV01000024.1	162	939	GCA_900188265.1	Cereibacter sphaeroides	83.6294	96	0.0248034
-	CP001150.1	CIRCULAR	2905913	2911547	3152792	CP030271.1	43354	48998	GCA_003324715.1	Cereibacter sphaeroides	96.7434	96	0.17873
-	CP001150.1	CIRCULAR	2911586	2923535	3152792	CP030271.1	49163	61113	GCA_003324715.1	Cereibacter sphaeroides	97.7755	96	0.379029
-	CP001150.1	CIRCULAR	2923559	2944235	3152792	CP030271.1	61175	81852	GCA_003324715.1	Cereibacter sphaeroides	97.6562	96	0.655831
-	CP001150.1	CIRCULAR	2944236	2951202	3152792	CP030271.1	81904	88885	GCA_003324715.1	Cereibacter sphaeroides	97.6562	96	0.220979
-	CP001150.1	CIRCULAR	2951203	2971188	3152792	CP030271.1	89025	108986	GCA_003324715.1	Cereibacter sphaeroides	97.6562	96	0.633914
-	CP001150.1	CIRCULAR	2971301	2991705	3152792	CP030271.1	109126	129529	GCA_003324715.1	Cereibacter sphaeroides	97.2903	96	0.647204
-	CP001150.1	CIRCULAR	2991796	3076822	3152792	CP030271.1	129716	214786	GCA_003324715.1	Cereibacter sphaeroides	97.4269	96	2.69688
S	CP001150.1	CIRCULAR	3077392	3077495	3152792	MABH01000080.1	8047	8150	GCA_001720585.1	Cereibacter johrii	96.1538	96	0.00329866
S	CP001150.1	CIRCULAR	3078602	3079230	3152792	MABH01000164.1	6796	7383	GCA_001720585.1	Cereibacter johrii	87.2814	96	0.0199506
S	CP001150.1	CIRCULAR	3079231	3079565	3152792	PZZW01000006.1	48807	49141	GCA_003046325.1	Cereibacter johrii	93.7313	96	0.0106255
S	CP001150.1	CIRCULAR	3080520	3081277	3152792	PZZW01000006.1	47138	47894	GCA_003046325.1	Cereibacter johrii	94.591	96	0.0240422
-	CP001150.1	CIRCULAR	3085046	3086094	3152792	CP030271.1	644786	645826	GCA_003324715.1	Cereibacter sphaeroides	85.1887	96	0.0332721
-	CP001150.1	CIRCULAR	3086095	3086636	3152792	CBCSES010000057.1	608	1148	GCA_965138635.1	Cereibacter sphaeroides	95.941	96	0.0171911
S	CP001150.1	CIRCULAR	3086637	3087350	3152792	PZZW01000006.1	143170	143883	GCA_003046325.1	Cereibacter johrii	96.6387	96	0.0226466
-	CP001150.1	CIRCULAR	3088367	3088879	3152792	FZOV01000005.1	345998	346507	GCA_900188265.1	Cereibacter sphaeroides	91.0506	96	0.0162713
-	CP001150.1	CIRCULAR	3088917	3090388	3152792	CP030271.1	648760	650234	GCA_003324715.1	Cereibacter sphaeroides	91.8133	96	0.0466888
-	CP001150.1	CIRCULAR	3090389	3090583	3152792	CP047031.1	228180	228375	GCA_009797605.1	Cereibacter sphaeroides	83.1633	96	0.00618499
-	CP001150.1	CIRCULAR	3090584	3094963	3152792	CP030271.1	228260	232662	GCA_003324715.1	Cereibacter sphaeroides	92.144	96	0.138924
-	CP001150.1	CIRCULAR	3094964	3095090	3152792	CP047031.1	232778	232907	GCA_009797605.1	Cereibacter sphaeroides	88.5496	96	0.00402818
-	CP001150.1	CIRCULAR	3095091	3096153	3152792	CP030271.1	654963	656025	GCA_003324715.1	Cereibacter sphaeroides	94.05	96	0.0337161
-	CP001150.1	CIRCULAR	3096154	3098569	3152792	CP030271.1	233856	236255	GCA_003324715.1	Cereibacter sphaeroides	94.05	96	0.0766305
-	CP001150.1	CIRCULAR	3098570	3098737	3152792	CP047031.1	658945	659115	GCA_009797605.1	Cereibacter sphaeroides	74.1379	96	0.00532861
-	CP001150.1	CIRCULAR	3098738	3101667	3152792	CP030271.1	236591	239558	GCA_003324715.1	Cereibacter sphaeroides	91.2416	96	0.0929335
S	CP001150.1	CIRCULAR	3102667	3103487	3152792	PZZW01000015.1	3240	4060	GCA_003046325.1	Cereibacter johrii	93.6663	96	0.0260404
-	CP001150.1	CIRCULAR	3103488	3103923	3152792	CP030271.1	241349	241784	GCA_003324715.1	Cereibacter sphaeroides	93.135	96	0.013829
-	CP001150.1	CIRCULAR	3103924	3104312	3152792	FZOV01000018.1	5199	5587	GCA_900188265.1	Cereibacter sphaeroides	97.1722	96	0.0123383
-	CP001150.1	CIRCULAR	3104313	3104740	3152792	CP030271.1	242174	242601	GCA_003324715.1	Cereibacter sphaeroides	95.3271	96	0.0135753
S	CP001150.1	CIRCULAR	3104741	3104895	3152792	PZZW01000015.1	5314	5468	GCA_003046325.1	Cereibacter johrii	89.1026	96	0.00491628
-	CP001150.1	CIRCULAR	3105876	3108009	3152792	CBCSES010000023.1	5925	8058	GCA_965138635.1	Cereibacter sphaeroides	96.1106	96	0.067686
-	CP001150.1	CIRCULAR	3108025	3109176	3152792	FZOV01000018.1	450	1599	GCA_900188265.1	Cereibacter sphaeroides	92.6343	96	0.036539
-	CP001150.1	CIRCULAR	3109232	3109625	3152792	FZOV01000018.1	1	394	GCA_900188265.1	Cereibacter sphaeroides	95.9391	96	0.0124969
S	CP001150.1	CIRCULAR	3109626	3109837	3152792	MABH01000037.1	1364	1575	GCA_001720585.1	Cereibacter johrii	95.283	96	0.0067242
-	CP001150.1	CIRCULAR	3109838	3110649	3152792	FZOV01000033.1	662	1473	GCA_900188265.1	Cereibacter sphaeroides	95.6897	96	0.0257549
-	CP001150.1	CIRCULAR	3110689	3111275	3152792	FZOV01000033.1	1558	2144	GCA_900188265.1	Cereibacter sphaeroides	91.3413	96	0.0186184
-	CP001150.1	CIRCULAR	3111331	3111729	3152792	CP047032.1	712537	712927	GCA_009797605.1	Cereibacter sphaeroides	94.75	96	0.0126554
-	CP001150.1	CIRCULAR	3111730	3112158	3152792	FZOV01000013.1	80390	80817	GCA_900188265.1	Cereibacter sphaeroides	93.0728	96	0.013607
-	CP001150.1	CIRCULAR	3112159	3112852	3152792	FZOV01000005.1	322652	323345	GCA_900188265.1	Cereibacter sphaeroides	93.0728	96	0.0220122
-	CP001150.1	CIRCULAR	3113552	3132405	3152792	CP030271.1	251095	269957	GCA_003324715.1	Cereibacter sphaeroides	97.546	96	0.59801
S	CP001150.1	CIRCULAR	3132635	3132789	3152792	PZZW01000001.1	22500	22646	GCA_003046325.1	Cereibacter johrii	72.1519	96	0.00491628
-	CP001150.1	CIRCULAR	3132790	3152792	3152792	CP030271.1	270321	290324	GCA_003324715.1	Cereibacter sphaeroides	98.2559	96	0.634454
-	CP001151.1	CIRCULAR	1	28024	1297647	BJXO01000019.1	46238	74255	GCA_007991035.1	Cereibacter sphaeroides	97.6814	96	2.1596
S	CP001151.1	CIRCULAR	28025	28131	1297647	PZZW01000004.1	41231	41338	GCA_003046325.1	Cereibacter johrii	77.0642	96	0.00824569
-	CP001151.1	CIRCULAR	29447	33001	1297647	BJXO01000019.1	42438	45991	GCA_007991035.1	Cereibacter sphaeroides	89.8429	96	0.273957
-	CP001151.1	CIRCULAR	33641	36593	1297647	BJXO01000030.1	33556	36511	GCA_007991035.1	Cereibacter sphaeroides	97.025	96	0.227566
-	CP001151.1	CIRCULAR	37102	38151	1297647	BJXO01000030.1	32507	33555	GCA_007991035.1	Cereibacter sphaeroides	89.0892	96	0.0809157
-	CP001151.1	CIRCULAR	39848	58304	1297647	BJXO01000033.1	2	18453	GCA_007991035.1	Cereibacter sphaeroides	98.0719	96	1.42234
-	CP001151.1	CIRCULAR	58306	60297	1297647	BJXO01000054.1	3586	5576	GCA_007991035.1	Cereibacter sphaeroides	99.6486	96	0.153509
S	CP001151.1	CIRCULAR	60298	60477	1297647	MABH01000164.1	58484	58657	GCA_001720585.1	Cereibacter johrii	87.7778	96	0.0138713
-	CP001151.1	CIRCULAR	60567	60944	1297647	BJXO01000054.1	3084	3460	GCA_007991035.1	Cereibacter sphaeroides	99.2063	96	0.0291296
-	CP001151.1	CIRCULAR	61022	64063	1297647	BJXO01000054.1	1	3042	GCA_007991035.1	Cereibacter sphaeroides	99.7041	96	0.234424
-	CP001151.1	CIRCULAR	65596	65709	1297647	FZOV01000027.1	253	366	GCA_900188265.1	Cereibacter sphaeroides	98.2456	96	0.00878513
-	CP001151.1	CIRCULAR	67378	71930	1297647	FZOV01000003.1	691203	695754	GCA_900188265.1	Cereibacter sphaeroides	96.0044	96	0.350866
-	CP001151.1	CIRCULAR	73344	74098	1297647	FZOV01000023.1	1838	2591	GCA_900188265.1	Cereibacter sphaeroides	85.0727	96	0.0581822
S	CP001151.1	CIRCULAR	74099	74498	1297647	VDEK01000032.1	10383	10739	GCA_007668225.1	Cereibacter sediminicola	79.5	96	0.030825
S	CP001151.1	CIRCULAR	74499	74668	1297647	QAOT01000013.1	127869	128038	GCA_003050905.1	Cereibacter azotoformans	92.9412	96	0.0131006
-	CP001151.1	CIRCULAR	76381	82041	1297647	BJXO01000016.1	82930	88590	GCA_007991035.1	Cereibacter sphaeroides	98.0572	96	0.436251
-	CP001151.1	CIRCULAR	82103	83779	1297647	BJXO01000030.1	14323	16000	GCA_007991035.1	Cereibacter sphaeroides	92.6829	96	0.129234
S	CP001151.1	CIRCULAR	87878	87991	1297647	PZZW01000010.1	89235	89350	GCA_003046325.1	Cereibacter johrii	72.8814	96	0.00878513
-	CP001151.1	CIRCULAR	87992	96892	1297647	BJXO01000027.1	3490	12388	GCA_007991035.1	Cereibacter sphaeroides	98.1687	96	0.685934
S	CP001151.1	CIRCULAR	100561	101855	1297647	PZZW01000004.1	46208	47498	GCA_003046325.1	Cereibacter johrii	93.2099	96	0.099796
-	CP001151.1	CIRCULAR	104954	114654	1297647	BJXO01000016.1	88734	98433	GCA_007991035.1	Cereibacter sphaeroides	97.8868	96	0.747584
-	CP001151.1	CIRCULAR	115589	131834	1297647	BJXO01000016.1	66077	82312	GCA_007991035.1	Cereibacter sphaeroides	97.0998	96	1.25196
-	CP001151.1	CIRCULAR	131871	146312	1297647	BJXO01000016.1	51494	65990	GCA_007991035.1	Cereibacter sphaeroides	96.6432	96	1.11294
S	CP001151.1	CIRCULAR	146313	146503	1297647	PZZW01000004.1	87127	87310	GCA_003046325.1	Cereibacter johrii	72.5389	96	0.0147189
-	CP001151.1	CIRCULAR	146504	162190	1297647	BJXO01000016.1	35803	51493	GCA_007991035.1	Cereibacter sphaeroides	96.4154	96	1.20888
S	CP001151.1	CIRCULAR	162191	163601	1297647	PZZW01000004.1	102990	104427	GCA_003046325.1	Cereibacter johrii	94.0972	96	0.108735
-	CP001151.1	CIRCULAR	163602	173338	1297647	BJXO01000016.1	26097	35801	GCA_007991035.1	Cereibacter sphaeroides	96.9942	96	0.750358
-	CP001151.1	CIRCULAR	173339	173843	1297647	BJXO01000016.1	25535	26036	GCA_007991035.1	Cereibacter sphaeroides	96.9942	96	0.0389166
-	CP001151.1	CIRCULAR	173995	174412	1297647	BJXO01000016.1	24929	25346	GCA_007991035.1	Cereibacter sphaeroides	97.3684	96	0.0322122
-	CP001151.1	CIRCULAR	174622	191825	1297647	BJXO01000016.1	7701	24884	GCA_007991035.1	Cereibacter sphaeroides	96.6998	96	1.32578
S	CP001151.1	CIRCULAR	193474	193642	1297647	PZZW01000004.1	132660	132831	GCA_003046325.1	Cereibacter johrii	71.0227	96	0.0130236
-	CP001151.1	CIRCULAR	193643	201049	1297647	BJXO01000016.1	1	7403	GCA_007991035.1	Cereibacter sphaeroides	96.7683	96	0.570802
-	CP001151.1	CIRCULAR	201050	206233	1297647	BJXO01000030.1	36814	41992	GCA_007991035.1	Cereibacter sphaeroides	96.7683	96	0.399492
-	CP001151.1	CIRCULAR	207049	210034	1297647	BJXO01000030.1	16211	19189	GCA_007991035.1	Cereibacter sphaeroides	92.8905	96	0.230109
S	CP001151.1	CIRCULAR	210554	213514	1297647	PZZW01000001.1	381112	384046	GCA_003046325.1	Cereibacter johrii	92.7414	96	0.228182
-	CP001151.1	CIRCULAR	213695	213962	1297647	AKBU01000002.1	897631	897922	GCA_000269625.2	Cereibacter sphaeroides	85.6164	96	0.0206528
S	CP001151.1	CIRCULAR	213966	214773	1297647	PZZW01000015.1	2403	3224	GCA_003046325.1	Cereibacter johrii	91.373	96	0.0622665
-	CP001151.1	CIRCULAR	215353	216353	1297647	BJXO01000030.1	12925	13925	GCA_007991035.1	Cereibacter sphaeroides	90.7186	96	0.0771396
-	CP001151.1	CIRCULAR	216525	229370	1297647	BJXO01000030.1	1	12836	GCA_007991035.1	Cereibacter sphaeroides	97.2626	96	0.989946
-	CP001151.1	CIRCULAR	229391	243008	1297647	BJXO01000007.1	155583	169171	GCA_007991035.1	Cereibacter sphaeroides	97.8342	96	1.04944
S	CP001151.1	CIRCULAR	243009	244379	1297647	PZZW01000004.1	176294	177664	GCA_003046325.1	Cereibacter johrii	92.2684	96	0.105653
-	CP001151.1	CIRCULAR	244496	282331	1297647	BJXO01000007.1	117428	155244	GCA_007991035.1	Cereibacter sphaeroides	97.2065	96	2.91574
-	CP001151.1	CIRCULAR	282332	295900	1297647	BJXO01000007.1	103783	117346	GCA_007991035.1	Cereibacter sphaeroides	97.2065	96	1.04566
S	CP001151.1	CIRCULAR	296955	297092	1297647	PZZW01000004.1	229803	229940	GCA_003046325.1	Cereibacter johrii	93.4783	96	0.0106346
-	CP001151.1	CIRCULAR	298667	302953	1297647	BJXO01000007.1	99368	103656	GCA_007991035.1	Cereibacter sphaeroides	92.3149	96	0.330367
S	CP001151.1	CIRCULAR	302954	304914	1297647	MABH01000104.1	967	2927	GCA_001720585.1	Cereibacter johrii	97.1443	96	0.15112
S	CP001151.1	CIRCULAR	304932	305668	1297647	MABH01000104.1	2	742	GCA_001720585.1	Cereibacter johrii	96.7611	96	0.0567951
-	CP001151.1	CIRCULAR	305669	305890	1297647	BJXO01000007.1	96430	96651	GCA_007991035.1	Cereibacter sphaeroides	95.4955	96	0.0171079
-	CP001151.1	CIRCULAR	306316	308992	1297647	BJXO01000007.1	93653	96333	GCA_007991035.1	Cereibacter sphaeroides	92.8996	96	0.206296
-	CP001151.1	CIRCULAR	309412	328143	1297647	BJXO01000007.1	74723	93466	GCA_007991035.1	Cereibacter sphaeroides	97.7657	96	1.44354
-	CP001151.1	CIRCULAR	328174	402584	1297647	BJXO01000007.1	74	74457	GCA_007991035.1	Cereibacter sphaeroides	97.6374	96	5.7343
-	CP001151.1	CIRCULAR	402585	402779	1297647	FZOV01000003.1	376243	376437	GCA_900188265.1	Cereibacter sphaeroides	96.9231	96	0.0150272
-	CP001151.1	CIRCULAR	402780	402909	1297647	BJXO01000021.1	96318	96447	GCA_007991035.1	Cereibacter sphaeroides	99.2308	96	0.0100181
-	CP001151.1	CIRCULAR	402910	403324	1297647	FZOV01000003.1	375698	376112	GCA_900188265.1	Cereibacter sphaeroides	98.7952	96	0.031981
-	CP001151.1	CIRCULAR	403325	443065	1297647	BJXO01000021.1	51935	91752	GCA_007991035.1	Cereibacter sphaeroides	97.4338	96	3.06254
S	CP001151.1	CIRCULAR	443710	443825	1297647	VDEK01000019.1	74736	74851	GCA_007668225.1	Cereibacter sediminicola	93.9655	96	0.00893926
-	CP001151.1	CIRCULAR	445078	487480	1297647	BJXO01000021.1	2	42452	GCA_007991035.1	Cereibacter sphaeroides	97.6104	96	3.26768
-	CP001151.1	CIRCULAR	487481	505188	1297647	BJXO01000005.1	219832	237535	GCA_007991035.1	Cereibacter sphaeroides	97.6104	96	1.36462
-	CP001151.1	CIRCULAR	505530	543924	1297647	BJXO01000005.1	180409	218827	GCA_007991035.1	Cereibacter sphaeroides	96.3625	96	2.95882
S	CP001151.1	CIRCULAR	543925	544176	1297647	PZZW01000004.1	460202	460453	GCA_003046325.1	Cereibacter johrii	88.6719	96	0.0194198
-	CP001151.1	CIRCULAR	544177	603971	1297647	BJXO01000005.1	120410	180204	GCA_007991035.1	Cereibacter sphaeroides	97.3682	96	4.60796
-	CP001151.1	CIRCULAR	605027	648958	1297647	BJXO01000005.1	76320	120265	GCA_007991035.1	Cereibacter sphaeroides	97.5198	96	3.38551
-	CP001151.1	CIRCULAR	650932	651448	1297647	FZOV01000003.1	74065	74584	GCA_900188265.1	Cereibacter sphaeroides	84.4828	96	0.0398413
-	CP001151.1	CIRCULAR	651449	719816	1297647	BJXO01000005.1	2460	70791	GCA_007991035.1	Cereibacter sphaeroides	97.1401	96	5.26861
-	CP001151.1	CIRCULAR	719817	724334	1297647	FZOV01000003.1	1230	5752	GCA_900188265.1	Cereibacter sphaeroides	93.6147	96	0.348169
-	CP001151.1	CIRCULAR	725271	725838	1297647	AKBU01000002.1	846688	847249	GCA_000269625.2	Cereibacter sphaeroides	94.0141	96	0.0437715
-	CP001151.1	CIRCULAR	725839	726279	1297647	BJXO01000058.1	3377	3818	GCA_007991035.1	Cereibacter sphaeroides	93.2127	96	0.0339846
-	CP001151.1	CIRCULAR	726280	726395	1297647	AKBU01000002.1	847691	847806	GCA_000269625.2	Cereibacter sphaeroides	96.5517	96	0.00893926
-	CP001151.1	CIRCULAR	727285	727915	1297647	AKBU01000002.1	848668	849298	GCA_000269625.2	Cereibacter sphaeroides	96.1965	96	0.0486265
-	CP001151.1	CIRCULAR	728035	728857	1297647	BJXO01000036.1	23663	24485	GCA_007991035.1	Cereibacter sphaeroides	97.5699	96	0.0634225
-	CP001151.1	CIRCULAR	729050	731175	1297647	BJXO01000036.1	8149	10265	GCA_007991035.1	Cereibacter sphaeroides	98.242	96	0.163835
-	CP001151.1	CIRCULAR	731176	744574	1297647	BJXO01000036.1	10266	23662	GCA_007991035.1	Cereibacter sphaeroides	98.242	96	1.03256
-	CP001151.1	CIRCULAR	744658	747223	1297647	BJXO01000036.1	4581	7185	GCA_007991035.1	Cereibacter sphaeroides	90.0612	96	0.197743
-	CP001151.1	CIRCULAR	747233	747338	1297647	BJXO01000006.1	76383	76485	GCA_007991035.1	Cereibacter sphaeroides	75.7009	96	0.00816863
-	CP001151.1	CIRCULAR	747341	749344	1297647	BJXO01000036.1	2578	4578	GCA_007991035.1	Cereibacter sphaeroides	88.779	96	0.154433
S	CP001151.1	CIRCULAR	749345	749555	1297647	PZZW01000010.1	110050	110263	GCA_003046325.1	Cereibacter johrii	77.1028	96	0.0162602
-	CP001151.1	CIRCULAR	749556	752563	1297647	BJXO01000045.1	9315	12321	GCA_007991035.1	Cereibacter sphaeroides	93.4818	96	0.231804
-	CP001151.1	CIRCULAR	752564	755023	1297647	BJXO01000005.1	3	2459	GCA_007991035.1	Cereibacter sphaeroides	93.4818	96	0.189574
-	CP001151.1	CIRCULAR	755024	755653	1297647	AKBU01000002.1	843511	844142	GCA_000269625.2	Cereibacter sphaeroides	94.9367	96	0.0485494
S	CP001151.1	CIRCULAR	755654	756047	1297647	MABH01000037.1	5685	6078	GCA_001720585.1	Cereibacter johrii	96.9543	96	0.0303626
S	CP001151.1	CIRCULAR	758123	758659	1297647	PZZW01000015.1	5490	6027	GCA_003046325.1	Cereibacter johrii	92.0223	96	0.0413826
-	CP001151.1	CIRCULAR	758729	760078	1297647	FZOV01000028.1	395	1727	GCA_900188265.1	Cereibacter sphaeroides	91.5192	96	0.104034
-	CP001151.1	CIRCULAR	761206	761470	1297647	BJXO01000092.1	165	436	GCA_007991035.1	Cereibacter sphaeroides	88.6029	96	0.0204216
S	CP001151.1	CIRCULAR	761704	762515	1297647	PZZW01000006.1	141738	142550	GCA_003046325.1	Cereibacter johrii	86.3636	96	0.0625748
S	CP001151.1	CIRCULAR	762516	762625	1297647	MABH01000028.1	1038	1150	GCA_001720585.1	Cereibacter johrii	80.531	96	0.00847688
-	CP001151.1	CIRCULAR	762740	765359	1297647	BJXO01000020.1	61807	64424	GCA_007991035.1	Cereibacter sphaeroides	83.473	96	0.201904
S	CP001151.1	CIRCULAR	772906	773015	1297647	PZKG01000293.1	437	547	GCA_003034985.1	Cereibacter changlensis	95.4955	96	0.00847688
-	CP001151.1	CIRCULAR	773131	773799	1297647	BJXO01000038.1	1820	2486	GCA_007991035.1	Cereibacter sphaeroides	87.8338	96	0.0515549
S	CP001151.1	CIRCULAR	774339	776262	1297647	PZZW01000011.1	70731	72654	GCA_003046325.1	Cereibacter johrii	94.0229	96	0.148268
S	CP001151.1	CIRCULAR	776325	778625	1297647	PZZW01000010.1	100637	102936	GCA_003046325.1	Cereibacter johrii	88.4649	96	0.177321
S	CP001151.1	CIRCULAR	780562	780701	1297647	VDEK01000069.1	142	281	GCA_007668225.1	Cereibacter sediminicola	97.8571	96	0.0107888
-	CP001151.1	CIRCULAR	782801	783580	1297647	BJXO01000006.1	159073	159852	GCA_007991035.1	Cereibacter sphaeroides	91.4103	96	0.0601088
S	CP001151.1	CIRCULAR	783581	784358	1297647	PZZW01000001.1	308826	309602	GCA_003046325.1	Cereibacter johrii	93.4447	96	0.0599547
-	CP001151.1	CIRCULAR	784359	786182	1297647	BJXO01000006.1	157249	159072	GCA_007991035.1	Cereibacter sphaeroides	90.8543	96	0.140562
S	CP001151.1	CIRCULAR	786183	787347	1297647	PZZW01000001.1	305834	307004	GCA_003046325.1	Cereibacter johrii	90.2833	96	0.0897779
S	CP001151.1	CIRCULAR	787348	789940	1297647	PZZW01000010.1	112286	114884	GCA_003046325.1	Cereibacter johrii	90.2833	96	0.199823
T	CP001151.1	CIRCULAR	793500	808980	1297647	JAICBZ010000001.1	43997	59561	GCA_020179405.1	Xinfangfangia pollutisoli	90.8741	96	1.19301
S	CP001151.1	CIRCULAR	809132	809768	1297647	QAOT01000008.1	1731	2368	GCA_003050905.1	Cereibacter azotoformans	87.3438	96	0.0490889
S	CP001151.1	CIRCULAR	810234	810729	1297647	QAOT01000048.1	6298	6793	GCA_003050905.1	Cereibacter azotoformans	86.9739	96	0.038223
T	CP001151.1	CIRCULAR	815235	819537	1297647	MUAV01000047.1	2123	6399	GCA_003265965.1	Rhodovulum viride	86.3541	96	0.3316
-	CP001151.1	CIRCULAR	822107	848233	1297647	BJXO01000027.1	12582	38662	GCA_007991035.1	Cereibacter sphaeroides	96.779	96	2.01341
S	CP001151.1	CIRCULAR	849058	849509	1297647	PZZW01000006.1	49772	50220	GCA_003046325.1	Cereibacter johrii	84.1758	96	0.0348323
S	CP001151.1	CIRCULAR	849592	851165	1297647	PZZW01000006.1	50470	52051	GCA_003046325.1	Cereibacter johrii	90.5422	96	0.121296
-	CP001151.1	CIRCULAR	851166	858671	1297647	BJXO01000027.1	38912	46414	GCA_007991035.1	Cereibacter sphaeroides	98.0884	96	0.578432
-	CP001151.1	CIRCULAR	858672	902096	1297647	BJXO01000022.1	2	43445	GCA_007991035.1	Cereibacter sphaeroides	98.0884	96	3.34644
S	CP001151.1	CIRCULAR	902097	905186	1297647	PZZW01000006.1	103064	106153	GCA_003046325.1	Cereibacter johrii	92.9473	96	0.238123
-	CP001151.1	CIRCULAR	905187	930857	1297647	BJXO01000022.1	43489	69167	GCA_007991035.1	Cereibacter sphaeroides	97.796	96	1.97827
S	CP001151.1	CIRCULAR	930858	932860	1297647	PZZW01000006.1	132390	134363	GCA_003046325.1	Cereibacter johrii	93.995	96	0.154356
-	CP001151.1	CIRCULAR	932870	933014	1297647	BJXO01000047.1	148	292	GCA_007991035.1	Cereibacter sphaeroides	94.4828	96	0.0111741
-	CP001151.1	CIRCULAR	940680	940824	1297647	AKBU01000002.1	81170	81314	GCA_000269625.2	Cereibacter sphaeroides	76.1589	96	0.0111741
-	CP001151.1	CIRCULAR	940825	941121	1297647	FZOV01000030.1	3387	3692	GCA_900188265.1	Cereibacter sphaeroides	85.9477	96	0.0228876
